"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
5,824852,"left",4.4068,4,1.963,"stimuli/objects/exercisebench.jpg","old","left"
5,824852,"left",1.4789,4,0.5793,"stimuli/objects/loppingshears.jpg","old","left"
5,824852,"left",1.6856,4,0.3974,"stimuli/objects/securitycamera.jpg","old","left"
5,824852,"left",3.2389,2,2.0014,"stimuli/objects/squeegee01b.jpg","old","left"
5,824852,"left",0.9678,4,0.4559,"stimuli/objects/anchor.jpg","old","left"
5,824852,"left",1.2649,4,0.3178,"stimuli/objects/punchingball.jpg","old","left"
5,824852,"right",3.466,1,2.5818,"stimuli/objects/floodlight.jpg","new","right"
5,824852,"right",1.1109,4,0.827,"stimuli/objects/tent.jpg","new","right"
5,824852,"left",0.9441,4,0.2945,"stimuli/objects/jumpercables.jpg","old","left"
5,824852,"left",1.2447,4,0.2119,"stimuli/objects/jackhammer.jpg","old","left"
5,824852,"right",1.0148,4,0.3014,"stimuli/objects/filmnegative.jpg","new","right"
5,824852,"left",1.9065,3,0.4612,"stimuli/objects/hedgetrimmer.jpg","new","right"
5,824852,"left",0.738,4,0.1735,"stimuli/objects/cheeseknife01.jpg","old","left"
5,824852,"left",2.844,4,0.2274,"stimuli/objects/toyhockeystick01.jpg","old","left"
5,824852,"left",0.8768,4,0.2771,"stimuli/objects/teapot.jpg","old","left"
5,824852,"left",0.6823,4,0.4542,"stimuli/objects/tennisball01b.jpg","old","left"
5,824852,"left",0.6234,4,0.2659,"stimuli/objects/bicycle.jpg","old","left"
5,824852,"left",0.975,3,0.9154,"stimuli/objects/gardenshears01a.jpg","old","left"
5,824852,"left",1.3144,3,0.2016,"stimuli/objects/diaperbag.jpg","new","right"
5,824852,"left",0.6214,4,0.1747,"stimuli/objects/wirestripper.jpg","old","left"
5,824852,"right",0.915,3,0.3414,"stimuli/objects/poolnet.jpg","new","right"
5,824852,"left",0.9578,4,0.2291,"stimuli/objects/walkman.jpg","old","left"
5,824852,"left",0.6638,4,0.0512,"stimuli/objects/propanetank01.jpg","old","left"
5,824852,"left",0.7317,4,0.1381,"stimuli/objects/cclamp.jpg","old","left"
5,824852,"left",0.8115,4,0.233,"stimuli/objects/sledgehammer.jpg","old","left"
5,824852,"right",3.571,2,0.6088,"stimuli/objects/patioumbrella.jpg","new","right"
5,824852,"right",2.0281,1,1.4507,"stimuli/objects/hockeygoalieglove.jpg","old","left"
5,824852,"left",0.6725,4,0.2603,"stimuli/objects/football.jpg","new","right"
5,824852,"left",0.804,4,0.0754,"stimuli/objects/painttray.jpg","old","left"
5,824852,"left",1.8246,4,0.9448,"stimuli/objects/alarmsystem.jpg","old","left"
5,824852,"right",0.9797,4,0.9945,"stimuli/objects/kite.jpg","new","right"
5,824852,"left",1.9708,3,0.3992,"stimuli/objects/nailgun.jpg","old","left"
5,824852,"left",0.7801,4,0.2537,"stimuli/objects/bungeecord02.jpg","old","left"
5,824852,"left",0.7307,4,0.1396,"stimuli/objects/weight01.jpg","old","left"
5,824852,"left",4.1711,1,0.5793,"stimuli/objects/hedgeshears.jpg","old","left"
5,824852,"left",1.0622,4,0.1922,"stimuli/objects/bikepump01.jpg","old","left"
5,824852,"left",0.6581,4,0.133,"stimuli/objects/cellphone.jpg","old","left"
5,824852,"right",1.157,4,0.209,"stimuli/objects/gps.jpg","new","right"
5,824852,"left",1.1908,3,0.0716,"stimuli/objects/fonduefork01.jpg","old","left"
5,824852,"right",2.3974,2,0.2754,"stimuli/objects/waterbottleholder.jpg","new","right"
5,824852,"left",1.4251,1,1.3127,"stimuli/objects/lifejacket.jpg","new","right"
5,824852,"left",2.1916,3,0.8622,"stimuli/objects/mug01.jpg","new","right"
5,824852,"left",4.5443,2,0.1151,"stimuli/objects/paintroller01.jpg","new","right"
5,824852,"right",1.508,2,0.8987,"stimuli/objects/toyhardhat.jpg","new","right"
5,824852,"left",0.7228,4,0.2441,"stimuli/objects/mallet01b.jpg","old","left"
5,824852,"left",0.8154,4,0.094,"stimuli/objects/snowboard.jpg","old","left"
5,824852,"left",2.6423,2,0.0864,"stimuli/objects/canoepaddle02.jpg","new","right"
5,824852,"right",1.0663,3,0.2951,"stimuli/objects/shinpad.jpg","new","right"
5,824852,"left",1.1602,3,0.1479,"stimuli/objects/leafblower01.jpg","old","left"
5,824852,"left",0.9401,4,0.0375,"stimuli/objects/caulking.jpg","old","left"
5,824852,"right",1.6675,3,1.044,"stimuli/objects/flashlight02b.jpg","old","left"
5,824852,"right",0.9425,4,0.0584,"stimuli/objects/skihelmet01.jpg","new","right"
5,824852,"left",0.8224,4,0.0999,"stimuli/objects/gavel.jpg","old","left"
5,824852,"left",1.1189,3,0.5966,"stimuli/objects/ellipticalmachine.jpg","new","right"
