"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
18,"//","right",3.087,3,0.5896,"stimuli/objects/hockeypuck.jpg","new","right"
18,"//","left",1.1719,4,0.3338,"stimuli/objects/securitycamera.jpg","old","left"
18,"//","left",1.1001,2,0.315,"stimuli/objects/smokedetector02.jpg","new","right"
18,"//","left",1.7334,3,0.4557,"stimuli/objects/wafflemaker.jpg","new","right"
18,"//","left",1.3758,4,0.2597,"stimuli/objects/chocolatefonduedish.jpg","old","left"
18,"//","left",1.4278,4,0.1307,"stimuli/objects/gps.jpg","old","left"
18,"//","left",1.0189,3,0.1196,"stimuli/objects/solderingiron.jpg","new","right"
18,"//","left",2.2464,3,0.0825,"stimuli/objects/cakeplatter.jpg","old","left"
18,"//","left",1.5433,4,0.1114,"stimuli/objects/usbcable01a.jpg","new","right"
18,"//","left",1.9925,2,0.1819,"stimuli/objects/pot01.jpg","old","left"
18,"//","right",0.8502,3,0.3321,"stimuli/objects/cork02.jpg","new","right"
18,"//","right",1.1824,3,0.4883,"stimuli/objects/spotlight.jpg","old","left"
18,"//","left",0.84,4,0.1613,"stimuli/objects/outletadapter.jpg","new","right"
18,"//","right",1.4419,1,0.1225,"stimuli/objects/breadknife.jpg","old","left"
18,"//","left",2.0213,4,0.0823,"stimuli/objects/garlicpress02a.jpg","new","right"
18,"//","right",0.9992,2,0.7361,"stimuli/objects/cameracase01a.jpg","old","left"
18,"//","right",3.3589,2,0.1531,"stimuli/objects/webcam.jpg","new","right"
18,"//","left",0.8931,4,0.4467,"stimuli/objects/fishingrod.jpg","new","right"
18,"//","right",1.5748,2,0.3379,"stimuli/objects/whisk.jpg","old","left"
18,"//","left",2.9905,4,9e-04,"stimuli/objects/airconditioner.jpg","new","right"
18,"//","left",2.0376,4,0.2176,"stimuli/objects/spicerack.jpg","old","left"
18,"//","left",1.6156,3,0.1744,"stimuli/objects/dvdcase01.jpg","new","right"
18,"//","left",0.7591,4,0.3593,"stimuli/objects/handmixer01d.jpg","old","left"
18,"//","right",1.2408,2,0.3811,"stimuli/objects/knife03.jpg","old","left"
18,"//","left",1.4409,4,0.2555,"stimuli/objects/lawnmower.jpg","old","left"
18,"//","left",0.8518,4,0.4316,"stimuli/objects/cuttingpliers02.jpg","old","left"
18,"//","left",1.1876,4,0.2506,"stimuli/objects/avcable.jpg","old","left"
18,"//","right",0.852,4,0.4035,"stimuli/objects/espressomachine.jpg","new","right"
18,"//","left",0.9724,2,0.5052,"stimuli/objects/alarmclock01.jpg","new","right"
18,"//","left",3.09,4,0.2466,"stimuli/objects/microphone01.jpg","new","right"
18,"//","right",1.2101,4,0.2542,"stimuli/objects/icebucket.jpg","old","left"
18,"//","left",1.9708,4,0.0853,"stimuli/objects/desktopcomputer.jpg","old","left"
18,"//","left",0.9845,2,0.1987,"stimuli/objects/dishrack.jpg","old","left"
18,"//","left",0.6593,4,0.2328,"stimuli/objects/extensioncord.jpg","old","left"
18,"//","left",0.7269,4,0.139,"stimuli/objects/phonejack.jpg","old","left"
18,"//","left",1.0042,1,0.1468,"stimuli/objects/snowshovel.jpg","old","left"
18,"//","left",1.1284,2,0.3723,"stimuli/objects/swimgoggles.jpg","old","left"
18,"//","left",1.3326,2,0.2486,"stimuli/objects/hockeygoaliemask.jpg","new","right"
18,"//","left",0.8972,4,0.1254,"stimuli/objects/camera01a.jpg","old","left"
18,"//","left",0.7734,4,0.2325,"stimuli/objects/photocopier.jpg","old","left"
18,"//","right",0.8652,4,0.2666,"stimuli/objects/podium.jpg","old","left"
18,"//","left",1.2003,2,0.1295,"stimuli/objects/walkietalkie.jpg","old","left"
18,"//","left",0.8484,4,0.0776,"stimuli/objects/potatomasher03b.jpg","old","left"
18,"//","left",1.0451,3,0.2847,"stimuli/objects/bikepump01.jpg","old","left"
18,"//","right",1.7451,3,0.8161,"stimuli/objects/carantenna.jpg","old","left"
18,"//","left",3.1451,2,0.1546,"stimuli/objects/remotecontrol04.jpg","old","left"
18,"//","right",1.0529,3,0.1857,"stimuli/objects/tripod01.jpg","new","right"
18,"//","left",0.7934,4,0.1193,"stimuli/objects/fonduefork01.jpg","old","left"
18,"//","left",1.1704,3,0.1407,"stimuli/objects/strainer01b.jpg","new","right"
18,"//","right",0.9438,4,0.2156,"stimuli/objects/surfboard.jpg","old","left"
18,"//","left",0.7879,4,0.015,"stimuli/objects/alarmsystem.jpg","old","left"
18,"//","left",0.6227,4,0.0612,"stimuli/objects/electricoutlet.jpg","old","left"
18,"//","right",1.5488,2,0.3812,"stimuli/objects/foodprocessor.jpg","new","right"
18,"//","left",0.6546,4,0.0933,"stimuli/objects/fan.jpg","new","right"
18,"//","left",0.7463,4,0.1493,"stimuli/objects/cellphone.jpg","new","right"
18,"//","left",0.6444,3,0.2645,"stimuli/objects/videocamera01a.jpg","old","left"
18,"//","left",2.0473,2,0.108,"stimuli/objects/chandelier.jpg","old","left"
18,"//","left",1.9551,2,0.1185,"stimuli/objects/bowl02a.jpg","old","left"
18,"//","left",2.1054,3,0.2938,"stimuli/objects/coffeemaker.jpg","old","left"
18,"//","left",0.8521,4,0.0011,"stimuli/objects/expansioncard.jpg","old","left"
18,"//","right",1.6999,2,0.6206,"stimuli/objects/jack.jpg","old","left"
18,"//","right",0.8385,3,0.4974,"stimuli/objects/fanblades.jpg","new","right"
18,"//","right",1.1339,2,0.2501,"stimuli/objects/tupperware03a.jpg","old","left"
18,"//","right",0.6874,1,0.3094,"stimuli/objects/styrofoamcup.jpg","new","right"
18,"//","left",1.5905,2,0.3164,"stimuli/objects/backpack01a.jpg","old","left"
18,"//","right",2.2854,2,0.9066,"stimuli/objects/icepack.jpg","old","left"
18,"//","left",0.9978,2,0.7515,"stimuli/objects/cashregister01.jpg","old","left"
18,"//","right",1.7643,2,0.5744,"stimuli/objects/peppermill02b.jpg","old","left"
18,"//","right",1.2199,3,0.0856,"stimuli/objects/funnel.jpg","old","left"
18,"//","left",0.8854,2,1.1914,"stimuli/objects/shovel01.jpg","new","right"
18,"//","left",1.0343,4,0.1238,"stimuli/objects/minifridge.jpg","old","left"
18,"//","left",1.0228,3,0.2859,"stimuli/objects/saltshaker03a.jpg","old","left"
18,"//","left",0.9245,4,0.185,"stimuli/objects/battery02b.jpg","old","left"
18,"//","left",1.4107,4,0.0872,"stimuli/objects/soundmixer.jpg","old","left"
18,"//","left",0.7784,4,0.1457,"stimuli/objects/cowbell.jpg","old","left"
18,"//","right",1.0479,2,0.2866,"stimuli/objects/knifesharpener.jpg","old","left"
18,"//","left",1.221,4,0.2191,"stimuli/objects/bottlecap.jpg","old","left"
18,"//","right",1.0431,2,0.4271,"stimuli/objects/cutleryset.jpg","new","right"
18,"//","left",1.3483,4,0.1497,"stimuli/objects/muffintray01.jpg","old","left"
18,"//","left",1.5566,3,0.3179,"stimuli/objects/kitchenscale01a.jpg","old","left"
18,"//","right",1.689,4,0.3903,"stimuli/objects/butterdish.jpg","new","right"
18,"//","right",1.3286,4,0.3531,"stimuli/objects/grill.jpg","old","left"
18,"//","left",1.8432,4,0.1527,"stimuli/objects/coffeemachine.jpg","old","left"
18,"//","right",1.4678,4,0.3304,"stimuli/objects/ramekin01.jpg","old","left"
18,"//","left",2.2501,4,0.3145,"stimuli/objects/cuttingboard.jpg","old","left"
18,"//","right",2.9388,2,0.3827,"stimuli/objects/umbrella04.jpg","old","left"
18,"//","left",4.8882,3,0.3765,"stimuli/objects/squeegee01b.jpg","old","left"
18,"//","right",1.4027,3,0.9078,"stimuli/objects/snowshoe.jpg","old","left"
18,"//","left",2.8837,4,0.3265,"stimuli/objects/audiocablesplitter.jpg","old","left"
18,"//","right",1.2025,3,0.3905,"stimuli/objects/hourglass.jpg","new","right"
18,"//","left",2.4406,4,0.137,"stimuli/objects/usbkey.jpg","old","left"
18,"//","left",1.3509,4,0.3015,"stimuli/objects/caulking.jpg","old","left"
18,"//","left",2.035,4,0.2434,"stimuli/objects/papershredder.jpg","new","right"
18,"//","left",1.1131,4,0.5725,"stimuli/objects/antenna.jpg","new","right"
18,"//","left",1.4587,4,0.3702,"stimuli/objects/walkman.jpg","old","left"
18,"//","right",1.3523,3,0.7369,"stimuli/objects/filmroll.jpg","old","left"
18,"//","left",1.5446,4,0.413,"stimuli/objects/wire.jpg","new","right"
18,"//","left",0.7412,4,0.3423,"stimuli/objects/spatula04.jpg","old","left"
18,"//","left",1.5192,4,0.193,"stimuli/objects/lectern01.jpg","old","left"
18,"//","left",1.0155,4,0.3492,"stimuli/objects/fridge.jpg","old","left"
18,"//","left",1.3891,4,0.0011,"stimuli/objects/ladder.jpg","new","right"
18,"//","right",1.3267,3,0.4242,"stimuli/objects/gravyboat.jpg","new","right"
18,"//","right",3.5103,2,0.7154,"stimuli/objects/aluminiumfoil.jpg","new","right"
18,"//","right",1.9982,3,0.2851,"stimuli/objects/screwdriver04b.jpg","new","right"
18,"//","left",1.5542,4,0.6389,"stimuli/objects/toaster01.jpg","new","right"
18,"//","left",1.4106,4,0.3077,"stimuli/objects/cassettetape01a.jpg","new","right"
18,"//","right",1.5344,3,0.3709,"stimuli/objects/beachumbrella01.jpg","old","left"
18,"//","left",0.8256,4,0.2849,"stimuli/objects/cleaver01.jpg","old","left"
18,"//","right",0.9825,2,1.7539,"stimuli/objects/toyhockeystick01.jpg","old","left"
18,"//","left",0.9753,3,0.0939,"stimuli/objects/nutcracker01.jpg","new","right"
18,"//","right",2.2808,3,0.3936,"stimuli/objects/studiolight.jpg","new","right"
18,"//","left",2.244,4,0.1364,"stimuli/objects/tablesaw.jpg","old","left"
18,"//","right",0.9688,2,0.3005,"stimuli/objects/thermos.jpg","new","right"
18,"//","left",2.3602,3,0.2424,"stimuli/objects/faxmachine.jpg","old","left"
18,"//","right",0.8566,3,0.7971,"stimuli/objects/satellitedish01.jpg","new","right"
18,"//","left",0.8882,4,0.3454,"stimuli/objects/payphone.jpg","old","left"
18,"//","left",0.6909,4,0.426,"stimuli/objects/pastaspoon.jpg","old","left"
18,"//","left",0.7176,4,1.1987,"stimuli/objects/ethernetcable02.jpg","new","right"
18,"//","right",0.8982,1,0.821,"stimuli/objects/stovetop.jpg","new","right"
18,"//","left",0.8539,4,0.0513,"stimuli/objects/nintendods.jpg","old","left"
18,"//","left",1.8724,4,0.6356,"stimuli/objects/adjustablewrench01b.jpg","old","left"
18,"//","left",1.2085,4,0.2386,"stimuli/objects/heatpump.jpg","old","left"
18,"//","left",0.8802,4,0.4195,"stimuli/objects/computerkeyboard02.jpg","old","left"
18,"//","left",1.2129,4,0.2986,"stimuli/objects/printer02.jpg","new","right"
18,"//","right",1.8119,2,0.8071,"stimuli/objects/filmnegative.jpg","old","left"
18,"//","right",1.1636,3,0.198,"stimuli/objects/tableknife02.jpg","new","right"
18,"//","left",0.8068,3,0.3431,"stimuli/objects/speaker04.jpg","new","right"
18,"//","right",0.9788,3,1.4663,"stimuli/objects/fuse.jpg","new","right"
18,"//","left",0.86,1,0.8614,"stimuli/objects/telephone01b.jpg","old","left"
18,"//","right",1.1056,2,0.4571,"stimuli/objects/boltcutter.jpg","old","left"
18,"//","left",0.7833,4,0.1827,"stimuli/objects/servingspoon01.jpg","old","left"
18,"//","left",0.9226,4,0.4659,"stimuli/objects/freezer02.jpg","old","left"
18,"//","right",0.9131,2,0.5016,"stimuli/objects/wateringcan.jpg","old","left"
18,"//","right",1.0661,2,0.2996,"stimuli/objects/fork03c.jpg","old","left"
18,"//","left",0.951,4,0.0618,"stimuli/objects/kneepad01c.jpg","old","left"
18,"//","right",0.8221,3,0.1834,"stimuli/objects/radio01.jpg","old","left"
18,"//","left",2.6495,4,0.064,"stimuli/objects/lightswitch01.jpg","old","left"
18,"//","right",0.6785,2,0.1345,"stimuli/objects/lightbulb01.jpg","old","left"
18,"//","left",1.4098,3,0.4161,"stimuli/objects/wiicontroller.jpg","old","left"
18,"//","left",0.7238,4,0.2085,"stimuli/objects/powercable.jpg","old","left"
18,"//","left",1.1938,2,0.1561,"stimuli/objects/hockeygoaliepad.jpg","new","right"
18,"//","right",0.6579,4,0.2656,"stimuli/objects/beermug01a.jpg","old","left"
18,"//","right",0.9121,3,0.2465,"stimuli/objects/canister.jpg","old","left"
18,"//","right",0.8771,2,0.318,"stimuli/objects/contactlens.jpg","new","right"
18,"//","left",0.9655,2,0.4337,"stimuli/objects/blender.jpg","new","right"
18,"//","left",2.153,2,0.2103,"stimuli/objects/crocodileclips.jpg","old","left"
18,"//","right",2.1007,2,0.2057,"stimuli/objects/martiniglass01b.jpg","old","left"
18,"//","left",0.6963,3,0.3429,"stimuli/objects/fanheater.jpg","old","left"
18,"//","right",2.0874,1,0.8861,"stimuli/objects/carlighter02.jpg","old","left"
18,"//","left",2.3735,3,0.1189,"stimuli/objects/measuringspoon.jpg","old","left"
18,"//","left",1.5814,1,0.4015,"stimuli/objects/shotglass.jpg","old","left"
18,"//","left",0.6972,4,9e-04,"stimuli/objects/microwave.jpg","new","right"
18,"//","right",1.4228,3,0.308,"stimuli/objects/anchor.jpg","new","right"
18,"//","left",0.9622,4,0.1675,"stimuli/objects/djmixer02.jpg","old","left"
18,"//","right",1.4669,3,0.2722,"stimuli/objects/fryingpan02a.jpg","old","left"
18,"//","left",0.7732,4,0.1026,"stimuli/objects/lamp04a.jpg","old","left"
18,"//","right",0.8794,3,0.2367,"stimuli/objects/corkscrew03a.jpg","new","right"
