"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
18,NA,"[""l""]",1,"[3.1825000000000045]","bless","l",0,"NoHit"
18,NA,"[""l""]",1,"[1.0944999999999823]","nature","l",0,"NoHit"
18,NA,"[""l""]",1,"[0.8863999999985595]","carefree","l",0,"NoHit"
18,NA,"[""l""]",0,"[2.689300000000742]","nature","d",1,"Hit"
18,NA,"[""l""]",1,"[7.650000000000034]","easygoing","l",0,"NoHit"
18,NA,"[""l""]",1,"[5.705400000002214]","pillow","l",0,"NoHit"
18,NA,"[""d""]",1,"[2.94169999999923]","easygoing","d",1,"Hit"
18,NA,"[""d""]",0,"[10.625999999999976]","gentle","l",0,"NoHit"
18,NA,"[""d""]",0,"[3.470600000001525]","square","l",0,"NoHit"
18,NA,"[""l""]",0,"[1.043299999997032]","gentle","d",1,"Hit"
18,NA,"[""d""]",0,"[1.6059999999999945]","carefree","l",0,"NoHit"
18,NA,"[""d""]",0,"[2.402999999999963]","tool","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.4700000000000273]","bored","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.8355000000000246]","tool","d",1,"Hit"
18,NA,"[""d""]",0,"[0.6081000000014569]","home","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.8245000000000005]","immature","l",0,"NoHit"
18,NA,"[""l""]",0,"[1.2355000000000018]","home","d",1,"Hit"
18,NA,"[""d""]",0,"[0.7255000000000109]","fault","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.3258000000006973]","pillow","l",0,"NoHit"
18,NA,"[""d""]",0,"[3.994699999999227]","violin","l",0,"NoHit"
18,NA,"[""d""]",1,"[1.2518999999984999]","violin","d",1,"Hit"
18,NA,"[""d""]",0,"[1.1613000000007787]","tense","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.2284999999999968]","confident","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.0368000000007669]","bomb","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.7596999999992704]","confident","d",1,"Hit"
18,NA,"[""d""]",0,"[0.7016999999992208]","butterfly","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.0623000000007323]","cheer","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.9876000000014642]","street","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.7896999999992431]","cheer","d",1,"Hit"
18,NA,"[""d""]",0,"[0.5730000000000359]","taxi","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.7726999999992472]","adventure","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.9723999999985153]","crutch","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.971300000000781]","adventure","d",1,"Hit"
18,NA,"[""d""]",0,"[0.840400000002262]","vest","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.823699999999235]","taxi","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.7925000000000182]","brave","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.9856999999992127]","square","l",0,"NoHit"
18,NA,"[""d""]",1,"[1.6876999999992677]","brave","d",1,"Hit"
18,NA,"[""d""]",0,"[0.8100000000000023]","unhappy","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.819500000000005]","deformed","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.2858000000007337]","rifle","l",0,"NoHit"
18,NA,"[""d""]",1,"[1.5687000000029911]","deformed","d",1,"Hit"
18,NA,"[""d""]",0,"[1.519399999998484]","tense","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.7756999999992331]","inferior","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.0188999999984958]","exercise","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.9857000000029643]","inferior","d",1,"Hit"
18,NA,"[""d""]",0,"[0.7764000000022406]","crutch","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.1859999999999786]","obesity","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.9286000000014951]","bless","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.8687999999970089]","obesity","d",1,"Hit"
18,NA,"[""d""]",0,"[0.7569999999999482]","pistol","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.2432999999970207]","bored","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.985900000002232]","pity","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.95799999999997]","politeness","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.9542000000029702]","pity","d",1,"Hit"
18,NA,"[""d""]",0,"[0.6103000000007341]","beautiful","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.8023000000007983]","street","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.8524000000022056]","beautiful","d",1,"Hit"
18,NA,"[""d""]",0,"[0.6084999999999923]","aroused","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.804800000000796]","demon","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.9855000000000018]","aroused","d",1,"Hit"
18,NA,"[""d""]",0,"[0.5441000000014924]","cash","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.0066000000015265]","immature","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.9685999999977639]","cheer","l",0,"NoHit"
18,NA,"[""d""]",1,"[0.9714000000022338]","cheer","d",1,"Hit"
18,NA,"[""d""]",0,"[0.8115000000000236]","controlling","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.8021999999992317]","messy","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.8031000000015069]","cliff","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.8193000000007373]","butterfly","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.9384999999999764]","cliff","d",1,"Hit"
18,NA,"[""d""]",0,"[0.5021999999992204]","erotic","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.8686999999992508]","vest","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.7868999999985249]","dazzle","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.786199999999269]","disloyal","l",0,"NoHit"
18,NA,"[""l""]",0,"[1.0528000000007296]","dazzle","d",1,"Hit"
18,NA,"[""d""]",0,"[0.4525000000000432]","defiant","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.6688000000007719]","fault","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.924699999999234]","defiant","d",1,"Hit"
18,NA,"[""d""]",0,"[0.43549999999999045]","shotgun","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.1563999999985413]","revolt","l",0,"NoHit"
18,NA,"[""d""]",0,"[2.3636999999992554]","unhappy","l",0,"NoHit"
18,NA,"[""l""]",0,"[1.0189000000022475]","revolt","d",1,"Hit"
18,NA,"[""d""]",0,"[0.36840000000222517]","car","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.7366000000015447]","fight","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.7610000000000241]","obsession","l",0,"NoHit"
18,NA,"[""d""]",1,"[1.0523999999985563]","obsession","d",1,"Hit"
18,NA,"[""d""]",0,"[0.9225000000000136]","messy","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.9415999999977771]","anger","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.9699000000022124]","exercise","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.7241999999992572]","anger","d",1,"Hit"
18,NA,"[""d""]",0,"[0.773200000002987]","suspicious","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.7926000000015279]","politeness","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.8756000000014978]","suspicious","d",1,"Hit"
18,NA,"[""d""]",0,"[0.6954999999999814]","shark","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.7280000000000086]","detest","l",0,"NoHit"
18,NA,"[""l""]",0,"[1.0523000000007414]","shark","d",1,"Hit"
18,NA,"[""d""]",0,"[0.6233999999985258]","cash","l",0,"NoHit"
18,NA,"[""d""]",0,"[0.8431000000015274]","cancer","l",0,"NoHit"
18,NA,"[""d""]",0,"[1.0053000000007728]","pistol","l",0,"NoHit"
18,NA,"[""l""]",0,"[0.8361000000014656]","cancer","d",1,"Hit"
