"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
6,NA,"right",2.7874,2,0.6239,"stimuli/objects/coffeepot03a.jpg","old","left"
6,NA,"left",0.9708,4,0.3576,"stimuli/objects/videocamera01a.jpg","old","left"
6,NA,"left",1.0713,4,0.5092,"stimuli/objects/lawnmower.jpg","old","left"
6,NA,"right",1.6636,2,0.8341,"stimuli/objects/cork02.jpg","new","right"
6,NA,"right",1.274,2,0.4404,"stimuli/objects/cuttingpliers02.jpg","old","left"
6,NA,"left",1.0181,3,0.2035,"stimuli/objects/fonduefork01.jpg","old","left"
6,NA,"left",1.2992,4,0.3464,"stimuli/objects/backpack01a.jpg","old","left"
6,NA,"right",1.0948,2,0.4792,"stimuli/objects/webcam.jpg","new","right"
6,NA,"right",1.1324,3,0.4482,"stimuli/objects/espressomachine.jpg","new","right"
6,NA,"left",1.157,4,0.3881,"stimuli/objects/taperecorder.jpg","old","left"
6,NA,"left",0.8184,4,0.2845,"stimuli/objects/whisk.jpg","old","left"
6,NA,"right",0.9803,3,0.9321,"stimuli/objects/handmixer01d.jpg","old","left"
6,NA,"left",1.4404,3,0.6449,"stimuli/objects/microphone01.jpg","new","right"
6,NA,"right",0.9132,3,0.3458,"stimuli/objects/cameracase01a.jpg","old","left"
6,NA,"right",0.9608,4,0.1286,"stimuli/objects/swissarmyknife01a.jpg","old","left"
6,NA,"left",0.96,4,0.3149,"stimuli/objects/dishrack.jpg","old","left"
6,NA,"right",0.8313,3,0.6489,"stimuli/objects/jug.jpg","new","right"
6,NA,"left",1.3372,4,0.416,"stimuli/objects/remotecontrol04.jpg","old","left"
6,NA,"right",0.9594,3,0.2788,"stimuli/objects/floppydisk02a.jpg","new","right"
6,NA,"right",1.8082,3,0.2709,"stimuli/objects/gps.jpg","old","left"
6,NA,"left",2.7941,3,0.392,"stimuli/objects/footballhelmet.jpg","new","right"
6,NA,"left",1.2097,3,0.928,"stimuli/objects/pot01.jpg","old","left"
6,NA,"left",4.23,4,1.628,"stimuli/objects/cleaver01.jpg","old","left"
6,NA,"right",0.8373,3,0.4516,"stimuli/objects/carlighter02.jpg","old","left"
6,NA,"left",2.5734,2,0.3673,"stimuli/objects/tablesaw.jpg","old","left"
6,NA,"left",2.31,3,0.685,"stimuli/objects/beermug01a.jpg","old","left"
6,NA,"right",1.9556,2,0.6699,"stimuli/objects/walkman.jpg","old","left"
6,NA,"left",0.9506,4,1.0253,"stimuli/objects/pastaspoon.jpg","old","left"
6,NA,"left",0.958,4,0.4207,"stimuli/objects/spatula04.jpg","old","left"
6,NA,"left",0.8046,4,0.3139,"stimuli/objects/fridge.jpg","old","left"
6,NA,"left",0.6301,4,0.2994,"stimuli/objects/payphone.jpg","old","left"
6,NA,"left",0.7705,4,0.358,"stimuli/objects/filmnegative.jpg","old","left"
6,NA,"left",1.0127,3,0.4175,"stimuli/objects/crocodileclips.jpg","old","left"
6,NA,"left",0.9317,4,0.4575,"stimuli/objects/wateringcan.jpg","old","left"
6,NA,"left",3.9213,3,0.4713,"stimuli/objects/umbrella04.jpg","old","left"
6,NA,"right",1.2299,2,0.3704,"stimuli/objects/gravyboat.jpg","new","right"
6,NA,"right",1.3964,1,0.328,"stimuli/objects/measuringspoon.jpg","old","left"
6,NA,"left",0.9485,4,0.3093,"stimuli/objects/shotglass.jpg","old","left"
6,NA,"left",0.842,2,4.1262,"stimuli/objects/lightswitch01.jpg","old","left"
6,NA,"right",1.199,1,0.3909,"stimuli/objects/papershredder.jpg","new","right"
6,NA,"right",1.4399,4,0.4666,"stimuli/objects/anchor.jpg","new","right"
6,NA,"right",0.7815,4,0.245,"stimuli/objects/ladder.jpg","new","right"
6,NA,"right",0.9769,1,0.96,"stimuli/objects/shovel01.jpg","new","right"
6,NA,"right",0.9814,3,0.0777,"stimuli/objects/contactlens.jpg","new","right"
6,NA,"left",1.5556,4,0.4495,"stimuli/objects/lectern01.jpg","old","left"
6,NA,"left",1.1142,4,0.4146,"stimuli/objects/caulking.jpg","old","left"
6,NA,"right",1.6169,3,0.4955,"stimuli/objects/heatpump.jpg","old","left"
6,NA,"right",1.1218,3,1.6706,"stimuli/objects/studiolight.jpg","new","right"
6,NA,"right",1.0258,2,0.3659,"stimuli/objects/fryingpan02a.jpg","old","left"
6,NA,"right",0.84,3,2.7908,"stimuli/objects/stovetop.jpg","new","right"
6,NA,"left",1.1438,3,0.7797,"stimuli/objects/funnel.jpg","old","left"
6,NA,"left",1.1021,3,0.1961,"stimuli/objects/blender.jpg","new","right"
6,NA,"left",0.7939,4,0.4534,"stimuli/objects/coffeemachine.jpg","old","left"
6,NA,"right",3.8654,2,1.2739,"stimuli/objects/computerkeyboard02.jpg","old","left"
6,NA,"right",0.9839,3,0.8462,"stimuli/objects/nutcracker01.jpg","new","right"
6,NA,"right",1.11,4,0.4708,"stimuli/objects/hockeygoaliepad.jpg","new","right"
6,NA,"right",1.2564,3,0.3633,"stimuli/objects/kneepad01c.jpg","old","left"
6,NA,"left",1.3695,2,0.6394,"stimuli/objects/ramekin01.jpg","old","left"
6,NA,"right",0.9268,3,0.3886,"stimuli/objects/fork03c.jpg","old","left"
6,NA,"right",2.3582,3,0.4298,"stimuli/objects/telephone01b.jpg","old","left"
6,NA,"left",1.0625,4,0.4724,"stimuli/objects/toyhockeystick01.jpg","old","left"
6,NA,"left",1.3838,3,0.1966,"stimuli/objects/cassettetape01a.jpg","new","right"
6,NA,"right",0.7837,2,0.6226,"stimuli/objects/martiniglass01b.jpg","old","left"
6,NA,"right",1.1814,2,0.3126,"stimuli/objects/grill.jpg","old","left"
6,NA,"right",0.9096,2,0.3224,"stimuli/objects/peppermill02b.jpg","old","left"
6,NA,"right",0.8904,3,0.2544,"stimuli/objects/canister.jpg","old","left"
6,NA,"left",0.8557,2,0.401,"stimuli/objects/muffintray01.jpg","old","left"
6,NA,"left",1.2454,4,0.3502,"stimuli/objects/radio01.jpg","old","left"
6,NA,"right",0.8939,3,0.3319,"stimuli/objects/hourglass.jpg","new","right"
6,NA,"right",1.0159,3,0.3373,"stimuli/objects/wire.jpg","new","right"
6,NA,"right",0.9347,3,0.6809,"stimuli/objects/corkscrew03a.jpg","new","right"
6,NA,"left",1.6448,2,0.5408,"stimuli/objects/microwave.jpg","new","right"
6,NA,"right",1.8775,3,0.3362,"stimuli/objects/thermos.jpg","new","right"
6,NA,"right",2.3039,1,0.7964,"stimuli/objects/freezer02.jpg","old","left"
6,NA,"right",1.8894,2,1.9965,"stimuli/objects/butterdish.jpg","new","right"
6,NA,"right",1.3512,3,0.9588,"stimuli/objects/ethernetcable02.jpg","new","right"
6,NA,"left",1.071,4,0.6327,"stimuli/objects/nintendods.jpg","old","left"
6,NA,"right",1.0109,3,0.4353,"stimuli/objects/powercable.jpg","old","left"
6,NA,"right",2.4697,2,2.2711,"stimuli/objects/toaster01.jpg","new","right"
6,NA,"right",1.4812,3,0.6741,"stimuli/objects/boltcutter.jpg","old","left"
6,NA,"right",0.8877,4,0.2943,"stimuli/objects/aluminiumfoil.jpg","new","right"
6,NA,"left",2.631,2,0.3451,"stimuli/objects/cowbell.jpg","old","left"
6,NA,"right",0.9334,4,0.4617,"stimuli/objects/adjustablewrench01b.jpg","old","left"
6,NA,"right",2.4863,4,0.001,"stimuli/objects/soundmixer.jpg","old","left"
6,NA,"left",0.9193,4,0.268,"stimuli/objects/beachumbrella01.jpg","old","left"
6,NA,"left",1.8507,3,0.4675,"stimuli/objects/servingspoon01.jpg","old","left"
6,NA,"left",1.3613,4,0.3049,"stimuli/objects/filmroll.jpg","old","left"
6,NA,"right",0.8172,3,0.278,"stimuli/objects/cutleryset.jpg","new","right"
6,NA,"right",0.9987,3,0.2973,"stimuli/objects/tableknife02.jpg","new","right"
6,NA,"left",0.9073,4,0.4688,"stimuli/objects/lightbulb01.jpg","old","left"
6,NA,"right",0.8183,3,0.2795,"stimuli/objects/antenna.jpg","new","right"
6,NA,"left",1.1269,4,0.2482,"stimuli/objects/usbkey.jpg","old","left"
6,NA,"left",0.966,4,0.3036,"stimuli/objects/fanheater.jpg","old","left"
6,NA,"right",1.0126,3,0.6853,"stimuli/objects/satellitedish01.jpg","new","right"
6,NA,"left",1.357,4,0.3864,"stimuli/objects/lamp04a.jpg","old","left"
6,NA,"right",1.5155,3,5e-04,"stimuli/objects/wiicontroller.jpg","old","left"
6,NA,"right",1.251,3,0.7163,"stimuli/objects/djmixer02.jpg","old","left"
6,NA,"right",0.9991,3,0.8613,"stimuli/objects/knifesharpener.jpg","old","left"
6,NA,"left",1.2652,2,0.4222,"stimuli/objects/bottlecap.jpg","old","left"
6,NA,"left",0.8578,4,0.2794,"stimuli/objects/minifridge.jpg","old","left"
6,NA,"right",0.835,2,0.2659,"stimuli/objects/screwdriver04b.jpg","new","right"
6,NA,"left",1.3453,3,0.3412,"stimuli/objects/fuse.jpg","new","right"
6,NA,"right",1.1749,2,0.5602,"stimuli/objects/audiocablesplitter.jpg","old","left"
6,NA,"right",1.5165,2,0.4574,"stimuli/objects/printer02.jpg","new","right"
6,NA,"left",0.9414,4,0.1212,"stimuli/objects/squeegee01b.jpg","old","left"
6,NA,"right",1.0271,2,0.4984,"stimuli/objects/kitchenscale01a.jpg","old","left"
6,NA,"right",1.7487,2,0.1846,"stimuli/objects/saltshaker03a.jpg","old","left"
6,NA,"left",0.8592,4,0.3514,"stimuli/objects/battery02b.jpg","old","left"
6,NA,"right",0.7719,2,0.2741,"stimuli/objects/speaker04.jpg","new","right"
6,NA,"right",1.0014,3,0.1777,"stimuli/objects/faxmachine.jpg","old","left"
6,NA,"right",0.783,3,0.3382,"stimuli/objects/cuttingboard.jpg","old","left"
6,NA,"left",1.0327,4,0.3071,"stimuli/objects/snowshoe.jpg","old","left"
