"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
19,NA,"[""l""]",1,"[10.395300000011872]","bless","l",0,"NoHit"
19,NA,"[""l""]",1,"[2.2357999999970275]","nature","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.7342999999970061]","carefree","l",0,"NoHit"
19,NA,"[""l""]",0,"[4.0833000000119455]","nature","d",1,"Hit"
19,NA,"[""l""]",1,"[1.0898999999910757]","easygoing","l",0,"NoHit"
19,NA,"[""l""]",1,"[0.8620999999940864]","pillow","l",0,"NoHit"
19,NA,"[""d""]",1,"[1.7046000000088952]","easygoing","d",1,"Hit"
19,NA,"[""l""]",1,"[1.1780999999940605]","gentle","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.6801999999880763]","square","l",0,"NoHit"
19,NA,"[""d""]",1,"[1.0326000000089834]","gentle","d",1,"Hit"
19,NA,"[""l""]",1,"[5.5986000000089575]","carefree","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.9431000000089398]","tool","l",0,"NoHit"
19,NA,"[""l""]",1,"[2.0260000000000105]","bored","l",0,"NoHit"
19,NA,"[""d""]",1,"[0.8313999999910493]","tool","d",1,"Hit"
19,NA,"[""l""]",1,"[1.5985999999940645]","home","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.5257000000029848]","immature","l",0,"NoHit"
19,NA,"[""d""]",1,"[1.3167000000029816]","home","d",1,"Hit"
19,NA,"[""l""]",1,"[1.209799999997017]","fault","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.5665999999940254]","pillow","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.2982000000029643]","violin","l",0,"NoHit"
19,NA,"[""l""]",0,"[0.8324999999999818]","violin","d",1,"Hit"
19,NA,"[""l""]",1,"[1.5692999999969857]","tense","l",0,"NoHit"
19,NA,"[""l""]",1,"[2.304200000002936]","confident","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.1939000000059536]","bomb","l",0,"NoHit"
19,NA,"[""d""]",1,"[1.1052999999970439]","confident","d",1,"Hit"
19,NA,"[""l""]",1,"[1.5364999999999895]","butterfly","l",0,"NoHit"
19,NA,"[""l""]",1,"[2.5553000000119255]","cheer","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.1499999999999773]","street","l",0,"NoHit"
19,NA,"[""d""]",1,"[1.6374999999999886]","cheer","d",1,"Hit"
19,NA,"[""l""]",1,"[1.8287999999970452]","taxi","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.9747999999970034]","adventure","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.4233999999910338]","crutch","l",0,"NoHit"
19,NA,"[""d""]",1,"[1.0212000000029775]","adventure","d",1,"Hit"
19,NA,"[""l""]",1,"[1.8933999999910611]","vest","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.637700000003008]","taxi","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.083500000000015]","brave","l",0,"NoHit"
19,NA,"[""l""]",1,"[0.9197999999969966]","square","l",0,"NoHit"
19,NA,"[""d""]",1,"[0.9844999999999686]","brave","d",1,"Hit"
19,NA,"[""l""]",1,"[1.3266999999880795]","unhappy","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.2190999999940004]","deformed","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.3164999999999623]","rifle","l",0,"NoHit"
19,NA,"[""d""]",1,"[0.9670999999940477]","deformed","d",1,"Hit"
19,NA,"[""l""]",1,"[1.3104000000059273]","tense","l",0,"NoHit"
19,NA,"[""l""]",1,"[2.071700000002977]","inferior","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.3957999999969957]","exercise","l",0,"NoHit"
19,NA,"[""d""]",1,"[1.094799999997008]","inferior","d",1,"Hit"
19,NA,"[""l""]",1,"[1.2052000000030034]","crutch","l",0,"NoHit"
19,NA,"[""l""]",1,"[2.391599999994071]","obesity","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.3239999999999554]","bless","l",0,"NoHit"
19,NA,"[""d""]",1,"[1.016599999994014]","obesity","d",1,"Hit"
19,NA,"[""l""]",1,"[2.2694999999999936]","pistol","l",0,"NoHit"
19,NA,"[""l""]",1,"[1.0566000000089844]","bored","l",0,"NoHit"
