"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
19,NA,"left",6.5843,3,11.2819,"stimuli/objects/screwdriver04b.jpg","new","right"
19,NA,"left",1.4158,3,1.6527,"stimuli/objects/whisk.jpg","old","left"
19,NA,"left",2.3887,3,1.2792,"stimuli/objects/fonduefork01.jpg","old","left"
19,NA,"left",1.3885,3,1.2156,"stimuli/objects/beermug01a.jpg","old","left"
19,NA,"left",1.113,4,0.8564,"stimuli/objects/filmnegative.jpg","old","left"
19,NA,"left",1.2587,3,0.5067,"stimuli/objects/payphone.jpg","old","left"
19,NA,"left",1.5306,4,1.1924,"stimuli/objects/photocopier.jpg","old","left"
19,NA,"right",2.9698,3,1.5233,"stimuli/objects/ladder.jpg","new","right"
19,NA,"left",3.1973,2,0.8609,"stimuli/objects/hockeygoaliepad.jpg","new","right"
19,NA,"left",1.2002,4,0.4202,"stimuli/objects/cameracase01a.jpg","old","left"
19,NA,"left",2.4637,3,1.0489,"stimuli/objects/scanner.jpg","old","left"
19,NA,"left",1.361,3,0.9655,"stimuli/objects/faxmachine.jpg","old","left"
19,NA,"left",1.1944,3,0.6282,"stimuli/objects/crocodileclips.jpg","old","left"
19,NA,"left",2.543,3,1.0401,"stimuli/objects/toasteroven.jpg","old","left"
19,NA,"right",1.3949,1,1.1138,"stimuli/objects/microphone01.jpg","new","right"
19,NA,"right",3.1845,2,0.863,"stimuli/objects/studiolight.jpg","new","right"
19,NA,"left",1.2541,3,5.3542,"stimuli/objects/servingspoon01.jpg","old","left"
19,NA,"left",1.1548,4,0.4313,"stimuli/objects/bowl02a.jpg","old","left"
19,NA,"right",3.3516,2,0.9764,"stimuli/objects/alarmclock01.jpg","new","right"
19,NA,"right",1.856,3,0.7257,"stimuli/objects/cork02.jpg","new","right"
19,NA,"right",0.9947,4,0.5519,"stimuli/objects/footballhelmet.jpg","new","right"
19,NA,"right",3.5872,2,1.5984,"stimuli/objects/usbcable01a.jpg","new","right"
19,NA,"left",1.1479,3,0.41,"stimuli/objects/dishrack.jpg","old","left"
19,NA,"left",1.2052,3,4.8064,"stimuli/objects/spotlight.jpg","old","left"
19,NA,"right",1.2292,3,1.2,"stimuli/objects/nutcracker01.jpg","new","right"
19,NA,"left",1.0275,4,0.3181,"stimuli/objects/spicerack.jpg","old","left"
19,NA,"right",5.1843,1,1.3297,"stimuli/objects/knife03.jpg","old","left"
19,NA,"left",6.3842,2,1.2538,"stimuli/objects/soundmixer.jpg","old","left"
19,NA,"left",1.2147,3,0.743,"stimuli/objects/djmixer02.jpg","old","left"
19,NA,"left",1.122,4,0.4593,"stimuli/objects/surfboard.jpg","old","left"
19,NA,"right",0.9455,3,1.8241,"stimuli/objects/hockeygoaliemask.jpg","new","right"
19,NA,"left",1.0828,3,0.9244,"stimuli/objects/muffintray01.jpg","old","left"
19,NA,"left",0.9759,3,1.6556,"stimuli/objects/caulking.jpg","old","left"
19,NA,"right",1.5004,2,0.571,"stimuli/objects/beachumbrella01.jpg","old","left"
19,NA,"right",1.8056,2,0.7376,"stimuli/objects/thermos.jpg","new","right"
