"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
9,NA,"left",3.036,2,3.024,"stimuli/objects/skihelmet01.jpg","new","right"
9,NA,"right",2.664,2,1.116,"stimuli/objects/poolnet.jpg","new","right"
9,NA,"left",1.883,4,0.015,"stimuli/objects/monitor.jpg","old","left"
9,NA,"right",8.315,1,1.191,"stimuli/objects/remotecontrol04.jpg","new","right"
9,NA,"right",6.227,1,0.874,"stimuli/objects/charcoalbarbecue.jpg","old","left"
9,NA,"right",1.02,1,0.361,"stimuli/objects/toolbox02.jpg","new","right"
9,NA,"right",2.323,1,0.337,"stimuli/objects/mug01.jpg","new","right"
9,NA,"right",1.332,1,0.347,"stimuli/objects/drill01b.jpg","new","right"
9,NA,"right",0.814,1,0.371,"stimuli/objects/hedgetrimmer.jpg","new","right"
9,NA,"right",0.736,1,0.339,"stimuli/objects/blender.jpg","old","left"
9,NA,"right",1.477,1,0.474,"stimuli/objects/videocamera01a.jpg","old","left"
9,NA,"right",0.772,1,1.15,"stimuli/objects/propanetank01.jpg","old","left"
9,NA,"right",1.066,1,0.343,"stimuli/objects/bowrake.jpg","old","left"
9,NA,"right",2.714,1,0.362,"stimuli/objects/boogieboard.jpg","old","left"
9,NA,"right",1.154,1,0.393,"stimuli/objects/baseballglove.jpg","new","right"
9,NA,"right",0.728,1,0.389,"stimuli/objects/jackhammer.jpg","old","left"
9,NA,"right",0.638,1,0.341,"stimuli/objects/squeegee01b.jpg","old","left"
9,NA,"right",1.114,1,0.315,"stimuli/objects/rollerblade.jpg","new","right"
9,NA,"right",0.827,1,0.617,"stimuli/objects/jumpercables.jpg","old","left"
9,NA,"right",5.231,1,0.059,"stimuli/objects/toyhockeystick01.jpg","old","left"
9,NA,"right",1.066,1,0.046,"stimuli/objects/battery02b.jpg","new","right"
9,NA,"right",0.381,1,0.872,"stimuli/objects/waterbottleholder.jpg","new","right"
9,NA,"right",0.666,1,0.668,"stimuli/objects/spatula03.jpg","new","right"
9,NA,"right",0.87,1,0.002,"stimuli/objects/alarmsystem.jpg","old","left"
9,NA,"right",0.832,1,0.55,"stimuli/objects/solderingwire.jpg","old","left"
9,NA,"right",0.766,1,0.38,"stimuli/objects/teapot.jpg","old","left"
9,NA,"right",0.802,1,0.152,"stimuli/objects/snowboard.jpg","old","left"
9,NA,"right",0.748,1,0.522,"stimuli/objects/fonduefork01.jpg","old","left"
9,NA,"right",0.941,1,0.321,"stimuli/objects/paintroller01.jpg","new","right"
9,NA,"right",0.979,1,0.374,"stimuli/objects/baseball01a.jpg","old","left"
9,NA,"right",0.898,1,0.337,"stimuli/objects/bikepump01.jpg","old","left"
9,NA,"right",1.619,1,0.299,"stimuli/objects/shopvac.jpg","old","left"
9,NA,"right",1.77,1,0.381,"stimuli/objects/anchor.jpg","old","left"
9,NA,"right",0.71,1,0.586,"stimuli/objects/bicycle.jpg","old","left"
9,NA,"left",1.242,4,0.002,"stimuli/objects/golfbag.jpg","old","left"
9,NA,"left",1.403,4,0.39,"stimuli/objects/avcable.jpg","old","left"
9,NA,"left",1.617,2,0.305,"stimuli/objects/binoculars01b.jpg","old","left"
9,NA,"right",1.05,1,0.286,"stimuli/objects/hedgeshears.jpg","old","left"
9,NA,"right",0.94,1,0.27,"stimuli/objects/flashlight02b.jpg","old","left"
9,NA,"right",0.601,1,0.272,"stimuli/objects/patioumbrella.jpg","new","right"
9,NA,"right",0.956,1,0.334,"stimuli/objects/bungeecord02.jpg","old","left"
9,NA,"right",1.08,1,0.216,"stimuli/objects/punchingball.jpg","old","left"
9,NA,"right",1.03,1,0.266,"stimuli/objects/reflector.jpg","old","left"
9,NA,"right",2.18,1,0.288,"stimuli/objects/bikewheel.jpg","old","left"
9,NA,"right",0.866,1,0.68,"stimuli/objects/mallet01b.jpg","old","left"
9,NA,"right",1.299,1,0.337,"stimuli/objects/lawnmower.jpg","new","right"
9,NA,"right",1.872,1,0.314,"stimuli/objects/skigoggles01.jpg","old","left"
9,NA,"right",1.233,1,0.183,"stimuli/objects/ellipticalmachine.jpg","new","right"
9,NA,"left",4.73,2,0.001,"stimuli/objects/wirestripper.jpg","old","left"
9,NA,"right",0.747,1,0.301,"stimuli/objects/swissarmyknife01a.jpg","new","right"
9,NA,"right",2.486,1,1.627,"stimuli/objects/tennisball01b.jpg","old","left"
9,NA,"right",4.949,1,0.317,"stimuli/objects/nailgun.jpg","old","left"
9,NA,"right",6.49,1,0.387,"stimuli/objects/canoepaddle02.jpg","new","right"
9,NA,"right",2.616,1,0.364,"stimuli/objects/caulking.jpg","old","left"
9,NA,"left",2.489,2,0.439,"stimuli/objects/football.jpg","new","right"
9,NA,"right",1.165,1,0.359,"stimuli/objects/snowbrush.jpg","new","right"
9,NA,"right",1.03,1,0.399,"stimuli/objects/diaperbag.jpg","new","right"
9,NA,"right",0.975,1,0.32,"stimuli/objects/walkman.jpg","old","left"
9,NA,"right",0.954,1,0.181,"stimuli/objects/gardenshears01a.jpg","old","left"
9,NA,"right",0.737,1,0.252,"stimuli/objects/cheeseknife01.jpg","old","left"
9,NA,"right",0.58,1,0.475,"stimuli/objects/file.jpg","old","left"
9,NA,"right",1.568,1,1.166,"stimuli/objects/exercisemachine.jpg","old","left"
9,NA,"right",1.478,1,0.733,"stimuli/objects/grater01a.jpg","old","left"
9,NA,"left",1.502,2,1.088,"stimuli/objects/cclamp.jpg","old","left"
9,NA,"right",1.295,1,0.537,"stimuli/objects/staplegun.jpg","old","left"
9,NA,"right",1.078,1,0.356,"stimuli/objects/shinpad.jpg","new","right"
9,NA,"right",1.748,1,0.892,"stimuli/objects/needlenosepliers01.jpg","new","right"
9,NA,"left",1.826,4,0.17,"stimuli/objects/securitycamera.jpg","old","left"
9,NA,"right",1.804,1,0.377,"stimuli/objects/hockeygoalieglove.jpg","old","left"
9,NA,"right",4.876,1,0.452,"stimuli/objects/rope03.jpg","new","right"
9,NA,"right",1.136,1,0.797,"stimuli/objects/lifejacket.jpg","new","right"
9,NA,"right",2.08,1,0.277,"stimuli/objects/floodlight.jpg","new","right"
9,NA,"right",5.478,1,0.614,"stimuli/objects/loppingshears.jpg","old","left"
9,NA,"left",6.426,4,0.208,"stimuli/objects/exercisebench.jpg","old","left"
9,NA,"left",1.54,2,0.308,"stimuli/objects/sledgehammer.jpg","old","left"
9,NA,"right",3.661,1,0.249,"stimuli/objects/cellphone.jpg","old","left"
9,NA,"right",0.998,1,1.195,"stimuli/objects/gps.jpg","new","right"
9,NA,"right",1.429,1,0.402,"stimuli/objects/leafblower01.jpg","old","left"
9,NA,"right",2.181,3,0.001,"stimuli/objects/skipole.jpg","old","left"
9,NA,"left",7.498,4,0.282,"stimuli/objects/weight01.jpg","old","left"
9,NA,"right",1.999,1,0.283,"stimuli/objects/tent.jpg","new","right"
9,NA,"right",1.979,1,1.215,"stimuli/objects/kite.jpg","new","right"
9,NA,"right",0.833,1,0.499,"stimuli/objects/icebucket.jpg","old","left"
9,NA,"right",0.659,1,0.273,"stimuli/objects/ethernetcable02.jpg","new","right"
9,NA,"right",0.716,1,0.36,"stimuli/objects/painttray.jpg","old","left"
9,NA,"right",0.711,1,0.156,"stimuli/objects/volleyball.jpg","old","left"
9,NA,"right",0.736,1,0.198,"stimuli/objects/pliers02b.jpg","old","left"
9,NA,"right",1.457,1,0.3,"stimuli/objects/gavel.jpg","old","left"
