"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
9,NA,"[""d""]",0,"[11.168999999999997]","bless","l",0,"NoHit"
9,NA,"[""d""]",0,"[9.055000000000007]","nature","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.6809999999999974]","carefree","l",0,"NoHit"
9,NA,"[""d""]",1,"[1.4730000000000132]","nature","d",1,"Hit"
9,NA,"[""d""]",0,"[1.1030000000000086]","easygoing","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.0029999999999717]","pillow","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.6469999999999914]","easygoing","d",1,"Hit"
9,NA,"[""d""]",0,"[0.7779999999999916]","gentle","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.5500000000000114]","square","l",0,"NoHit"
9,NA,"[""d""]",1,"[1.6049999999999898]","gentle","d",1,"Hit"
9,NA,"[""d""]",0,"[2.274000000000001]","carefree","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.304000000000002]","tool","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.4710000000000036]","bored","l",0,"NoHit"
9,NA,"[""l""]",0,"[0.9950000000000045]","tool","d",1,"Hit"
9,NA,"[""d""]",0,"[1.2270000000000039]","home","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.9730000000000132]","immature","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.0600000000000023]","home","d",1,"Hit"
9,NA,"[""d""]",0,"[1.6469999999999914]","fault","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.51400000000001]","pillow","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.9689999999999941]","violin","l",0,"NoHit"
9,NA,"[""d""]",1,"[1.3879999999999768]","violin","d",1,"Hit"
9,NA,"[""d""]",0,"[2.540999999999997]","tense","l",0,"NoHit"
9,NA,"[""d""]",0,"[2.3400000000000034]","confident","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.3029999999999973]","bomb","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.353999999999985]","confident","d",1,"Hit"
9,NA,"[""d""]",0,"[4.742999999999995]","butterfly","l",0,"NoHit"
9,NA,"[""l""]",1,"[0.40100000000001046]","cheer","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.6610000000000014]","street","l",0,"NoHit"
9,NA,"[""d""]",1,"[0.9230000000000302]","cheer","d",1,"Hit"
9,NA,"[""d""]",0,"[1.1399999999999864]","taxi","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.0749999999999886]","adventure","l",0,"NoHit"
9,NA,"[""d""]",0,"[2.809000000000026]","crutch","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.2769999999999868]","adventure","d",1,"Hit"
9,NA,"[""d""]",0,"[1.254000000000019]","vest","l",0,"NoHit"
9,NA,"[""d""]",0,"[5.456999999999994]","taxi","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.035000000000025]","brave","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.0049999999999955]","square","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.0600000000000023]","brave","d",1,"Hit"
9,NA,"[""d""]",0,"[1.2690000000000055]","unhappy","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.8379999999999939]","deformed","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.9350000000000023]","rifle","l",0,"NoHit"
9,NA,"[""d""]",1,"[1.379000000000019]","deformed","d",1,"Hit"
9,NA,"[""d""]",0,"[1.2369999999999663]","tense","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.2249999999999943]","inferior","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.1389999999999816]","exercise","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.0100000000000193]","inferior","d",1,"Hit"
9,NA,"[""d""]",0,"[1.0699999999999932]","crutch","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.9099999999999966]","obesity","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.2040000000000077]","bless","l",0,"NoHit"
9,NA,"[""l""]",0,"[4.1510000000000105]","obesity","d",1,"Hit"
9,NA,"[""d""]",0,"[2.8549999999999898]","pistol","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.288000000000011]","bored","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.893999999999977]","pity","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.8719999999999857]","politeness","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.306999999999988]","pity","d",1,"Hit"
9,NA,"[""d""]",0,"[0.8919999999999959]","beautiful","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.820999999999998]","street","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.1370000000000005]","beautiful","d",1,"Hit"
9,NA,"[""d""]",0,"[0.7369999999999948]","aroused","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.0459999999999923]","demon","l",0,"NoHit"
9,NA,"[""l""]",0,"[0.8129999999999882]","aroused","d",1,"Hit"
9,NA,"[""d""]",0,"[0.6020000000000039]","cash","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.0609999999999786]","immature","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.1949999999999932]","cheer","l",0,"NoHit"
9,NA,"[""d""]",1,"[1.3140000000000214]","cheer","d",1,"Hit"
9,NA,"[""d""]",0,"[1.8729999999999905]","controlling","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.2709999999999866]","messy","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.8540000000000134]","cliff","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.992999999999995]","butterfly","l",0,"NoHit"
9,NA,"[""l""]",0,"[0.981000000000023]","cliff","d",1,"Hit"
9,NA,"[""d""]",0,"[0.9369999999999834]","erotic","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.9779999999999802]","vest","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.9699999999999989]","dazzle","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.210000000000008]","disloyal","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.2540000000000475]","dazzle","d",1,"Hit"
9,NA,"[""d""]",0,"[0.9370000000000118]","defiant","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.070999999999998]","fault","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.1869999999999834]","defiant","d",1,"Hit"
9,NA,"[""d""]",0,"[1.11099999999999]","shotgun","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.9200000000000159]","revolt","l",0,"NoHit"
9,NA,"[""d""]",0,"[3.0430000000000064]","unhappy","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.228999999999985]","revolt","d",1,"Hit"
9,NA,"[""d""]",0,"[1.9770000000000039]","car","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.086999999999989]","fight","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.8769999999999811]","obsession","l",0,"NoHit"
9,NA,"[""d""]",1,"[1.120999999999981]","obsession","d",1,"Hit"
9,NA,"[""d""]",0,"[0.8229999999999791]","messy","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.8850000000000193]","anger","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.2139999999999986]","exercise","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.0030000000000143]","anger","d",1,"Hit"
9,NA,"[""d""]",0,"[0.8599999999999852]","suspicious","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.0379999999999825]","politeness","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.117999999999995]","suspicious","d",1,"Hit"
9,NA,"[""d""]",0,"[0.8530000000000086]","shark","l",0,"NoHit"
9,NA,"[""d""]",0,"[1.608000000000004]","detest","l",0,"NoHit"
9,NA,"[""d""]",1,"[1.938999999999993]","shark","d",1,"Hit"
9,NA,"[""d""]",0,"[1.9399999999999977]","cash","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.7959999999999923]","cancer","l",0,"NoHit"
9,NA,"[""d""]",0,"[0.870000000000033]","pistol","l",0,"NoHit"
9,NA,"[""l""]",0,"[1.4139999999999873]","cancer","d",1,"Hit"
