illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.8997000000476874],0,8,8,8,1,square,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.199899999976168],0,9,9,9,1,gentle,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.4268999999761718],0,10,10,10,1,carefree,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1396999999284674],0,11,11,11,1,tool,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.5163999999761586],0,12,12,12,1,bored,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.745799999952311],0,13,13,13,1,tool,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.6565000000000225],0,14,14,14,1,home,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0800999999046326],0,15,15,15,1,immature,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.845400000095367],0,16,16,16,1,home,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.8164999999999907],0,17,17,17,1,fault,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.8708999999761602],0,18,18,18,1,pillow,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.5093999999761536],0,19,19,19,1,violin,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[1.2179999999999893],0,20,20,20,1,violin,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.4687999999523242],0,21,21,21,1,tense,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.362100000023844],0,22,22,22,1,confident,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.7450999999046246],0,23,23,23,1,bomb,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.8297999999523142],0,24,24,24,1,confident,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1084000000953722],0,25,25,25,1,butterfly,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8787000000476723],0,26,26,26,1,cheer,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1922000000476771],0,27,27,27,1,street,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.056600000023849],0,28,28,28,1,cheer,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.9848999999761645],0,29,29,29,1,taxi,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.338899999976178],0,30,30,30,1,adventure,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3592000000476787],0,31,31,31,1,crutch,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9347000000476839],0,32,32,32,1,adventure,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2878999999761618],0,33,33,33,1,vest,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[1.0408999999761477],0,34,34,34,1,taxi,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9502000000476585],0,35,35,35,1,brave,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.142199999928465],0,36,36,36,1,square,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[1.229899999976169],0,37,37,37,1,brave,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8212999999523163],0,38,38,38,1,unhappy,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[1.0396999999285015],0,39,39,39,1,deformed,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8756000000238373],0,40,40,40,1,rifle,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.046899999976148],0,41,41,41,1,deformed,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8168999999761581],0,42,42,42,1,tense,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2278000000715394],0,43,43,43,1,inferior,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.599700000047676],0,44,44,44,1,exercise,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.7786000000238005],0,45,45,45,1,inferior,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.650299999952324],0,46,46,46,1,crutch,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3340000000000032],0,47,47,47,1,obesity,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0788999999761586],0,48,48,48,1,bless,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9074999999999704],0,49,49,49,1,obesity,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.7826000000238196],0,50,50,50,1,pistol,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9775000000000205],0,51,51,51,1,bored,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9136000000238482],0,52,52,52,1,pity,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9831000000238532],0,53,53,53,1,politeness,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.4902000000477074],0,54,54,54,1,pity,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.929300000071521],0,55,55,55,1,beautiful,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.6102999999523036],0,56,56,56,1,street,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.7350000000000136],0,57,57,57,1,beautiful,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[2.095299999952317],0,58,58,58,1,aroused,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1381999999284744],0,59,59,59,1,demon,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9033000000715106],0,60,60,60,1,aroused,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[2.6410000000000196],0,61,61,61,1,cash,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.9254999999999995],0,62,62,62,1,immature,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0549000000953583],0,63,63,63,1,cheer,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[2.0993999999761286],0,64,64,64,1,cheer,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[1.6904000000953374],0,65,65,65,1,controlling,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0091999999285122],0,66,66,66,1,messy,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8133000000715356],0,67,67,67,1,cliff,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.24610000002383],0,68,68,68,1,butterfly,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9051000000238218],0,69,69,69,1,cliff,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9223999999761645],0,70,70,70,1,erotic,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1966000000238637],0,71,71,71,1,vest,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9947000000476578],0,72,72,72,1,dazzle,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0668000000715097],0,73,73,73,1,disloyal,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.0516999999284735],0,74,74,74,1,dazzle,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[2.7759999999999536],0,75,75,75,1,defiant,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1558999999761568],0,76,76,76,1,fault,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.8678999999761459],0,77,77,77,1,defiant,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.833100000023876],0,78,78,78,1,shotgun,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.029800000071532],0,79,79,79,1,revolt,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8168000000715097],0,80,80,80,1,unhappy,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.777100000023836],0,81,81,81,1,revolt,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.989100000023825],0,82,82,82,1,car,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.956299999952364],0,83,83,83,1,fight,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3177999999523422],0,84,84,84,1,obsession,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.7838999999761427],0,85,85,85,1,obsession,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.4863999999761859],0,86,86,86,1,messy,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.7917000000476833],0,87,87,87,1,anger,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.7337000000476905],0,88,88,88,1,exercise,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.8497999999523245],0,89,89,89,1,anger,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8186000000238778],0,90,90,90,1,suspicious,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3162000000476723],0,91,91,91,1,politeness,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.6177999999522967],0,92,92,92,1,suspicious,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8405999999046685],0,93,93,93,1,shark,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3621000000238723],0,94,94,94,1,detest,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.5891000000238478],0,95,95,95,1,shark,d,1,Hit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9303999999762027],0,96,96,96,1,cash,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9660000000000082],0,97,97,97,1,cancer,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.7676000000238332],0,98,98,98,1,pistol,l,0,NoHit
,,,,,,,30,570780,2022-01-10_15h04.48.474,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.8494999999999777],0,99,99,99,1,cancer,d,1,Hit
