instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.0246,3,0.4066,0,23,23,41,1,stimuli/objects/cassettetape01a.jpg,new,right,42,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2509,4,0.2132,0,24,24,44,1,stimuli/objects/ramekin01.jpg,old,left,45,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.5062,3,0.1949,0,25,25,28,1,stimuli/objects/carantenna.jpg,old,left,29,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2946,4,0.0128,0,26,26,40,1,stimuli/objects/cashregister01.jpg,old,left,41,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.97,4,0.2685,0,27,27,9,1,stimuli/objects/expansioncard.jpg,old,left,10,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1153,4,0.251,0,28,28,52,1,stimuli/objects/stovetop.jpg,new,right,53,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.6808,4,0.0216,0,29,29,88,1,stimuli/objects/toasteroven.jpg,old,left,89,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.6032,3,0.1942,0,30,30,55,1,stimuli/objects/bikepump01.jpg,old,left,56,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.898,4,0.3824,0,31,31,48,1,stimuli/objects/fanblades.jpg,new,right,49,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8467,3,0.2333,0,32,32,86,1,stimuli/objects/lightswitch01.jpg,old,left,87,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1717,4,0.3308,0,33,33,24,1,stimuli/objects/solderingiron.jpg,new,right,25,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.9659,4,0.2072,0,34,34,25,1,stimuli/objects/jack.jpg,old,left,26,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8379,4,0.2211,0,35,35,71,1,stimuli/objects/bottlecap.jpg,old,left,72,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.6593,4,0.116,0,36,36,1,1,stimuli/objects/usbkey.jpg,old,left,2,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6993,4,0.213,0,37,37,15,1,stimuli/objects/cuttingboard.jpg,old,left,16,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9509,4,0.9315,0,38,38,19,1,stimuli/objects/coffeemaker.jpg,old,left,20,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.3973,4,0.7046,0,39,39,61,1,stimuli/objects/mitresaw.jpg,new,right,62,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9262,3,0.2552,0,40,40,36,1,stimuli/objects/payphone.jpg,old,left,37,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.497,3,1.6272,0,41,41,57,1,stimuli/objects/peppermill02b.jpg,old,left,58,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9885,4,0.501,0,42,42,32,1,stimuli/objects/pot01.jpg,old,left,33,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7678,4,0.2186,0,43,43,66,1,stimuli/objects/fishingrod.jpg,new,right,67,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,4.4773,2,0.2637,0,44,44,2,1,stimuli/objects/screwdriver04b.jpg,new,right,3,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.292,4,0.2912,0,45,45,80,1,stimuli/objects/toyhockeystick01.jpg,old,left,81,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.6836,4,0.1241,0,46,46,64,1,stimuli/objects/martiniglass01b.jpg,old,left,65,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.8616,3,0.0003,0,47,47,3,1,stimuli/objects/golfbag.jpg,old,left,4,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3228,4,0.1356,0,48,48,68,1,stimuli/objects/boltcutter.jpg,old,left,69,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0751,4,0.3592,0,49,49,30,1,stimuli/objects/fridge.jpg,old,left,31,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0624,4,0.2193,0,50,50,69,1,stimuli/objects/toaster01.jpg,new,right,70,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.6362,4,0.0229,0,51,51,47,1,stimuli/objects/soundmixer.jpg,old,left,48,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9562,4,0.2027,0,52,52,50,1,stimuli/objects/desktopcomputer.jpg,old,left,51,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.7957,2,0.2631,0,53,53,82,1,stimuli/objects/waterbottle03.jpg,old,left,83,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.1066,1,3.7706,0,54,54,62,1,stimuli/objects/hockeygoaliemask.jpg,new,right,63,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,4.0024,1,0.9051,0,55,55,31,1,stimuli/objects/chandelier.jpg,old,left,32,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.1814,4,0.0529,0,56,56,87,1,stimuli/objects/knifesharpener.jpg,old,left,88,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2816,2,0.3088,0,57,57,83,1,stimuli/objects/fanheater.jpg,old,left,84,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2726,4,0.1999,0,58,58,75,1,stimuli/objects/thermos.jpg,new,right,76,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0453,4,0.2188,0,59,59,72,1,stimuli/objects/cowbell.jpg,old,left,73,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8474,4,0.2363,0,60,60,38,1,stimuli/objects/garlicpress02a.jpg,new,right,39,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4395,4,0.1438,0,61,61,58,1,stimuli/objects/anchor.jpg,new,right,59,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.3108,3,0.1626,0,62,62,56,1,stimuli/objects/fuse.jpg,new,right,57,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7142,4,0.063,0,63,63,11,1,stimuli/objects/microphone01.jpg,new,right,12,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8595,4,0.1877,0,64,64,77,1,stimuli/objects/tupperware03a.jpg,old,left,78,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6928,4,0.1981,0,65,65,27,1,stimuli/objects/walkietalkie.jpg,old,left,28,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.8674,4,0.0902,0,66,66,42,1,stimuli/objects/scanner.jpg,old,left,43,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7964,4,0.4251,0,67,67,35,1,stimuli/objects/dvdcase01.jpg,new,right,36,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.5804,4,0.1078,0,68,68,37,1,stimuli/objects/ethernetcable02.jpg,new,right,38,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3212,2,0.4329,0,69,69,65,1,stimuli/objects/cookingpot.jpg,old,left,66,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.0619,2,1.2059,0,70,70,85,1,stimuli/objects/nutcracker01.jpg,new,right,86,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.9281,2,0.1244,0,71,71,79,1,stimuli/objects/microwave.jpg,new,right,80,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.8523,4,0.0064,0,72,72,60,1,stimuli/objects/extensioncord.jpg,old,left,61,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0891,4,0.1277,0,73,73,34,1,stimuli/objects/heatpump.jpg,old,left,35,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.5319,3,0.2708,0,74,74,13,1,stimuli/objects/computerkeyboard02.jpg,old,left,14,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0056,4,0.2125,0,75,75,14,1,stimuli/objects/muffintray01.jpg,old,left,15,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0085,4,0.1244,0,76,76,63,1,stimuli/objects/cameracase01a.jpg,old,left,64,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.2257,4,0.0004,0,77,77,8,1,stimuli/objects/alarmsystem.jpg,old,left,9,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8221,4,0.0184,0,78,78,39,1,stimuli/objects/beermug01a.jpg,old,left,40,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.282,2,2.6906,0,79,79,12,1,stimuli/objects/snowshovel.jpg,old,left,13,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7169,4,0.3777,0,80,80,16,1,stimuli/objects/icebucket.jpg,old,left,17,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.247,4,0.2777,0,81,81,29,1,stimuli/objects/peeler01.jpg,old,left,30,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9656,4,0.3266,0,82,82,74,1,stimuli/objects/pastaspoon.jpg,old,left,75,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.1343,2,0.0666,0,83,83,70,1,stimuli/objects/usbcable01a.jpg,new,right,71,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2491,4,0.2738,0,84,84,18,1,stimuli/objects/djmixer02.jpg,old,left,19,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6368,4,0.2763,0,85,85,54,1,stimuli/objects/ladder.jpg,new,right,55,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0698,4,0.3851,0,86,86,0,1,stimuli/objects/papershredder.jpg,new,right,1,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.3255,3,0.7391,0,87,87,23,1,stimuli/objects/chocolatefonduedish.jpg,old,left,24,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.9882,4,0.3357,0,88,88,84,1,stimuli/objects/hourglass.jpg,new,right,85,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.06,4,0.6411,0,89,89,20,1,stimuli/objects/saltshaker03a.jpg,old,left,21,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,space,7.4285,0,0,0,0,1,condition_files/ImagesforRecog2_1.csv
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.4247,4,0.2398,0,0,0,69,1,stimuli/objects/webcam.jpg,new,right,160,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.079,4,0.211,0,1,1,58,1,stimuli/objects/audiocablesplitter.jpg,old,left,149,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,10.8159,4,0.2605,0,2,2,16,1,stimuli/objects/strainer01b.jpg,new,right,107,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,4.0435,4,0.2127,0,3,3,5,1,stimuli/objects/measuringspoon.jpg,old,left,96,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.6145,4,0.296,0,4,4,64,1,stimuli/objects/squeegee01b.jpg,old,left,155,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.8409,4,1.0122,0,5,5,76,1,stimuli/objects/cellphone.jpg,new,right,167,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,5.1243,4,0.0106,0,6,6,85,1,stimuli/objects/telephone01b.jpg,old,left,176,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,12.4475,4,0.2242,0,7,7,30,1,stimuli/objects/shovel01.jpg,new,right,121,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.5348,4,0.3008,0,8,8,25,1,stimuli/objects/studiolight.jpg,new,right,116,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,4.9669,3,0.2417,0,9,9,4,1,stimuli/objects/spatula04.jpg,old,left,95,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.304,4,0.2242,0,10,10,1,1,stimuli/objects/shotglass.jpg,old,left,92,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2956,4,0.0006,0,11,11,21,1,stimuli/objects/radio01.jpg,old,left,112,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6711,4,0.0409,0,12,12,23,1,stimuli/objects/smokedetector02.jpg,new,right,114,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3743,4,0.117,0,13,13,8,1,stimuli/objects/blender.jpg,new,right,99,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1954,1,0.9996,0,14,14,52,1,stimuli/objects/surfboard.jpg,old,left,143,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.4527,4,0.0058,0,15,15,75,1,stimuli/objects/crocodileclips.jpg,old,left,166,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2721,4,0.0923,0,16,16,13,1,stimuli/objects/cleaver01.jpg,old,left,104,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3069,4,0.0667,0,17,17,22,1,stimuli/objects/aluminiumfoil.jpg,new,right,113,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.5069,4,0.0532,0,18,18,24,1,stimuli/objects/caulking.jpg,old,left,115,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0621,4,0.0116,0,19,19,33,1,stimuli/objects/wheelbarrow01.jpg,new,right,124,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0042,4,0.0175,0,20,20,46,1,stimuli/objects/canister.jpg,old,left,137,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.775,2,0.2127,0,21,21,36,1,stimuli/objects/oven.jpg,old,left,127,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8659,3,0.0763,0,22,22,74,1,stimuli/objects/speaker04.jpg,new,right,165,,,,,,,,
