instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,6.6402,3,0.3779,0,49,49,9,1,stimuli/objects/gymnasticring.jpg,Outdoor activity & sport item,old,left,10,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1084,4,2.4999,0,50,50,53,1,stimuli/objects/cheeseknife01.jpg,Hand labour tool & accessory,old,left,54,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.8342,4,0.7729,0,51,51,73,1,stimuli/objects/magneticcompass.jpg,Outdoor activity & sport item,old,left,74,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.1178,3,0.3522,0,52,52,12,1,stimuli/objects/hockeygoalieglove.jpg,Outdoor activity & sport item,old,left,13,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9465,3,0.3909,0,53,53,54,1,stimuli/objects/parachute.jpg,Outdoor activity & sport item,new,right,55,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2117,4,0.2213,0,54,54,40,1,stimuli/objects/caulking.jpg,Hand labour tool & accessory,old,left,41,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0171,2,3.3835,0,55,55,83,1,stimuli/objects/floodlight.jpg,Hand labour tool & accessory,new,right,84,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.5128,4,0.2679,0,56,56,4,1,stimuli/objects/icebucket.jpg,Kitchen & utensil,old,left,5,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6766,4,0.2691,0,57,57,70,1,stimuli/objects/aircompressor.jpg,Hand labour tool & accessory,new,right,71,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.5785,4,0.3536,0,58,58,72,1,stimuli/objects/cellphone.jpg,Electronic device & accessory,old,left,73,,,,,,,,
