illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
0,0,0,0,1,slide 1.jpg,'space’,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,1,1,1,1,slide 2.jpg,'l’,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,2,2,2,1,slide 3.jpg,'l’,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,3,3,3,1,slide 4.jpg,'l’,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,4,4,4,1,slide 5.jpg,'d’,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,5,5,5,1,slide 6.jpg,'l’,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[9.746599999904646],0,0,0,0,1,bless,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[5.171599999904629],0,1,1,1,1,nature,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2006999998092454],0,2,2,2,1,carefree,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.0968000001907114],0,3,3,3,1,nature,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.576199999809262],0,4,4,4,1,easygoing,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.9250000000000114],0,5,5,5,1,pillow,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.1116999998092467],0,6,6,6,1,easygoing,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[2.7070999999046137],0,7,7,7,1,gentle,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1658000001907567],0,8,8,8,1,square,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.0455999999046242],0,9,9,9,1,gentle,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[2.4912000002861134],0,10,10,10,1,carefree,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1853000001907503],0,11,11,11,1,tool,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0921999998092815],0,12,12,12,1,bored,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.0427999997139068],0,13,13,13,1,tool,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.6274000000953492],0,14,14,14,1,home,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.9174000000953697],0,15,15,15,1,immature,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.0513000001907358],0,16,16,16,1,home,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0928999996185382],0,17,17,17,1,fault,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3560999999046146],0,18,18,18,1,pillow,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.097400000095348],0,19,19,19,1,violin,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[1.133599999904618],0,20,20,20,1,violin,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3249000000953686],0,21,21,21,1,tense,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.058499999999981],0,22,22,22,1,confident,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9765000000000157],0,23,23,23,1,bomb,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.119799999713905],0,24,24,24,1,confident,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9761999998092676],0,25,25,25,1,butterfly,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.7753000001907253],0,26,26,26,1,cheer,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9507000002861048],0,27,27,27,1,street,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.925300000190731],0,28,28,28,1,cheer,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9558000001907487],0,29,29,29,1,taxi,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3382999997138825],0,30,30,30,1,adventure,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.13909999990463],0,31,31,31,1,crutch,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9555999999046207],0,32,32,32,1,adventure,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2001999998092572],0,33,33,33,1,vest,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[5.859400000095349],0,34,34,34,1,taxi,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2329000000953556],0,35,35,35,1,brave,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.7261999998092676],0,36,36,36,1,square,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.0024000000953492],0,37,37,37,1,brave,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3254999999999484],0,38,38,38,1,unhappy,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0796999998092929],0,39,39,39,1,deformed,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0839000000953547],0,40,40,40,1,rifle,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.1870999999046035],0,41,41,41,1,deformed,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2855999999046617],0,42,42,42,1,tense,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0501999998092515],0,43,43,43,1,inferior,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.06820000028614],0,44,44,44,1,exercise,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9566999998093024],0,45,45,45,1,inferior,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2131999998092624],0,46,46,46,1,crutch,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0120000000000005],0,47,47,47,1,obesity,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0465999999046858],0,48,48,48,1,bless,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.0576000003814556],0,49,49,49,1,obesity,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0701999998092333],0,50,50,50,1,pistol,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[2.0391999998092842],0,51,51,51,1,bored,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1854999999999905],0,52,52,52,1,pity,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9999000000953515],0,53,53,53,1,politeness,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9938000001907881],0,54,54,54,1,pity,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1099000000953652],0,55,55,55,1,beautiful,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2652999997139318],0,56,56,56,1,street,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.8510999999046476],0,57,57,57,1,beautiful,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9756999998093079],0,58,58,58,1,aroused,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0501000003814625],0,59,59,59,1,demon,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9879000000953511],0,60,60,60,1,aroused,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9976000003814534],0,61,61,61,1,cash,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1548999996185785],0,62,62,62,1,immature,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0569000000953679],0,63,63,63,1,cheer,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[1.0405000000000086],0,64,64,64,1,cheer,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.25],0,65,65,65,1,controlling,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9404999999999859],0,66,66,66,1,messy,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0624000000953515],0,67,67,67,1,cliff,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1583000001907635],0,68,68,68,1,butterfly,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.084900000095388],0,69,69,69,1,cliff,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9218000001907853],0,70,70,70,1,erotic,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2123999996185262],0,71,71,71,1,vest,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2543000001907103],0,72,72,72,1,dazzle,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0603999996185394],0,73,73,73,1,disloyal,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.1156999998092942],0,74,74,74,1,dazzle,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0274000000953833],0,75,75,75,1,defiant,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1429000000953238],0,76,76,76,1,fault,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.1273000001907008],0,77,77,77,1,defiant,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.022900000095376],0,78,78,78,1,shotgun,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0112000002861237],0,79,79,79,1,revolt,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0275999999046235],0,80,80,80,1,unhappy,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.0120000000000005],0,81,81,81,1,revolt,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0783999996185116],0,82,82,82,1,car,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9279000000953488],0,83,83,83,1,fight,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1175000000000068],0,84,84,84,1,obsession,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[1.012400000095397],0,85,85,85,1,obsession,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1789000000953251],0,86,86,86,1,messy,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.4004000000953738],0,87,87,87,1,anger,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9824000000953674],0,88,88,88,1,exercise,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9381999998092851],0,89,89,89,1,anger,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9664000000953479],0,90,90,90,1,suspicious,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1659999999999968],0,91,91,91,1,politeness,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.1681999998092465],0,92,92,92,1,suspicious,d,1,Hit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1009000000953506],0,93,93,93,1,shark,l,0,NoHit
,,,,,,,31,,2022-01-10_20h00.45.568,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1261999998092733],0,94,94,94,1,detest,l,0,NoHit
