illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
0,0,0,0,1,slide 1.jpg,'space’,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,1,1,1,1,slide 2.jpg,'l’,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,2,2,2,1,slide 3.jpg,'l’,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,3,3,3,1,slide 4.jpg,'l’,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,4,4,4,1,slide 5.jpg,'d’,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,5,5,5,1,slide 6.jpg,'l’,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[5.0164999999999935],0,0,0,0,1,bless,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[2.9811999999880783],0,1,1,1,1,nature,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.592000000000013],0,2,2,2,1,carefree,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[2.1266999999880767],0,3,3,3,1,nature,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.5538000000119183],0,4,4,4,1,easygoing,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.4432000000178817],0,5,5,5,1,pillow,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.5605000000000047],0,6,6,6,1,easygoing,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0073000000119237],0,7,7,7,1,gentle,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1738000000119229],0,8,8,8,1,square,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.3900000000000006],0,9,9,9,1,gentle,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.091099999994043],0,10,10,10,1,carefree,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2049999999999983],0,11,11,11,1,tool,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2744000000059543],0,12,12,12,1,bored,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.759400000005968],0,13,13,13,1,tool,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.6572999999821292],0,14,14,14,1,home,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1762000000178858],0,15,15,15,1,immature,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.844200000017878],0,16,16,16,1,home,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1567000000178922],0,17,17,17,1,fault,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2194999999999965],0,18,18,18,1,pillow,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1580000000000013],0,19,19,19,1,violin,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[2.2620000000000005],0,20,20,20,1,violin,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.959200000017887],0,21,21,21,1,tense,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.4786999999880663],0,22,22,22,1,confident,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.7600999999940257],0,23,23,23,1,bomb,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.1278999999761652],0,24,24,24,1,confident,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.7132999999821266],0,25,25,25,1,butterfly,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.176800000011923],0,26,26,26,1,cheer,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1288000000119212],0,27,27,27,1,street,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.6097999999821297],0,28,28,28,1,cheer,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.343999999999994],0,29,29,29,1,taxi,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0879999999999939],0,30,30,30,1,adventure,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2794000000059782],0,31,31,31,1,crutch,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.0675999999940302],0,32,32,32,1,adventure,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[2.6738000000119087],0,33,33,33,1,vest,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9694000000059759],0,34,34,34,1,taxi,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1862999999821113],0,35,35,35,1,brave,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2270000000000039],0,36,36,36,1,square,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.9234000000059837],0,37,37,37,1,brave,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2258000000119296],0,38,38,38,1,unhappy,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0712999999821307],0,39,39,39,1,deformed,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2265000000000157],0,40,40,40,1,rifle,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.1894000000059464],0,41,41,41,1,deformed,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0056999999880816],0,42,42,42,1,tense,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1699999999999875],0,43,43,43,1,inferior,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2024999999999864],0,44,44,44,1,exercise,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.772500000000008],0,45,45,45,1,inferior,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.246099999994044],0,46,46,46,1,crutch,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9208999999761431],0,47,47,47,1,obesity,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.3530000000000086],0,48,48,48,1,bless,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.7421999999880597],0,49,49,49,1,obesity,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0721999999880722],0,50,50,50,1,pistol,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0719999999999743],0,51,51,51,1,bored,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0380999999940173],0,52,52,52,1,pity,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.3270999999940614],0,53,53,53,1,politeness,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.8213000000119166],0,54,54,54,1,pity,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.3377000000178612],0,55,55,55,1,beautiful,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0474999999999852],0,56,56,56,1,street,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.9353999999761697],0,57,57,57,1,beautiful,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.270099999994045],0,58,58,58,1,aroused,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1388999999761609],0,59,59,59,1,demon,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.7779000000059568],0,60,60,60,1,aroused,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9879999999999995],0,61,61,61,1,cash,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1226000000238514],0,62,62,62,1,immature,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.3165999999940539],0,63,63,63,1,cheer,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.0895999999940216],0,64,64,64,1,cheer,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2581999999880793],0,65,65,65,1,controlling,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1084999999999923],0,66,66,66,1,messy,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1209000000059746],0,67,67,67,1,cliff,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2721999999880893],0,68,68,68,1,butterfly,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.238999999999976],0,69,69,69,1,cliff,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.7391999999880738],0,70,70,70,1,erotic,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1408000000119216],0,71,71,71,1,vest,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1578999999761663],0,72,72,72,1,dazzle,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.121900000005951],0,73,73,73,1,disloyal,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.7775000000000034],0,74,74,74,1,dazzle,d,1,Hit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0542999999821348],0,75,75,75,1,defiant,l,0,NoHit
,,,,,,,32,,2022-01-18_19h32.58.189,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0093000000119332],0,76,76,76,1,fault,l,0,NoHit
