illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.0723999999985097],0,41,41,41,1,deformed,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2408000000044694],0,42,42,42,1,tense,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7894000000059691],0,43,43,43,1,inferior,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8316000000014867],0,44,44,44,1,exercise,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.9932999999970207],0,45,45,45,1,inferior,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0035000000000025],0,46,46,46,1,crutch,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.001499999999993],0,47,47,47,1,obesity,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8402000000029943],0,48,48,48,1,bless,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.8697000000029789],0,49,49,49,1,obesity,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9333000000044649],0,50,50,50,1,pistol,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0743999999984908],0,51,51,51,1,bored,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7609999999999957],0,52,52,52,1,pity,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7926000000014994],0,53,53,53,1,politeness,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[3.9023999999984937],0,54,54,54,1,pity,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1529999999999916],0,55,55,55,1,beautiful,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0495999999940295],0,56,56,56,1,street,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.9291000000015117],0,57,57,57,1,beautiful,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.006799999997014],0,58,58,58,1,aroused,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.2794999999999845],0,59,59,59,1,demon,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.9691999999955385],0,60,60,60,1,aroused,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.166100000001478],0,61,61,61,1,cash,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9453999999985285],0,62,62,62,1,immature,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.140299999997012],0,63,63,63,1,cheer,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.1518999999984771],0,64,64,64,1,cheer,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8822000000029959],0,65,65,65,1,controlling,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.879600000001517],0,66,66,66,1,messy,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9810999999940009],0,67,67,67,1,cliff,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8721000000015238],0,68,68,68,1,butterfly,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.8817999999970425],0,69,69,69,1,cliff,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9680999999940241],0,70,70,70,1,erotic,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.01309999999404],0,71,71,71,1,vest,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0045000000000073],0,72,72,72,1,dazzle,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9688999999984844],0,73,73,73,1,disloyal,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.2280000000000086],0,74,74,74,1,dazzle,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.0312999999970316],0,75,75,75,1,defiant,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.99350000000004],0,76,76,76,1,fault,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.0248999999985244],0,77,77,77,1,defiant,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.1925999999940586],0,78,78,78,1,shotgun,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8641999999954919],0,79,79,79,1,revolt,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8294999999999959],0,80,80,80,1,unhappy,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.5899000000059686],0,81,81,81,1,revolt,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8641000000014856],0,82,82,82,1,car,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.651899999998534],0,83,83,83,1,fight,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.887700000003008],0,84,84,84,1,obsession,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.0498999999985017],0,85,85,85,1,obsession,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7794999999999845],0,86,86,86,1,messy,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.751100000001486],0,87,87,87,1,anger,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8752000000030193],0,88,88,88,1,exercise,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.6103999999984921],0,89,89,89,1,anger,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8968000000044754],0,90,90,90,1,suspicious,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9548000000044681],0,91,91,91,1,politeness,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.1153000000044813],0,92,92,92,1,suspicious,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9541999999955237],0,93,93,93,1,shark,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.9656000000014728],0,94,94,94,1,detest,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.9317000000029907],0,95,95,95,1,shark,d,1,Hit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.8238999999985026],0,96,96,96,1,cash,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[1.3199999999999932],0,97,97,97,1,cancer,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.7389999999999759],0,98,98,98,1,pistol,l,0,NoHit
,,,,,,,6,,2021-12-30_11h38.55.522,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.2282000000029711],0,99,99,99,1,cancer,d,1,Hit
