instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,3.0826,4,3.7853,0,0,0,24,1,stimuli/objects/tennisracket.jpg,Outdoor activity & sport item,old,left,25,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.8134,4,1.199,0,1,1,2,1,stimuli/objects/basketballhoop01.jpg,Outdoor activity & sport item,old,left,3,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.8644,4,1.4277,0,2,2,68,1,stimuli/objects/videocamera01a.jpg,Electronic device & accessory,old,left,69,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,2.347,4,1.6132,0,3,3,43,1,stimuli/objects/skateboard.jpg,Outdoor activity & sport item,new,right,44,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.8048,4,1.0192,0,4,4,59,1,stimuli/objects/volleyball.jpg,Outdoor activity & sport item,old,left,60,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.1126,4,1.0865,0,5,5,39,1,stimuli/objects/tennisball01b.jpg,Outdoor activity & sport item,old,left,40,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,0.9722,4,1.1174,0,6,6,46,1,stimuli/objects/gardenshears01a.jpg,Hand labour tool & accessory,old,left,47,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.7286,4,1.1223,0,7,7,13,1,stimuli/objects/bikelock.jpg,Outdoor activity & sport item,old,left,14,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.3061,4,1.1341,0,8,8,82,1,stimuli/objects/cclamp.jpg,Hand labour tool & accessory,old,left,83,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,0.8801,4,1.3156,0,9,9,48,1,stimuli/objects/bowl02a.jpg,Kitchen & utensil,old,left,49,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.3819,4,0.7312,0,10,10,26,1,stimuli/objects/pickaxe02.jpg,Hand labour tool & accessory,old,left,27,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.1011,3,1.7736,0,11,11,62,1,stimuli/objects/paintbrush01.jpg,Hand labour tool & accessory,new,right,63,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.6734,3,1.9484,0,12,12,49,1,stimuli/objects/measuringtape01.jpg,Hand labour tool & accessory,old,left,50,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.166,4,0.4791,0,13,13,56,1,stimuli/objects/knife03.jpg,Kitchen & utensil,new,right,57,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.0839,3,2.4883,0,14,14,61,1,stimuli/objects/swing.jpg,Outdoor activity & sport item,old,left,62,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.3372,3,1.3032,0,15,15,34,1,stimuli/objects/skiboot01a.jpg,Outdoor activity & sport item,new,right,35,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.5506,3,0.9248,0,16,16,76,1,stimuli/objects/drillbit03a.jpg,Hand labour tool & accessory,old,left,77,,,,,,,,
,,,,,,,,32,,2022-01-18_19h40.02.684,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.5751,3,1.0009,0,17,17,78,1,stimuli/objects/paintroller01.jpg,Hand labour tool & accessory,new,right,79,,,,,,,,
