myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instr_resp.keys,Instr_resp.rt,key_resp_2.keys,key_resp_2.rt,instruction_loop.thisRepN,instruction_loop.thisTrialN,instruction_loop.thisN,instruction_loop.thisIndex,instruction_loop.ran,slides,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,taskGoresp.keys,taskGoresp.rt,pract_resp.keys,pract_resp.corr,myownaccuracyCORR,pract_loop.thisRepN,pract_loop.thisTrialN,pract_loop.thisN,pract_loop.thisIndex,pract_loop.ran,character,left_categ,centleft_categ,centright_categ,right_categ,trial_cond,corr_ans,corr_ans_num,type,img,pract_resp.rt,rep_resp.keys,rep_resp.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,task_response.keys,task_response.corr,task_response.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,condition
1,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1]",,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,1,0,50,50,50,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,stimuli/Food.png,stimuli/Clothing.png,1,Gamestoy & entertainment,1,1,stimuli/objects/pooltable.jpg,1.4661,,,,,,,,,,,,,,,,
0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1]",,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,0,1,0,51,51,51,1,stimuli/m_red.jpg,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Vehicle.png,0,Gamestoy & entertainment,2,0,stimuli/objects/toyanimal03.jpg,0.9107,,,,,,,,,,,,,,,,
1,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1]",,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,1,0,52,52,52,1,stimuli/m_red.jpg,stimuli/Food.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,1,Food,1,1,stimuli/objects/almond.jpg,2.0758,,,,,,,,,,,,,,,,
1,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1]",,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,1,0,53,53,53,1,stimuli/m_blue.jpg,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,1,Gamestoy & entertainment,3,1,stimuli/objects/jokercard.jpg,0.8077,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,n,107.506,0,0,0,0,1,,,,,,,,,
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/gymnasticring.jpg,,,,,,,,,2,1,0.9811,0,0,0,0,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/exercisebench.jpg,,,,,,,,,1,1,1.6021,0,1,1,1,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,3,1,stimuli/objects/jumpercables.jpg,,,,,,,,,,0,,0,2,2,2,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,2,1,stimuli/objects/pipewrench.jpg,,,,,,,,,1,0,1.0257,0,3,3,3,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/tape02a.jpg,,,,,,,,,2,1,1.616,0,4,4,4,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/swing.jpg,,,,,,,,,3,1,0.9186,0,5,5,5,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,3,0,stimuli/objects/tray.jpg,,,,,,,,,4,0,0.9446,0,6,6,6,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/wirestripper.jpg,,,,,,,,,1,1,1.281,0,7,7,7,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/carjack.jpg,,,,,,,,,4,1,2.3051,0,8,8,8,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,3,1,stimuli/objects/hedgeshears.jpg,,,,,,,,,3,1,1.0856,0,9,9,9,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/jumpingjack.jpg,,,,,,,,,3,0,1.817,0,10,10,10,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/beachumbrella01.jpg,,,,,,,,,4,1,1.5013,0,11,11,11,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/metalbrush.jpg,,,,,,,,,1,0,3.902,0,12,12,12,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/gavel.jpg,,,,,,,,,4,1,2.1772,0,13,13,13,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,3,0,stimuli/objects/shopvac.jpg,,,,,,,,,1,0,1.3755,0,14,14,14,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,3,1,stimuli/objects/file.jpg,,,,,,,,,3,1,2.9411,0,15,15,15,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/gardenshears01a.jpg,,,,,,,,,4,1,2.0853,0,16,16,16,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,3,0,stimuli/objects/avcable.jpg,,,,,,,,,4,0,1.718,0,17,17,17,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/bowrake.jpg,,,,,,,,,2,0,1.8849,0,18,18,18,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/bikepump01.jpg,,,,,,,,,3,1,0.9832,0,19,19,19,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/golfball.jpg,,,,,,,,,1,1,1.4012,0,20,20,20,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,0,stimuli/objects/caulking.jpg,,,,,,,,,2,0,1.1119,0,21,21,21,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/staplegun.jpg,,,,,,,,,,0,,0,22,22,22,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/tennisball01b.jpg,,,,,,,,,4,1,1.3269,0,23,23,23,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/umbrella04.jpg,,,,,,,,,3,1,0.975,0,24,24,24,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/flashlight02b.jpg,,,,,,,,,2,0,2.3706,0,25,25,25,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/lock03a.jpg,,,,,,,,,2,1,2.2512,0,26,26,26,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/sledgehammer.jpg,,,,,,,,,1,0,0.8346,0,27,27,27,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/binoculars01b.jpg,,,,,,,,,2,1,1.5494,0,28,28,28,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/weight01.jpg,,,,,,,,,1,1,1.5011,0,29,29,29,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/bikelock.jpg,,,,,,,,,3,1,0.9792,0,30,30,30,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,0,stimuli/objects/frisbee.jpg,,,,,,,,,3,0,3.5751,0,31,31,31,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/monitor.jpg,,,,,,,,,4,0,1.1981,0,32,32,32,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,1,1,stimuli/objects/loppingshears.jpg,,,,,,,,,4,0,2.2089,0,33,33,33,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/hockeygoalieglove.jpg,,,,,,,,,1,1,1.6779,0,34,34,34,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,3,1,stimuli/objects/sportbag.jpg,,,,,,,,,3,1,1.6771,0,35,35,35,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,0,stimuli/objects/anchor.jpg,,,,,,,,,2,0,1.2016,0,36,36,36,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/solderingwire.jpg,,,,,,,,,3,1,2.6144,0,37,37,37,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Kitchen & utensil,2,0,stimuli/objects/blender.jpg,,,,,,,,,1,0,1.2441,0,38,38,38,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/gluetube.jpg,,,,,,,,,1,0,2.7513,0,39,39,39,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/alarmsystem.jpg,,,,,,,,,4,0,1.0282,0,40,40,40,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,2,1,stimuli/objects/punchingball.jpg,,,,,,,,,2,1,1.8595,0,41,41,41,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,3,1,stimuli/objects/tablesaw.jpg,,,,,,,,,3,1,2.6783,0,42,42,42,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,0,stimuli/objects/bowl02a.jpg,,,,,,,,,3,0,1.8926,0,43,43,43,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,3,0,stimuli/objects/boogieboard.jpg,,,,,,,,,2,0,1.2634,0,44,44,44,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,3,1,stimuli/objects/exercisemachine.jpg,,,,,,,,,3,1,0.9221,0,45,45,45,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,2,1,stimuli/objects/charcoalbarbecue.jpg,,,,,,,,,2,1,1.0604,0,46,46,46,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,1,1,stimuli/objects/pliers02b.jpg,,,,,,,,,4,0,2.546,0,47,47,47,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,2,0,stimuli/objects/painttray.jpg,,,,,,,,,4,0,0.9919,0,48,48,48,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,1,1,stimuli/objects/measuringtape01.jpg,,,,,,,,,1,1,2.1093,0,49,49,49,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,1,1,stimuli/objects/hammer01.jpg,,,,,,,,,1,1,1.7263,0,50,50,50,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,1,0,stimuli/objects/bikehelmet.jpg,,,,,,,,,1,1,1.9803,0,51,51,51,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,3,0,stimuli/objects/carlighter02.jpg,,,,,,,,,4,0,1.5155,0,52,52,52,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/basketballhoop01.jpg,,,,,,,,,4,1,1.8092,0,53,53,53,1,1
