instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.9668,4,0.0394,0,8,8,0,1,stimuli/objects/skipole.jpg,Outdoor activity & sport item,old,left,1,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3462,3,0.3417,0,9,9,42,1,stimuli/objects/swissarmyknife01a.jpg,Hand labour tool & accessory,new,right,43,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.9255,4,0.2945,0,10,10,61,1,stimuli/objects/swing.jpg,Outdoor activity & sport item,old,left,62,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.8789,4,0.3999,0,11,11,82,1,stimuli/objects/cclamp.jpg,Hand labour tool & accessory,old,left,83,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3938,4,0.4981,0,12,12,33,1,stimuli/objects/patioumbrella.jpg,Outdoor activity & sport item,new,right,34,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1935,2,0.2847,0,13,13,51,1,stimuli/objects/jackhammer.jpg,Hand labour tool & accessory,old,left,52,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.8666,4,0.2637,0,14,14,31,1,stimuli/objects/sportbag.jpg,Outdoor activity & sport item,old,left,32,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.9691,4,0.3584,0,15,15,60,1,stimuli/objects/adjustablewrench01b.jpg,Hand labour tool & accessory,old,left,61,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3275,2,0.2816,0,16,16,32,1,stimuli/objects/needlenosepliers01.jpg,Hand labour tool & accessory,new,right,33,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1029,4,0.3423,0,17,17,65,1,stimuli/objects/flooringstapler.jpg,Hand labour tool & accessory,new,right,66,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.7333,4,0.3456,0,18,18,59,1,stimuli/objects/volleyball.jpg,Outdoor activity & sport item,old,left,60,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.6519,3,0.2729,0,19,19,43,1,stimuli/objects/skateboard.jpg,Outdoor activity & sport item,new,right,44,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2339,3,0.3482,0,20,20,12,1,stimuli/objects/hockeygoalieglove.jpg,Outdoor activity & sport item,old,left,13,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9112,2,0.2961,0,21,21,5,1,stimuli/objects/remotecontrol04.jpg,Electronic device & accessory,new,right,6,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.7909,4,0.1867,0,22,22,87,1,stimuli/objects/basketball01.jpg,Outdoor activity & sport item,new,right,88,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.7669,4,0.2999,0,23,23,29,1,stimuli/objects/anchor.jpg,Outdoor activity & sport item,old,left,30,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.6355,4,0.2564,0,24,24,73,1,stimuli/objects/magneticcompass.jpg,Outdoor activity & sport item,old,left,74,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.5094,2,0.2681,0,25,25,76,1,stimuli/objects/drillbit03a.jpg,Hand labour tool & accessory,old,left,77,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3177,4,0.5465,0,26,26,71,1,stimuli/objects/bikehelmet.jpg,Outdoor activity & sport item,old,left,72,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.7876,4,0.2812,0,27,27,47,1,stimuli/objects/monitor.jpg,Electronic device & accessory,old,left,48,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.6256,4,0.2583,0,28,28,67,1,stimuli/objects/pot01.jpg,Kitchen & utensil,old,left,68,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.6442,4,0.2722,0,29,29,88,1,stimuli/objects/solderingwire.jpg,Hand labour tool & accessory,old,left,89,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.7148,4,0.1833,0,30,30,75,1,stimuli/objects/metalscissors.jpg,Hand labour tool & accessory,old,left,76,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.8071,4,0.081,0,31,31,35,1,stimuli/objects/baseball01a.jpg,Outdoor activity & sport item,old,left,36,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4468,2,0.2567,0,32,32,80,1,stimuli/objects/scanner.jpg,Electronic device & accessory,old,left,81,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1906,3,0.2539,0,33,33,45,1,stimuli/objects/lifejacket.jpg,Outdoor activity & sport item,new,right,46,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2394,3,0.2879,0,34,34,9,1,stimuli/objects/gymnasticring.jpg,Outdoor activity & sport item,old,left,10,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.2612,2,0.2639,0,35,35,89,1,stimuli/objects/downhillski.jpg,Outdoor activity & sport item,new,right,90,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3513,1,0.8228,0,36,36,18,1,stimuli/objects/wateringcan.jpg,Hand labour tool & accessory,new,right,19,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3306,2,0.7501,0,37,37,6,1,stimuli/objects/skihelmet01.jpg,Outdoor activity & sport item,new,right,7,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2036,3,0.4545,0,38,38,54,1,stimuli/objects/parachute.jpg,Outdoor activity & sport item,new,right,55,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.4333,3,0.2413,0,39,39,39,1,stimuli/objects/tennisball01b.jpg,Outdoor activity & sport item,old,left,40,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.7411,4,0.2539,0,40,40,24,1,stimuli/objects/tennisracket.jpg,Outdoor activity & sport item,old,left,25,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8686,2,0.2865,0,41,41,81,1,stimuli/objects/spatula03.jpg,Kitchen & utensil,new,right,82,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.6538,2,0.3682,0,42,42,85,1,stimuli/objects/toyhockeystick01.jpg,Outdoor activity & sport item,old,left,86,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.8061,4,0.282,0,43,43,11,1,stimuli/objects/badmintonracket.jpg,Outdoor activity & sport item,old,left,12,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.8044,4,0.2528,0,44,44,74,1,stimuli/objects/podium.jpg,Outdoor activity & sport item,old,left,75,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0682,4,0.2509,0,45,45,53,1,stimuli/objects/cheeseknife01.jpg,Hand labour tool & accessory,old,left,54,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4095,2,0.2953,0,46,46,27,1,stimuli/objects/staplegun.jpg,Hand labour tool & accessory,old,left,28,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.8082,3,0.2701,0,47,47,7,1,stimuli/objects/mallet01b.jpg,Hand labour tool & accessory,old,left,8,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.5068,2,0.2222,0,48,48,21,1,stimuli/objects/sewingmachine01a.jpg,Hand labour tool & accessory,new,right,22,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.9328,3,0.2485,0,49,49,38,1,stimuli/objects/nailgun.jpg,Hand labour tool & accessory,old,left,39,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.9934,4,0.4346,0,50,50,14,1,stimuli/objects/punchingbag.jpg,Outdoor activity & sport item,new,right,15,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.014,4,0.3337,0,51,51,64,1,stimuli/objects/walkman.jpg,Electronic device & accessory,old,left,65,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0946,3,0.2594,0,52,52,62,1,stimuli/objects/paintbrush01.jpg,Hand labour tool & accessory,new,right,63,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1275,4,0.2584,0,53,53,84,1,stimuli/objects/toyhardhat.jpg,Hand labour tool & accessory,new,right,85,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.76,4,0.278,0,54,54,50,1,stimuli/objects/kneepad01c.jpg,Outdoor activity & sport item,old,left,51,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2753,4,0.4119,0,55,55,49,1,stimuli/objects/measuringtape01.jpg,Hand labour tool & accessory,old,left,50,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.8476,4,0.2554,0,56,56,48,1,stimuli/objects/bowl02a.jpg,Kitchen & utensil,old,left,49,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3506,1,0.7542,0,57,57,23,1,stimuli/objects/carjack.jpg,Hand labour tool & accessory,old,left,24,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.9709,4,0.2537,0,58,58,15,1,stimuli/objects/propanetank01.jpg,Outdoor activity & sport item,old,left,16,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.3117,2,0.3269,0,59,59,57,1,stimuli/objects/umbrella04.jpg,Outdoor activity & sport item,old,left,58,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3114,4,0.3354,0,60,60,17,1,stimuli/objects/avcable.jpg,Electronic device & accessory,old,left,18,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.9761,4,0.276,0,61,61,1,1,stimuli/objects/backpack01a.jpg,Outdoor activity & sport item,old,left,2,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.4801,2,0.247,0,62,62,72,1,stimuli/objects/cellphone.jpg,Electronic device & accessory,old,left,73,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0098,2,0.277,0,63,63,10,1,stimuli/objects/cleaver01.jpg,Kitchen & utensil,old,left,11,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2512,3,0.2791,0,64,64,19,1,stimuli/objects/gps.jpg,Electronic device & accessory,new,right,20,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2437,2,0.2792,0,65,65,26,1,stimuli/objects/pickaxe02.jpg,Hand labour tool & accessory,old,left,27,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0894,3,0.1784,0,66,66,58,1,stimuli/objects/hedgeshears.jpg,Hand labour tool & accessory,old,left,59,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.7392,3,0.0004,0,67,67,8,1,stimuli/objects/loppingshears.jpg,Hand labour tool & accessory,old,left,9,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9384,4,0.3622,0,68,68,70,1,stimuli/objects/aircompressor.jpg,Hand labour tool & accessory,new,right,71,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0542,3,0.3076,0,69,69,41,1,stimuli/objects/teapot.jpg,Kitchen & utensil,old,left,42,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0152,2,1.0863,0,70,70,30,1,stimuli/objects/wheel01.jpg,Hand labour tool & accessory,old,left,31,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8981,4,0.225,0,71,71,3,1,stimuli/objects/mug01.jpg,Kitchen & utensil,new,right,4,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9639,4,0.3941,0,72,72,25,1,stimuli/objects/poolnet.jpg,Outdoor activity & sport item,new,right,26,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.6445,4,0.2354,0,73,73,83,1,stimuli/objects/floodlight.jpg,Hand labour tool & accessory,new,right,84,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.1935,2,0.3053,0,74,74,56,1,stimuli/objects/knife03.jpg,Kitchen & utensil,new,right,57,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1462,4,0.1337,0,75,75,63,1,stimuli/objects/file.jpg,Hand labour tool & accessory,old,left,64,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.9779,2,1.2663,0,76,76,68,1,stimuli/objects/videocamera01a.jpg,Electronic device & accessory,old,left,69,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.9618,4,0.2568,0,77,77,69,1,stimuli/objects/gavel.jpg,Hand labour tool & accessory,old,left,70,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.3828,3,0.3104,0,78,78,22,1,stimuli/objects/football.jpg,Outdoor activity & sport item,new,right,23,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.9331,4,0.4155,0,79,79,13,1,stimuli/objects/bikelock.jpg,Outdoor activity & sport item,old,left,14,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.839,3,0.367,0,80,80,46,1,stimuli/objects/gardenshears01a.jpg,Hand labour tool & accessory,old,left,47,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.7842,2,0.342,0,81,81,36,1,stimuli/objects/jumpercables.jpg,Hand labour tool & accessory,old,left,37,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1315,4,0.2845,0,82,82,52,1,stimuli/objects/shopvac.jpg,Hand labour tool & accessory,old,left,53,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0819,3,0.205,0,83,83,44,1,stimuli/objects/handrake01a.jpg,Hand labour tool & accessory,new,right,45,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.0824,4,0.3321,0,84,84,66,1,stimuli/objects/snowboard.jpg,Outdoor activity & sport item,old,left,67,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.7995,3,0.4587,0,85,85,77,1,stimuli/objects/mitresaw.jpg,Hand labour tool & accessory,old,left,78,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2737,2,0.1265,0,86,86,4,1,stimuli/objects/icebucket.jpg,Kitchen & utensil,old,left,5,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7657,2,0.3104,0,87,87,40,1,stimuli/objects/caulking.jpg,Hand labour tool & accessory,old,left,41,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0061,4,0.6703,0,88,88,55,1,stimuli/objects/skigoggles01.jpg,Outdoor activity & sport item,old,left,56,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3515,2,0.4029,0,89,89,78,1,stimuli/objects/paintroller01.jpg,Hand labour tool & accessory,new,right,79,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,space,11.9225,0,0,0,0,1,condition_files/ImagesforRecog1_1.csv
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.268,3,1.0312,0,0,0,61,1,stimuli/objects/surfboard.jpg,Outdoor activity & sport item,old,left,152,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.903,4,0.4505,0,1,1,86,1,stimuli/objects/lifesaver.jpg,Outdoor activity & sport item,old,left,177,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.7734,4,0.4802,0,2,2,63,1,stimuli/objects/frisbee.jpg,Outdoor activity & sport item,old,left,154,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.8959,4,0.5353,0,3,3,37,1,stimuli/objects/tape02a.jpg,Hand labour tool & accessory,old,left,128,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.7245,3,0.3762,0,4,4,38,1,stimuli/objects/pliers02b.jpg,Hand labour tool & accessory,old,left,129,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0134,3,0.2848,0,5,5,58,1,stimuli/objects/jigsaw.jpg,Hand labour tool & accessory,new,right,149,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0519,3,0.2346,0,6,6,4,1,stimuli/objects/soccerball.jpg,Outdoor activity & sport item,new,right,95,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7216,3,0.422,0,7,7,73,1,stimuli/objects/snowbrush.jpg,Hand labour tool & accessory,new,right,164,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0599,3,1.2533,0,8,8,68,1,stimuli/objects/spotlight.jpg,Electronic device & accessory,old,left,159,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2284,4,0.4189,0,9,9,77,1,stimuli/objects/ladder.jpg,Hand labour tool & accessory,new,right,168,,,,,,,,
,,,,,,,,4,611976,2021-12-27_15h41.26.986,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0198,2,0.3236,0,10,10,59,1,stimuli/objects/boltcutter.jpg,Hand labour tool & accessory,new,right,150,,,,,,,,
