illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
0,0,0,0,1,slide 1.jpg,'space’,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,1,1,1,1,slide 2.jpg,'l’,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,2,2,2,1,slide 3.jpg,'l’,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,3,3,3,1,slide 4.jpg,'l’,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,4,4,4,1,slide 5.jpg,'d’,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,5,5,5,1,slide 6.jpg,'l’,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[18.06330000001192],0,0,0,0,1,bless,l,0,NoHit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.9418999999761581],0,1,1,1,1,nature,l,0,NoHit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.4511999999880913],0,2,2,2,1,carefree,l,0,NoHit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[2.773599999964233],0,3,3,3,1,nature,d,1,Hit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[2.58869999998808],0,4,4,4,1,easygoing,l,0,NoHit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.292600000023839],0,5,5,5,1,pillow,l,0,NoHit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.2691000000238262],0,6,6,6,1,easygoing,d,1,Hit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3343000000119218],0,7,7,7,1,gentle,l,0,NoHit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1473999999761588],0,8,8,8,1,square,l,0,NoHit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9008999999761613],0,9,9,9,1,gentle,d,1,Hit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2180000000000177],0,10,10,10,1,carefree,l,0,NoHit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1533000000119102],0,11,11,11,1,tool,l,0,NoHit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0723000000119214],0,12,12,12,1,bored,l,0,NoHit
,,,,,,,1,493907,2021-12-22_21h45.11.354,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9853999999761527],0,13,13,13,1,tool,d,1,Hit
