"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
20,NA,"[""l""]",1,"[1.2004999999999768]","bless","l",0,"NoHit"
20,NA,"[""l""]",1,"[9.794999999999959]","nature","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.9639999999999986]","carefree","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.9085000000000036]","nature","d",1,"Hit"
20,NA,"[""l""]",1,"[1.266199999988089]","easygoing","l",0,"NoHit"
20,NA,"[""l""]",1,"[1.004000000000019]","pillow","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.9662999999821409]","easygoing","d",1,"Hit"
20,NA,"[""l""]",1,"[0.7755999999940286]","gentle","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.7919999999999732]","square","l",0,"NoHit"
20,NA,"[""d""]",1,"[1.3068000000119468]","gentle","d",1,"Hit"
20,NA,"[""l""]",1,"[0.8053000000119255]","carefree","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.90949999999998]","tool","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.9186999999881209]","bored","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.872799999982135]","tool","d",1,"Hit"
20,NA,"[""l""]",1,"[0.5375999999940291]","home","l",0,"NoHit"
20,NA,"[""l""]",1,"[1.0486999999880595]","immature","l",0,"NoHit"
20,NA,"[""l""]",0,"[1.4175999999940245]","home","d",1,"Hit"
20,NA,"[""d""]",0,"[0.6322999999821377]","fault","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.9411999999880436]","pillow","l",0,"NoHit"
20,NA,"[""l""]",1,"[1.5249999999999773]","violin","l",0,"NoHit"
20,NA,"[""l""]",0,"[1.0758000000118955]","violin","d",1,"Hit"
20,NA,"[""l""]",1,"[0.8835000000000264]","tense","l",0,"NoHit"
20,NA,"[""l""]",1,"[1.718999999999994]","confident","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.785000000000025]","bomb","l",0,"NoHit"
20,NA,"[""d""]",1,"[1.130200000017851]","confident","d",1,"Hit"
20,NA,"[""l""]",1,"[0.8500999999940291]","butterfly","l",0,"NoHit"
20,NA,"[""l""]",1,"[1.82469999998807]","cheer","l",0,"NoHit"
20,NA,"[""l""]",1,"[1.3605000000000018]","street","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.8113000000118973]","cheer","d",1,"Hit"
20,NA,"[""l""]",1,"[3.802500000000009]","taxi","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.9653000000119505]","adventure","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.9344000000059509]","crutch","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.7588999999761654]","adventure","d",1,"Hit"
20,NA,"[""l""]",1,"[0.7205000000000155]","vest","l",0,"NoHit"
20,NA,"[""d""]",0,"[0.968899999976145]","taxi","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.5323000000119578]","brave","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.99909999999403]","square","l",0,"NoHit"
20,NA,"[""l""]",0,"[0.9553000000119027]","brave","d",1,"Hit"
20,NA,"[""l""]",1,"[0.8170000000000073]","unhappy","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.7660999999940259]","deformed","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.8765000000000214]","rifle","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.8172000000178627]","deformed","d",1,"Hit"
20,NA,"[""l""]",1,"[0.7044999999999959]","tense","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.7165999999940595]","inferior","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.9063000000119246]","exercise","l",0,"NoHit"
20,NA,"[""l""]",0,"[1.2985999999940532]","inferior","d",1,"Hit"
20,NA,"[""l""]",1,"[0.7649999999999864]","crutch","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.6995000000000005]","obesity","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.7182000000178732]","bless","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.9189000000059195]","obesity","d",1,"Hit"
20,NA,"[""l""]",1,"[0.7231000000238623]","pistol","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.919200000017895]","bored","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.8315000000000055]","pity","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.90769999998804]","politeness","l",0,"NoHit"
20,NA,"[""l""]",0,"[0.8534999999999968]","pity","d",1,"Hit"
20,NA,"[""l""]",1,"[1.0659000000059677]","beautiful","l",0,"NoHit"
20,NA,"[""l""]",1,"[1.0339999999999918]","street","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.9328999999761436]","beautiful","d",1,"Hit"
20,NA,"[""l""]",1,"[0.5510000000000446]","aroused","l",0,"NoHit"
20,NA,"[""d""]",0,"[0.6726999999880832]","demon","l",0,"NoHit"
20,NA,"[""l""]",0,"[0.6491999999880704]","aroused","d",1,"Hit"
20,NA,"[""l""]",1,"[1.399499999999989]","cash","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.7855000000000132]","immature","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.8874000000059823]","cheer","l",0,"NoHit"
20,NA,"[""l""]",0,"[0.9904999999999973]","cheer","d",1,"Hit"
20,NA,"[""l""]",1,"[0.9229000000059386]","controlling","l",0,"NoHit"
20,NA,"[""l""]",1,"[6.9249999999999545]","messy","l",0,"NoHit"
20,NA,"[""l""]",1,"[1.1764000000059696]","cliff","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.7764000000059355]","butterfly","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.8706999999880622]","cliff","d",1,"Hit"
20,NA,"[""l""]",1,"[0.6694000000059646]","erotic","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.8024000000060028]","vest","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.7144999999999868]","dazzle","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.8015999999940391]","disloyal","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.9854000000059955]","dazzle","d",1,"Hit"
20,NA,"[""l""]",1,"[0.6729000000059386]","defiant","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.7580999999940445]","fault","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.8235000000000241]","defiant","d",1,"Hit"
20,NA,"[""l""]",1,"[0.6989999999999554]","shotgun","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.8012000000179]","revolt","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.9388000000119519]","unhappy","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.8993000000119196]","revolt","d",1,"Hit"
20,NA,"[""l""]",1,"[0.7156999999880895]","car","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.6815999999940914]","fight","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.8052999999821395]","obsession","l",0,"NoHit"
20,NA,"[""l""]",0,"[0.9014999999999986]","obsession","d",1,"Hit"
20,NA,"[""l""]",1,"[1.0329000000059523]","messy","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.7479999999999905]","anger","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.7326000000238082]","exercise","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.8489999999999895]","anger","d",1,"Hit"
20,NA,"[""l""]",1,"[0.7311999999881209]","suspicious","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.7218999999761877]","politeness","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.86579999998213]","suspicious","d",1,"Hit"
20,NA,"[""l""]",1,"[0.6655000000000086]","shark","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.683200000017905]","detest","l",0,"NoHit"
20,NA,"[""d""]",1,"[0.8650999999940154]","shark","d",1,"Hit"
20,NA,"[""l""]",1,"[0.7428000000119255]","cash","l",0,"NoHit"
20,NA,"[""l""]",1,"[0.8722999999821468]","cancer","l",0,"NoHit"
20,NA,"[""l""]",1,"[2.1414000000059445]","pistol","l",0,"NoHit"
20,NA,"[""d""]",1,"[1.01490000000598]","cancer","d",1,"Hit"
