"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
20,NA,"left",1.6903,3,1.163,"stimuli/objects/nailgun.jpg","old","left"
20,NA,"left",0.9738,4,0.4952,"stimuli/objects/bikehelmet.jpg","old","left"
20,NA,"left",0.7722,3,0.2601,"stimuli/objects/gardenshears01a.jpg","old","left"
20,NA,"left",0.6612,4,0.1231,"stimuli/objects/videocamera01a.jpg","old","left"
20,NA,"left",0.6265,2,0.1811,"stimuli/objects/adjustablewrench01b.jpg","old","left"
20,NA,"left",0.6742,4,0.163,"stimuli/objects/icebucket.jpg","old","left"
20,NA,"right",0.8232,1,0.3625,"stimuli/objects/skiboot01a.jpg","new","right"
20,NA,"left",1.1243,2,0.1559,"stimuli/objects/swissarmyknife01a.jpg","new","right"
20,NA,"right",0.8722,3,1.3703,"stimuli/objects/punchingbag.jpg","new","right"
20,NA,"left",0.8491,4,0.0901,"stimuli/objects/drillbit03a.jpg","old","left"
20,NA,"right",1.1688,2,0.2093,"stimuli/objects/waterbottleholder.jpg","new","right"
20,NA,"left",0.9591,3,0.0083,"stimuli/objects/hedgeshears.jpg","old","left"
20,NA,"left",0.8663,4,0.0556,"stimuli/objects/toyhockeystick01.jpg","old","left"
20,NA,"left",0.8798,4,0.0436,"stimuli/objects/cellphone.jpg","old","left"
20,NA,"left",0.642,4,0.1951,"stimuli/objects/file.jpg","old","left"
20,NA,"left",0.9367,4,0.1428,"stimuli/objects/backpack01a.jpg","old","left"
20,NA,"right",1.1019,2,0.1928,"stimuli/objects/parachute.jpg","new","right"
20,NA,"left",1.1361,3,0.3946,"stimuli/objects/aircompressor.jpg","new","right"
20,NA,"left",0.8238,4,0.0297,"stimuli/objects/podium.jpg","old","left"
20,NA,"left",1.0785,2,0.2164,"stimuli/objects/shopvac.jpg","old","left"
20,NA,"left",0.7221,3,0.2824,"stimuli/objects/knife03.jpg","new","right"
20,NA,"right",0.8211,1,1.0145,"stimuli/objects/lifejacket.jpg","new","right"
20,NA,"left",1.8406,3,0.2822,"stimuli/objects/remotecontrol04.jpg","new","right"
20,NA,"left",1.6647,4,0.1551,"stimuli/objects/staplegun.jpg","old","left"
20,NA,"left",2.5053,2,0.1057,"stimuli/objects/snowboard.jpg","old","left"
20,NA,"left",2.3476,3,0.2787,"stimuli/objects/badmintonracket.jpg","old","left"
20,NA,"left",0.7781,4,0.0807,"stimuli/objects/bowl02a.jpg","old","left"
20,NA,"left",1.0557,4,0.1046,"stimuli/objects/gps.jpg","new","right"
20,NA,"left",0.5789,4,0.0846,"stimuli/objects/teapot.jpg","old","left"
20,NA,"right",0.7926,2,0.5795,"stimuli/objects/skateboard.jpg","new","right"
20,NA,"left",1.6977,3,0.3638,"stimuli/objects/skipole.jpg","old","left"
20,NA,"left",1.0081,4,0.2848,"stimuli/objects/bikelock.jpg","old","left"
20,NA,"left",0.618,4,5e-04,"stimuli/objects/wheel01.jpg","old","left"
20,NA,"left",0.7682,4,0.029,"stimuli/objects/gavel.jpg","old","left"
20,NA,"left",1.3771,4,0.0287,"stimuli/objects/volleyball.jpg","old","left"
20,NA,"right",2.2791,2,0.3845,"stimuli/objects/football.jpg","new","right"
20,NA,"right",5.7309,1,0.376,"stimuli/objects/paintroller01.jpg","new","right"
20,NA,"right",2.0797,3,0.249,"stimuli/objects/jackhammer.jpg","old","left"
20,NA,"left",0.7611,4,6e-04,"stimuli/objects/umbrella04.jpg","old","left"
20,NA,"left",1.1763,4,0.3091,"stimuli/objects/caulking.jpg","old","left"
20,NA,"left",0.7102,4,5e-04,"stimuli/objects/mitresaw.jpg","old","left"
20,NA,"right",0.8093,2,0.18,"stimuli/objects/mug01.jpg","new","right"
20,NA,"left",4.6013,4,0.2774,"stimuli/objects/downhillski.jpg","new","right"
20,NA,"left",1.5453,4,0.2146,"stimuli/objects/jumpercables.jpg","old","left"
20,NA,"left",0.9178,4,0.1552,"stimuli/objects/scanner.jpg","old","left"
20,NA,"right",1.5607,2,0.1528,"stimuli/objects/tennisracket.jpg","old","left"
20,NA,"right",1.6003,2,0.3135,"stimuli/objects/pickaxe02.jpg","old","left"
20,NA,"left",1.3156,3,0.1383,"stimuli/objects/sledgehammer.jpg","old","left"
20,NA,"left",1.2441,3,0.5698,"stimuli/objects/carjack.jpg","old","left"
20,NA,"left",6.4754,2,0.6631,"stimuli/objects/tennisball01b.jpg","old","left"
20,NA,"left",0.856,3,0.4617,"stimuli/objects/baseball01a.jpg","old","left"
20,NA,"right",0.7787,2,0.3635,"stimuli/objects/basketball01.jpg","new","right"
20,NA,"left",0.7625,3,0.2114,"stimuli/objects/handgripper.jpg","old","left"
20,NA,"left",0.6471,4,0.0475,"stimuli/objects/cleaver01.jpg","old","left"
20,NA,"left",0.6089,4,0.0181,"stimuli/objects/kneepad01c.jpg","old","left"
20,NA,"right",3.7749,2,0.2275,"stimuli/objects/beachumbrella01.jpg","old","left"
20,NA,"left",0.7915,4,0.3375,"stimuli/objects/cheeseknife01.jpg","old","left"
20,NA,"left",2.3186,3,0.0805,"stimuli/objects/skihelmet01.jpg","new","right"
20,NA,"right",1.1791,2,0.1458,"stimuli/objects/floodlight.jpg","new","right"
20,NA,"right",1.3149,3,0.2967,"stimuli/objects/wateringcan.jpg","new","right"
20,NA,"left",0.7998,4,0.1999,"stimuli/objects/propanetank01.jpg","old","left"
20,NA,"right",2.9961,3,0.7646,"stimuli/objects/metalscissors.jpg","old","left"
20,NA,"left",2.4857,4,0.0621,"stimuli/objects/cclamp.jpg","old","left"
20,NA,"left",0.7162,4,0.0628,"stimuli/objects/pot01.jpg","old","left"
20,NA,"left",0.7504,4,0.1177,"stimuli/objects/gymnasticring.jpg","old","left"
20,NA,"right",1.3744,2,0.1319,"stimuli/objects/handrake01a.jpg","new","right"
20,NA,"right",1.2975,1,0.3825,"stimuli/objects/shovel01.jpg","new","right"
20,NA,"left",0.7062,4,0.1626,"stimuli/objects/anchor.jpg","old","left"
20,NA,"right",1.3894,2,0.3064,"stimuli/objects/mallet01b.jpg","old","left"
20,NA,"left",1.195,3,0.2881,"stimuli/objects/spatula03.jpg","new","right"
20,NA,"right",1.2793,4,0.6888,"stimuli/objects/monitor.jpg","old","left"
20,NA,"left",1.7957,4,0.3782,"stimuli/objects/flooringstapler.jpg","new","right"
20,NA,"right",3.0633,4,0.3953,"stimuli/objects/paintbrush01.jpg","new","right"
20,NA,"right",0.9401,4,0.4634,"stimuli/objects/magneticcompass.jpg","old","left"
20,NA,"left",5.3468,3,0.146,"stimuli/objects/needlenosepliers01.jpg","new","right"
20,NA,"left",0.8934,3,0.3615,"stimuli/objects/loppingshears.jpg","old","left"
20,NA,"right",1.1016,2,1.4882,"stimuli/objects/measuringtape01.jpg","old","left"
20,NA,"right",10.1791,3,0.5008,"stimuli/objects/skigoggles01.jpg","old","left"
20,NA,"left",1.4274,4,0.2178,"stimuli/objects/securitycamera.jpg","old","left"
20,NA,"right",3.071,2,0.3122,"stimuli/objects/hockeygoalieglove.jpg","old","left"
20,NA,"right",4.5623,2,0.348,"stimuli/objects/swing.jpg","old","left"
20,NA,"left",4.0678,1,0.4127,"stimuli/objects/sewingmachine01a.jpg","new","right"
20,NA,"right",1.1825,2,1.527,"stimuli/objects/solderingwire.jpg","old","left"
20,NA,"left",1.6555,3,0.6806,"stimuli/objects/avcable.jpg","old","left"
20,NA,"right",5.2436,1,1.1141,"stimuli/objects/patioumbrella.jpg","new","right"
20,NA,"left",3.4889,2,0.4047,"stimuli/objects/sportbag.jpg","old","left"
20,NA,"right",1.2541,3,2.2003,"stimuli/objects/toyhardhat.jpg","new","right"
20,NA,"right",1.3046,3,0.6449,"stimuli/objects/basketballhoop01.jpg","old","left"
20,NA,"right",3.2659,2,0.3442,"stimuli/objects/poolnet.jpg","new","right"
