"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
32,NA,"left",3.0826,4,3.7853,"stimuli/objects/tennisracket.jpg","old","left"
32,NA,"left",1.8134,4,1.199,"stimuli/objects/basketballhoop01.jpg","old","left"
32,NA,"left",1.8644,4,1.4277,"stimuli/objects/videocamera01a.jpg","old","left"
32,NA,"left",2.347,4,1.6132,"stimuli/objects/skateboard.jpg","new","right"
32,NA,"left",1.8048,4,1.0192,"stimuli/objects/volleyball.jpg","old","left"
32,NA,"left",1.1126,4,1.0865,"stimuli/objects/tennisball01b.jpg","old","left"
32,NA,"left",0.9722,4,1.1174,"stimuli/objects/gardenshears01a.jpg","old","left"
32,NA,"left",1.7286,4,1.1223,"stimuli/objects/bikelock.jpg","old","left"
32,NA,"left",1.3061,4,1.1341,"stimuli/objects/cclamp.jpg","old","left"
32,NA,"left",0.8801,4,1.3156,"stimuli/objects/bowl02a.jpg","old","left"
32,NA,"left",1.3819,4,0.7312,"stimuli/objects/pickaxe02.jpg","old","left"
32,NA,"right",1.1011,3,1.7736,"stimuli/objects/paintbrush01.jpg","new","right"
32,NA,"left",1.6734,3,1.9484,"stimuli/objects/measuringtape01.jpg","old","left"
32,NA,"left",1.166,4,0.4791,"stimuli/objects/knife03.jpg","new","right"
32,NA,"right",1.0839,3,2.4883,"stimuli/objects/swing.jpg","old","left"
32,NA,"right",1.3372,3,1.3032,"stimuli/objects/skiboot01a.jpg","new","right"
32,NA,"left",1.5506,3,0.9248,"stimuli/objects/drillbit03a.jpg","old","left"
32,NA,"left",1.5751,3,1.0009,"stimuli/objects/paintroller01.jpg","new","right"
32,NA,"left",0.9092,4,0.3697,"stimuli/objects/avcable.jpg","old","left"
32,NA,"right",1.4845,3,0.8244,"stimuli/objects/sportbag.jpg","old","left"
32,NA,"left",0.86,4,0.4669,"stimuli/objects/backpack01a.jpg","old","left"
32,NA,"right",1.1089,3,1.5352,"stimuli/objects/handrake01a.jpg","new","right"
32,NA,"left",0.941,4,0.3439,"stimuli/objects/adjustablewrench01b.jpg","old","left"
32,NA,"left",1.7765,2,0.9509,"stimuli/objects/walkman.jpg","old","left"
32,NA,"left",2.7181,3,0.9486,"stimuli/objects/magneticcompass.jpg","old","left"
32,NA,"left",0.9036,4,0.3293,"stimuli/objects/securitycamera.jpg","old","left"
32,NA,"left",0.7846,4,0.3091,"stimuli/objects/podium.jpg","old","left"
32,NA,"right",1.6899,2,1.3052,"stimuli/objects/kneepad01c.jpg","old","left"
32,NA,"right",1.1848,4,1.655,"stimuli/objects/monitor.jpg","old","left"
32,NA,"right",2.9629,2,0.7606,"stimuli/objects/hedgeshears.jpg","old","left"
32,NA,"left",1.2234,3,0.4981,"stimuli/objects/jackhammer.jpg","old","left"
32,NA,"left",1.1233,3,0.8575,"stimuli/objects/remotecontrol04.jpg","new","right"
32,NA,"left",2.0853,2,0.4182,"stimuli/objects/sewingmachine01a.jpg","new","right"
32,NA,"left",0.829,4,0.1844,"stimuli/objects/spatula03.jpg","new","right"
32,NA,"right",1.3506,2,1.1509,"stimuli/objects/waterbottleholder.jpg","new","right"
32,NA,"left",2.2233,4,0.1719,"stimuli/objects/swissarmyknife01a.jpg","new","right"
32,NA,"left",1.7148,4,0.2886,"stimuli/objects/shovel01.jpg","new","right"
32,NA,"right",0.908,3,1.1679,"stimuli/objects/patioumbrella.jpg","new","right"
32,NA,"left",2.3485,2,1.1255,"stimuli/objects/skihelmet01.jpg","new","right"
32,NA,"right",1.1211,4,1.3194,"stimuli/objects/toyhardhat.jpg","new","right"
32,NA,"left",0.921,4,0.6515,"stimuli/objects/baseball01a.jpg","old","left"
32,NA,"right",1.0463,4,0.4228,"stimuli/objects/parachute.jpg","new","right"
32,NA,"left",0.9961,4,0.3925,"stimuli/objects/skipole.jpg","old","left"
32,NA,"left",1.5811,4,0.3235,"stimuli/objects/beachumbrella01.jpg","old","left"
