"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
24,NA,"left",1.9142,4,0.9625,"stimuli/objects/solderingwire.jpg","old","left"
24,NA,"left",1.851,4,0.8419,"stimuli/objects/caulking.jpg","old","left"
24,NA,"left",1.0861,4,0.384,"stimuli/objects/podium.jpg","old","left"
24,NA,"left",2.1963,4,0.5927,"stimuli/objects/cclamp.jpg","old","left"
24,NA,"right",1.8437,4,1.3543,"stimuli/objects/beachumbrella01.jpg","old","left"
24,NA,"right",3.6142,4,0.8423,"stimuli/objects/floodlight.jpg","new","right"
24,NA,"left",1.2363,4,0.5029,"stimuli/objects/drillbit03a.jpg","old","left"
24,NA,"left",1.0972,4,0.4759,"stimuli/objects/badmintonracket.jpg","old","left"
24,NA,"left",1.041,3,0.9036,"stimuli/objects/patioumbrella.jpg","new","right"
24,NA,"left",1.1351,4,0.5407,"stimuli/objects/wheel01.jpg","old","left"
24,NA,"left",1.7324,4,0.7515,"stimuli/objects/jackhammer.jpg","old","left"
24,NA,"left",2.9767,4,0.2756,"stimuli/objects/remotecontrol04.jpg","new","right"
24,NA,"left",1.035,4,0.441,"stimuli/objects/toyhockeystick01.jpg","old","left"
24,NA,"left",1.374,4,0.7227,"stimuli/objects/bikelock.jpg","old","left"
24,NA,"left",1.3287,3,0.3384,"stimuli/objects/file.jpg","old","left"
24,NA,"left",0.9571,4,0.2861,"stimuli/objects/securitycamera.jpg","old","left"
24,NA,"left",0.8145,4,0.3687,"stimuli/objects/loppingshears.jpg","old","left"
24,NA,"left",1.2761,4,0.2723,"stimuli/objects/downhillski.jpg","new","right"
24,NA,"left",0.9289,4,0.2877,"stimuli/objects/football.jpg","new","right"
24,NA,"right",1.1801,3,0.7279,"stimuli/objects/magneticcompass.jpg","old","left"
24,NA,"left",0.7281,4,0.3442,"stimuli/objects/basketball01.jpg","new","right"
24,NA,"left",2.068,4,0.2735,"stimuli/objects/cheeseknife01.jpg","old","left"
24,NA,"left",2.8893,4,0.4256,"stimuli/objects/cleaver01.jpg","old","left"
24,NA,"right",1.7751,4,0.7238,"stimuli/objects/sewingmachine01a.jpg","new","right"
24,NA,"left",3.8813,4,0.2929,"stimuli/objects/tennisball01b.jpg","old","left"
24,NA,"left",1.8669,4,0.4801,"stimuli/objects/sledgehammer.jpg","old","left"
24,NA,"right",1.071,4,0.4594,"stimuli/objects/toyhardhat.jpg","new","right"
24,NA,"right",1.2816,4,0.3114,"stimuli/objects/jumpercables.jpg","old","left"
24,NA,"right",1.2056,4,0.3009,"stimuli/objects/basketballhoop01.jpg","old","left"
24,NA,"right",1.2269,4,0.2896,"stimuli/objects/shopvac.jpg","old","left"
24,NA,"right",1.0484,3,0.3528,"stimuli/objects/gps.jpg","new","right"
24,NA,"right",1.2229,4,0.2646,"stimuli/objects/aircompressor.jpg","new","right"
24,NA,"left",0.9728,4,0.2238,"stimuli/objects/pot01.jpg","old","left"
24,NA,"left",1.2654,4,0.275,"stimuli/objects/avcable.jpg","old","left"
24,NA,"left",0.9264,4,0.4609,"stimuli/objects/anchor.jpg","old","left"
24,NA,"right",0.9356,3,0.3992,"stimuli/objects/cellphone.jpg","old","left"
24,NA,"left",1.6245,4,0.2599,"stimuli/objects/bowl02a.jpg","old","left"
24,NA,"left",1.0004,4,0.3204,"stimuli/objects/gymnasticring.jpg","old","left"
24,NA,"left",0.8103,4,0.3269,"stimuli/objects/adjustablewrench01b.jpg","old","left"
24,NA,"right",1.1554,4,0.3416,"stimuli/objects/kneepad01c.jpg","old","left"
24,NA,"left",0.8234,4,0.2927,"stimuli/objects/mallet01b.jpg","old","left"
24,NA,"left",0.8197,4,0.3079,"stimuli/objects/waterbottleholder.jpg","new","right"
24,NA,"right",1.1632,4,0.2417,"stimuli/objects/swissarmyknife01a.jpg","new","right"
24,NA,"right",1.6675,4,0.3604,"stimuli/objects/skipole.jpg","old","left"
24,NA,"right",0.9876,4,0.2574,"stimuli/objects/wateringcan.jpg","new","right"
24,NA,"right",1.1895,4,0.2238,"stimuli/objects/spatula03.jpg","new","right"
24,NA,"left",0.8249,4,0.2632,"stimuli/objects/teapot.jpg","old","left"
24,NA,"right",1.2657,4,0.3032,"stimuli/objects/flooringstapler.jpg","new","right"
24,NA,"left",2.1148,4,0.2401,"stimuli/objects/knife03.jpg","new","right"
24,NA,"right",1.3794,3,0.4371,"stimuli/objects/volleyball.jpg","old","left"
24,NA,"left",2.3276,4,0.3446,"stimuli/objects/snowboard.jpg","old","left"
24,NA,"left",3.19,4,0.9956,"stimuli/objects/bikehelmet.jpg","old","left"
24,NA,"right",0.9276,3,0.2902,"stimuli/objects/lifejacket.jpg","new","right"
24,NA,"right",1.6494,4,0.4745,"stimuli/objects/needlenosepliers01.jpg","new","right"
24,NA,"right",0.9226,4,0.242,"stimuli/objects/shovel01.jpg","new","right"
24,NA,"left",1.0664,4,0.2579,"stimuli/objects/baseball01a.jpg","old","left"
24,NA,"left",1.1438,4,0.2353,"stimuli/objects/metalscissors.jpg","old","left"
24,NA,"right",0.8721,4,0.2428,"stimuli/objects/videocamera01a.jpg","old","left"
24,NA,"right",1.2741,4,0.2776,"stimuli/objects/punchingbag.jpg","new","right"
24,NA,"right",0.8087,4,0.233,"stimuli/objects/backpack01a.jpg","old","left"
24,NA,"right",1.2225,4,0.1467,"stimuli/objects/mug01.jpg","new","right"
24,NA,"left",0.8893,4,0.2391,"stimuli/objects/nailgun.jpg","old","left"
24,NA,"left",0.9097,4,0.3006,"stimuli/objects/swing.jpg","old","left"
24,NA,"left",3.4597,4,0.2449,"stimuli/objects/gavel.jpg","old","left"
24,NA,"right",2.2749,4,0.2659,"stimuli/objects/walkman.jpg","old","left"
24,NA,"right",2.9776,4,0.455,"stimuli/objects/handrake01a.jpg","new","right"
24,NA,"right",1.1276,4,0.2136,"stimuli/objects/poolnet.jpg","new","right"
24,NA,"left",0.9295,4,0.1254,"stimuli/objects/hedgeshears.jpg","old","left"
24,NA,"right",0.6252,4,0.0611,"stimuli/objects/staplegun.jpg","old","left"
24,NA,"right",1.0291,4,0.0943,"stimuli/objects/gardenshears01a.jpg","old","left"
24,NA,"left",1.0311,3,0.1717,"stimuli/objects/skigoggles01.jpg","old","left"
24,NA,"left",1.711,4,0.1907,"stimuli/objects/measuringtape01.jpg","old","left"
24,NA,"right",0.955,4,0.1626,"stimuli/objects/hockeygoalieglove.jpg","old","left"
24,NA,"left",1.2242,4,0.134,"stimuli/objects/icebucket.jpg","old","left"
24,NA,"right",0.6955,4,0.2137,"stimuli/objects/carjack.jpg","old","left"
24,NA,"right",1.0714,4,0.257,"stimuli/objects/scanner.jpg","old","left"
24,NA,"right",3.8715,4,0.2738,"stimuli/objects/skiboot01a.jpg","new","right"
24,NA,"right",0.7477,4,0.2529,"stimuli/objects/mitresaw.jpg","old","left"
24,NA,"right",1.8088,4,0.3811,"stimuli/objects/monitor.jpg","old","left"
24,NA,"right",3.3622,4,0.3611,"stimuli/objects/sportbag.jpg","old","left"
24,NA,"right",1.4796,4,0.2582,"stimuli/objects/pickaxe02.jpg","old","left"
24,NA,"right",1.5094,4,0.1472,"stimuli/objects/propanetank01.jpg","old","left"
24,NA,"right",0.7042,4,0.1726,"stimuli/objects/skihelmet01.jpg","new","right"
24,NA,"right",0.5652,4,0.2298,"stimuli/objects/parachute.jpg","new","right"
24,NA,"right",0.6033,4,0.1412,"stimuli/objects/paintbrush01.jpg","new","right"
24,NA,"right",0.5342,4,0.1062,"stimuli/objects/umbrella04.jpg","old","left"
24,NA,"right",1.3931,4,0.1511,"stimuli/objects/paintroller01.jpg","new","right"
24,NA,"right",0.6998,4,0.1426,"stimuli/objects/skateboard.jpg","new","right"
24,NA,"right",0.6393,4,0.1476,"stimuli/objects/handgripper.jpg","old","left"
24,NA,"right",0.4898,4,0.2429,"stimuli/objects/tennisracket.jpg","old","left"
24,NA,"right",4.3083,4,0.2258,"stimuli/objects/baseballglove.jpg","new","right"
24,NA,"left",1.6897,4,0.1111,"stimuli/objects/weight01.jpg","old","left"
24,NA,"right",0.7733,4,0.1163,"stimuli/objects/toolbox02.jpg","new","right"
