"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
8,478552,"[""l""]",1,"[1.630099999904644]","bless","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.1888000001907528]","nature","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.1257999999523065]","carefree","l",0,"NoHit"
8,478552,"[""d""]",1,"[1.3208999998569482]","nature","d",1,"Hit"
8,478552,"[""l""]",1,"[2.8423999998569514]","easygoing","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.9519999999999982]","pillow","l",0,"NoHit"
8,478552,"[""d""]",1,"[0.8425000000000011]","easygoing","d",1,"Hit"
8,478552,"[""l""]",1,"[2.5936000001430557]","gentle","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.3014000000953558]","square","l",0,"NoHit"
8,478552,"[""d""]",1,"[2.2367999999522965]","gentle","d",1,"Hit"
8,478552,"[""l""]",1,"[1.2767000000476685]","carefree","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.5627999999523183]","tool","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.6014999999999873]","bored","l",0,"NoHit"
8,478552,"[""d""]",1,"[1.2104000000953477]","tool","d",1,"Hit"
8,478552,"[""l""]",1,"[2.9875000000000114]","home","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.6271000001430593]","immature","l",0,"NoHit"
8,478552,"[""d""]",1,"[0.8099000000953538]","home","d",1,"Hit"
8,478552,"[""l""]",1,"[3.5328999998569657]","fault","l",0,"NoHit"
8,478552,"[""l""]",1,"[2.8522000000476737]","pillow","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.4657000000476614]","violin","l",0,"NoHit"
8,478552,"[""l""]",0,"[1.7672000000476942]","violin","d",1,"Hit"
8,478552,"[""l""]",1,"[1.7212999999522935]","tense","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.5401000001430702]","confident","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.277299999952305]","bomb","l",0,"NoHit"
8,478552,"[""d""]",1,"[2.950600000143055]","confident","d",1,"Hit"
8,478552,"[""l""]",1,"[4.164700000047674]","butterfly","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.4820999999046478]","cheer","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.8266999998092501]","street","l",0,"NoHit"
8,478552,"[""d""]",1,"[0.8102999999523206]","cheer","d",1,"Hit"
8,478552,"[""l""]",1,"[1.4330999999046412]","taxi","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.4092999999523101]","adventure","l",0,"NoHit"
8,478552,"[""l""]",1,"[2.0859000000953642]","crutch","l",0,"NoHit"
8,478552,"[""d""]",1,"[0.954599999904616]","adventure","d",1,"Hit"
8,478552,"[""l""]",1,"[2.4486999998092926]","vest","l",0,"NoHit"
8,478552,"[""l""]",1,"[4.123899999856945]","taxi","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.513599999904642]","brave","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.026999999999987]","square","l",0,"NoHit"
8,478552,"[""d""]",1,"[0.9427000000476937]","brave","d",1,"Hit"
8,478552,"[""l""]",1,"[8.278600000143058]","unhappy","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.5042000000476605]","deformed","l",0,"NoHit"
8,478552,"[""l""]",1,"[2.452100000143048]","rifle","l",0,"NoHit"
8,478552,"[""d""]",1,"[1.0271000001430366]","deformed","d",1,"Hit"
8,478552,"[""l""]",1,"[3.617700000047705]","tense","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.4992999999523136]","inferior","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.4221000001430752]","exercise","l",0,"NoHit"
8,478552,"[""d""]",1,"[2.6528999998569702]","inferior","d",1,"Hit"
8,478552,"[""l""]",1,"[2.194800000190696]","crutch","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.691799999952309]","obesity","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.7182000000476592]","bless","l",0,"NoHit"
8,478552,"[""d""]",1,"[1.1157000000476955]","obesity","d",1,"Hit"
8,478552,"[""l""]",1,"[4.033700000047645]","pistol","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.9404000000953943]","bored","l",0,"NoHit"
8,478552,"[""l""]",1,"[2.9668000001906876]","pity","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.991099999904634]","politeness","l",0,"NoHit"
8,478552,"[""d""]",1,"[1.6722999999523154]","pity","d",1,"Hit"
