"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
8,478552,"right",2.9831,2,4.2278,"stimuli/objects/wateringcan.jpg","new","right"
8,478552,"left",3.29,4,2.417,"stimuli/objects/badmintonracket.jpg","old","left"
8,478552,"right",4.9805,1,1.4734,"stimuli/objects/sledgehammer.jpg","old","left"
8,478552,"right",1.2794,3,1.6008,"stimuli/objects/toyhardhat.jpg","new","right"
8,478552,"left",2.0242,3,1.6713,"stimuli/objects/icebucket.jpg","old","left"
8,478552,"left",1.4594,3,0.7017,"stimuli/objects/videocamera01a.jpg","old","left"
8,478552,"right",1.2672,2,1.0049,"stimuli/objects/swissarmyknife01a.jpg","new","right"
8,478552,"right",1.7218,3,1.3649,"stimuli/objects/flooringstapler.jpg","new","right"
8,478552,"left",1.5241,4,0.9169,"stimuli/objects/cheeseknife01.jpg","old","left"
8,478552,"left",1.1695,4,0.6221,"stimuli/objects/avcable.jpg","old","left"
8,478552,"right",1.2933,2,0.4023,"stimuli/objects/gps.jpg","new","right"
8,478552,"right",2.287,2,1.5132,"stimuli/objects/remotecontrol04.jpg","new","right"
8,478552,"left",1.3071,3,0.9438,"stimuli/objects/adjustablewrench01b.jpg","old","left"
8,478552,"left",1.8262,2,2.2783,"stimuli/objects/needlenosepliers01.jpg","new","right"
8,478552,"left",1.1927,3,0.9959,"stimuli/objects/bowl02a.jpg","old","left"
8,478552,"right",1.4903,3,1.5602,"stimuli/objects/basketball01.jpg","new","right"
8,478552,"left",1.3687,4,0.44,"stimuli/objects/snowboard.jpg","old","left"
8,478552,"left",0.9701,4,0.2996,"stimuli/objects/beachumbrella01.jpg","old","left"
8,478552,"right",1.1949,2,0.6416,"stimuli/objects/poolnet.jpg","new","right"
8,478552,"left",0.871,4,0.3003,"stimuli/objects/podium.jpg","old","left"
8,478552,"right",0.9822,3,1.1999,"stimuli/objects/floodlight.jpg","new","right"
8,478552,"left",1.0463,2,0.313,"stimuli/objects/pot01.jpg","old","left"
8,478552,"right",0.9868,2,0.2923,"stimuli/objects/skiboot01a.jpg","new","right"
8,478552,"right",1.0656,3,0.4062,"stimuli/objects/football.jpg","new","right"
8,478552,"right",1.4307,2,0.4039,"stimuli/objects/sewingmachine01a.jpg","new","right"
8,478552,"left",0.9217,3,0.9797,"stimuli/objects/measuringtape01.jpg","old","left"
8,478552,"left",1.1982,3,0.4103,"stimuli/objects/nailgun.jpg","old","left"
8,478552,"left",1.0032,4,0.3238,"stimuli/objects/teapot.jpg","old","left"
8,478552,"right",3.1176,1,0.3471,"stimuli/objects/knife03.jpg","new","right"
8,478552,"left",1.0072,4,0.2426,"stimuli/objects/file.jpg","old","left"
8,478552,"left",0.8688,3,0.6465,"stimuli/objects/jackhammer.jpg","old","left"
8,478552,"left",0.8529,3,0.8315,"stimuli/objects/monitor.jpg","old","left"
8,478552,"right",1.0581,2,0.419,"stimuli/objects/lifejacket.jpg","new","right"
8,478552,"left",1.1592,3,0.6177,"stimuli/objects/pickaxe02.jpg","old","left"
8,478552,"left",0.8753,4,0.312,"stimuli/objects/sportbag.jpg","old","left"
8,478552,"left",0.7619,4,0.3431,"stimuli/objects/basketballhoop01.jpg","old","left"
8,478552,"right",2.6139,2,0.323,"stimuli/objects/aircompressor.jpg","new","right"
8,478552,"left",1.4969,3,0.5761,"stimuli/objects/cleaver01.jpg","old","left"
8,478552,"left",0.9859,4,0.35,"stimuli/objects/skigoggles01.jpg","old","left"
8,478552,"left",0.7162,4,0.3302,"stimuli/objects/baseball01a.jpg","old","left"
8,478552,"left",0.7141,4,0.2371,"stimuli/objects/handgripper.jpg","old","left"
8,478552,"right",0.9157,3,0.2832,"stimuli/objects/parachute.jpg","new","right"
8,478552,"left",0.9627,3,0.9564,"stimuli/objects/drillbit03a.jpg","old","left"
8,478552,"left",0.9231,4,0.2534,"stimuli/objects/gavel.jpg","old","left"
8,478552,"right",1.9864,3,0.5281,"stimuli/objects/hockeygoalieglove.jpg","old","left"
8,478552,"left",1.0286,3,1.0075,"stimuli/objects/loppingshears.jpg","old","left"
8,478552,"right",1.1828,3,0.5988,"stimuli/objects/skihelmet01.jpg","new","right"
8,478552,"right",2.8717,1,0.8074,"stimuli/objects/handrake01a.jpg","new","right"
8,478552,"left",1.2189,3,0.3454,"stimuli/objects/solderingwire.jpg","old","left"
8,478552,"left",1.2653,4,0.262,"stimuli/objects/skipole.jpg","old","left"
8,478552,"right",0.9296,3,1.0149,"stimuli/objects/patioumbrella.jpg","new","right"
8,478552,"left",1.1617,4,0.187,"stimuli/objects/wheel01.jpg","old","left"
8,478552,"left",1.4965,3,0.3448,"stimuli/objects/jumpercables.jpg","old","left"
8,478552,"right",4.664,1,0.3346,"stimuli/objects/punchingbag.jpg","new","right"
8,478552,"right",1.1926,2,0.2212,"stimuli/objects/spatula03.jpg","new","right"
8,478552,"left",0.7444,4,0.3005,"stimuli/objects/gymnasticring.jpg","old","left"
8,478552,"left",0.9268,4,0.2229,"stimuli/objects/mitresaw.jpg","old","left"
8,478552,"left",0.628,4,0.1676,"stimuli/objects/tennisball01b.jpg","old","left"
8,478552,"left",0.754,2,0.2468,"stimuli/objects/bikehelmet.jpg","old","left"
8,478552,"right",1.5374,3,1.126,"stimuli/objects/skateboard.jpg","new","right"
8,478552,"right",1.6524,2,0.6302,"stimuli/objects/paintbrush01.jpg","new","right"
8,478552,"right",2.2134,2,0.1329,"stimuli/objects/downhillski.jpg","new","right"
8,478552,"left",0.8333,4,0.281,"stimuli/objects/volleyball.jpg","old","left"
8,478552,"left",0.9452,4,0.2895,"stimuli/objects/carjack.jpg","old","left"
8,478552,"left",0.835,4,0.2084,"stimuli/objects/anchor.jpg","old","left"
8,478552,"left",0.7413,4,0.2472,"stimuli/objects/scanner.jpg","old","left"
8,478552,"left",0.7097,4,0.2254,"stimuli/objects/staplegun.jpg","old","left"
8,478552,"right",1.2757,2,0.8292,"stimuli/objects/backpack01a.jpg","old","left"
8,478552,"left",0.8812,4,0.1719,"stimuli/objects/caulking.jpg","old","left"
8,478552,"left",0.7599,4,0.172,"stimuli/objects/umbrella04.jpg","old","left"
8,478552,"left",0.7783,4,0.0816,"stimuli/objects/bikelock.jpg","old","left"
8,478552,"left",1.4362,2,0.0828,"stimuli/objects/hedgeshears.jpg","old","left"
8,478552,"left",0.9736,1,0.3405,"stimuli/objects/propanetank01.jpg","old","left"
8,478552,"left",0.8433,3,0.2566,"stimuli/objects/shopvac.jpg","old","left"
8,478552,"left",1.0036,2,0.256,"stimuli/objects/mallet01b.jpg","old","left"
8,478552,"left",1.0959,4,2.4914,"stimuli/objects/cclamp.jpg","old","left"
8,478552,"right",1.3757,2,1.0067,"stimuli/objects/shovel01.jpg","new","right"
8,478552,"left",0.9291,3,0.4904,"stimuli/objects/metalscissors.jpg","old","left"
8,478552,"left",0.8836,4,0.1688,"stimuli/objects/tennisracket.jpg","old","left"
8,478552,"right",1.2036,2,1.8039,"stimuli/objects/waterbottleholder.jpg","new","right"
8,478552,"right",1.1404,3,0.5369,"stimuli/objects/paintroller01.jpg","new","right"
8,478552,"left",0.7596,4,0.2614,"stimuli/objects/swing.jpg","old","left"
8,478552,"right",3.0262,1,1.779,"stimuli/objects/gardenshears01a.jpg","old","left"
8,478552,"left",1.3048,3,0.2609,"stimuli/objects/walkman.jpg","old","left"
8,478552,"left",0.7832,3,0.849,"stimuli/objects/cellphone.jpg","old","left"
8,478552,"right",3.7132,2,0.3436,"stimuli/objects/toyhockeystick01.jpg","old","left"
8,478552,"left",0.7867,4,0.1082,"stimuli/objects/securitycamera.jpg","old","left"
8,478552,"left",1.174,3,0.1743,"stimuli/objects/kneepad01c.jpg","old","left"
8,478552,"right",1.2189,3,2.2038,"stimuli/objects/mug01.jpg","new","right"
8,478552,"left",0.956,4,0.1138,"stimuli/objects/magneticcompass.jpg","old","left"
8,478552,"left",1.0495,4,0.282,"stimuli/objects/gastank.jpg","old","left"
8,478552,"left",0.755,4,0.8174,"stimuli/objects/jumpingjack.jpg","old","left"
8,478552,"left",0.7475,4,0.1853,"stimuli/objects/coffeemachine.jpg","old","left"
8,478552,"left",1.2585,3,1.3751,"stimuli/objects/alarmsystem.jpg","old","left"
8,478552,"left",1.2978,2,0.2432,"stimuli/objects/baseballglove.jpg","new","right"
8,478552,"right",1.7307,2,0.464,"stimuli/objects/styrofoamcup.jpg","old","left"
8,478552,"left",0.8886,4,0.2417,"stimuli/objects/footballhelmet.jpg","old","left"
8,478552,"right",3.5104,2,1.1561,"stimuli/objects/snowbrush.jpg","new","right"
8,478552,"right",1.6699,3,0.7522,"stimuli/objects/rope03.jpg","new","right"
8,478552,"left",0.8933,2,0.3623,"stimuli/objects/blender.jpg","old","left"
8,478552,"left",1.2874,3,0.2993,"stimuli/objects/boogieboard.jpg","old","left"
8,478552,"right",2.0079,2,0.7053,"stimuli/objects/drill01b.jpg","new","right"
8,478552,"left",0.7661,4,0.2198,"stimuli/objects/birdie.jpg","old","left"
8,478552,"left",1.1595,4,0.4792,"stimuli/objects/bowlingball.jpg","old","left"
8,478552,"right",1.3138,3,0.5021,"stimuli/objects/boatmotor.jpg","new","right"
8,478552,"left",0.896,3,0.6254,"stimuli/objects/stepladder.jpg","old","left"
8,478552,"left",0.8198,4,0.2898,"stimuli/objects/grater01a.jpg","old","left"
8,478552,"left",0.6977,3,0.2998,"stimuli/objects/tray.jpg","old","left"
8,478552,"right",1.029,2,0.4727,"stimuli/objects/ethernetcable02.jpg","new","right"
8,478552,"left",0.9833,3,0.1834,"stimuli/objects/surfboard.jpg","old","left"
8,478552,"left",1.711,4,0.277,"stimuli/objects/golfbag.jpg","old","left"
8,478552,"left",1.1061,3,0.2156,"stimuli/objects/tablesaw.jpg","old","left"
8,478552,"left",1.0838,3,0.1886,"stimuli/objects/hoe.jpg","old","left"
8,478552,"left",1.1521,3,0.5013,"stimuli/objects/exercisemachine.jpg","old","left"
8,478552,"left",0.7584,3,1.708,"stimuli/objects/fonduefork01.jpg","old","left"
8,478552,"left",0.9488,2,0.1556,"stimuli/objects/bowrake.jpg","old","left"
8,478552,"right",1.1464,3,0.2469,"stimuli/objects/battery02b.jpg","new","right"
8,478552,"left",0.7693,4,0.1489,"stimuli/objects/swimgoggles.jpg","old","left"
8,478552,"right",1.4567,2,0.3649,"stimuli/objects/potatomasher03b.jpg","new","right"
8,478552,"right",1.2504,2,0.2549,"stimuli/objects/pipewrench.jpg","old","left"
8,478552,"left",0.9239,4,0.1544,"stimuli/objects/puttyknife.jpg","old","left"
8,478552,"left",0.7145,4,0.3172,"stimuli/objects/charcoalbarbecue.jpg","old","left"
8,478552,"left",2.1518,1,0.2348,"stimuli/objects/hammer01.jpg","old","left"
8,478552,"left",1.1553,2,0.0974,"stimuli/objects/leafblower01.jpg","old","left"
8,478552,"right",0.9831,2,0.4199,"stimuli/objects/dolly01.jpg","new","right"
8,478552,"left",0.7772,4,0.1548,"stimuli/objects/flashlight02b.jpg","old","left"
8,478552,"left",0.7179,4,0.1801,"stimuli/objects/chandelier.jpg","old","left"
8,478552,"left",0.6025,4,0.2545,"stimuli/objects/weight01.jpg","old","left"
8,478552,"left",0.7722,4,0.1213,"stimuli/objects/reflector.jpg","old","left"
8,478552,"left",0.692,4,0.1382,"stimuli/objects/bikepump01.jpg","old","left"
8,478552,"right",0.9181,3,0.2186,"stimuli/objects/canoepaddle02.jpg","new","right"
8,478552,"right",1.3128,3,0.7228,"stimuli/objects/ellipticalmachine.jpg","new","right"
8,478552,"right",0.9354,3,0.1385,"stimuli/objects/oven.jpg","old","left"
8,478552,"left",0.9441,4,0.3242,"stimuli/objects/solderingiron.jpg","old","left"
8,478552,"right",0.7798,3,0.1657,"stimuli/objects/trampoline.jpg","new","right"
8,478552,"right",1.0204,3,0.5421,"stimuli/objects/axe01.jpg","new","right"
8,478552,"right",2.4354,2,0.2597,"stimuli/objects/boltcutter.jpg","new","right"
8,478552,"left",0.6857,4,0.9355,"stimuli/objects/binoculars01b.jpg","old","left"
8,478552,"right",2.6135,2,0.8193,"stimuli/objects/bucket02.jpg","old","left"
8,478552,"left",1.1229,1,0.5679,"stimuli/objects/pliers02b.jpg","old","left"
8,478552,"right",0.9131,2,1.775,"stimuli/objects/bicycle.jpg","old","left"
8,478552,"left",0.7846,3,0.4314,"stimuli/objects/pylon01.jpg","old","left"
8,478552,"left",1.4006,3,0.9375,"stimuli/objects/spotlight.jpg","old","left"
8,478552,"left",0.985,4,0.2872,"stimuli/objects/golfball.jpg","old","left"
8,478552,"right",1.1313,3,0.8036,"stimuli/objects/kite.jpg","new","right"
8,478552,"right",1.0606,3,0.2458,"stimuli/objects/whisk.jpg","new","right"
8,478552,"right",1.0915,2,0.1536,"stimuli/objects/boxcutter03a.jpg","new","right"
8,478552,"right",0.7964,2,0.397,"stimuli/objects/lawnmower.jpg","new","right"
8,478552,"right",1.1993,2,0.1401,"stimuli/objects/soccerball.jpg","new","right"
8,478552,"left",0.8162,4,0.6551,"stimuli/objects/exercisebench.jpg","old","left"
8,478552,"left",2.1975,3,0.401,"stimuli/objects/cooler01.jpg","old","left"
8,478552,"right",0.864,4,0.2528,"stimuli/objects/filmnegative.jpg","new","right"
8,478552,"left",1.4359,4,0.2637,"stimuli/objects/snowshoe.jpg","old","left"
8,478552,"right",5.5292,1,1.2737,"stimuli/objects/gluetube.jpg","old","left"
8,478552,"left",4.2014,2,0.3174,"stimuli/objects/cuttingpliers02.jpg","old","left"
8,478552,"right",1.7529,2,0.2484,"stimuli/objects/wirestripper.jpg","old","left"
8,478552,"right",1.1233,3,0.2752,"stimuli/objects/shinpad.jpg","new","right"
8,478552,"left",1.0223,4,1.1555,"stimuli/objects/kitchenscale01a.jpg","old","left"
8,478552,"right",1.2246,2,0.7924,"stimuli/objects/hedgetrimmer.jpg","new","right"
8,478552,"left",0.8806,4,0.1455,"stimuli/objects/frisbee.jpg","old","left"
8,478552,"right",0.9793,3,0.9809,"stimuli/objects/diaperbag.jpg","new","right"
8,478552,"right",1.7097,3,0.3603,"stimuli/objects/exercisebike.jpg","old","left"
8,478552,"left",1.1332,4,0.1802,"stimuli/objects/carlighter02.jpg","old","left"
8,478552,"left",1.0497,4,0.2962,"stimuli/objects/bungeecord02.jpg","old","left"
8,478552,"right",1.4741,2,1.2905,"stimuli/objects/rollerblade.jpg","new","right"
8,478552,"left",1.3063,4,0.2526,"stimuli/objects/squeegee01b.jpg","old","left"
8,478552,"left",1.2276,3,0.2549,"stimuli/objects/bikewheel.jpg","old","left"
8,478552,"right",1.7365,1,0.2676,"stimuli/objects/kiddiepool.jpg","new","right"
8,478552,"right",0.8722,2,0.2828,"stimuli/objects/toolbox02.jpg","new","right"
8,478552,"right",0.8247,2,0.1993,"stimuli/objects/toaster01.jpg","new","right"
8,478552,"left",0.8265,4,0.119,"stimuli/objects/lifesaver.jpg","old","left"
8,478552,"left",2.6075,2,0.3353,"stimuli/objects/lock03a.jpg","old","left"
8,478552,"left",0.9068,4,0.0094,"stimuli/objects/punchingball.jpg","old","left"
8,478552,"left",0.9569,4,0.3152,"stimuli/objects/metalbrush.jpg","old","left"
8,478552,"left",0.8161,4,0.1561,"stimuli/objects/painttray.jpg","old","left"
8,478552,"right",1.0295,3,0.5701,"stimuli/objects/jigsaw.jpg","new","right"
8,478552,"right",1.2167,3,0.2508,"stimuli/objects/ladder.jpg","new","right"
8,478552,"left",0.9744,4,0.1116,"stimuli/objects/tape02a.jpg","old","left"
8,478552,"right",0.8669,3,0.2385,"stimuli/objects/tent.jpg","new","right"
