instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.5929,3,0.7222,0,62,62,77,1,stimuli/objects/alarmclock01.jpg,new,right,78,,,,,,,,
,,,,,,,,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.6855,4,0.6893,0,63,63,76,1,stimuli/objects/blender.jpg,new,right,77,,,,,,,,
,,,,,,,,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.6665,4,0.8914,0,64,64,15,1,stimuli/objects/spicerack.jpg,old,left,16,,,,,,,,
,,,,,,,,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2056,4,1.0525,0,65,65,21,1,stimuli/objects/avcable.jpg,old,left,22,,,,,,,,
,,,,,,,,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0262,4,0.9723,0,66,66,35,1,stimuli/objects/fryingpan02a.jpg,old,left,36,,,,,,,,
,,,,,,,,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0496,4,0.3424,0,67,67,65,1,stimuli/objects/cuttingpliers02.jpg,old,left,66,,,,,,,,
,,,,,,,,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0925,4,0.3464,0,68,68,17,1,stimuli/objects/ethernetcable02.jpg,new,right,18,,,,,,,,
,,,,,,,,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.8965,4,0.5707,0,69,69,22,1,stimuli/objects/outletadapter.jpg,new,right,23,,,,,,,,
,,,,,,,,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.2668,4,0.6776,0,70,70,51,1,stimuli/objects/photocopier.jpg,old,left,52,,,,,,,,
,,,,,,,,11,,2021-12-17_18h40.34.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.2349,3,0.5658,0,71,71,47,1,stimuli/objects/jug.jpg,new,right,48,,,,,,,,
