instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2039,2,1.3616,0,16,16,67,1,stimuli/objects/corkscrew03a.jpg,new,right,68,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.1403,2,1.1832,0,17,17,78,1,stimuli/objects/painttray.jpg,old,left,79,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2251,2,2.3002,0,18,18,52,1,stimuli/objects/ethernetcable02.jpg,new,right,53,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2045,3,1.3304,0,19,19,21,1,stimuli/objects/speaker04.jpg,new,right,22,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.019,3,1.5765,0,20,20,82,1,stimuli/objects/desktopcomputer.jpg,old,left,83,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0991,2,1.8382,0,21,21,15,1,stimuli/objects/coffeemaker.jpg,old,left,16,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.211,3,1.158,0,22,22,46,1,stimuli/objects/ipod.jpg,old,left,47,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.1415,3,1.2526,0,23,23,42,1,stimuli/objects/mitresaw.jpg,new,right,43,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0499,3,1.646,0,24,24,4,1,stimuli/objects/toaster01.jpg,new,right,5,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0367,2,1.9969,0,25,25,62,1,stimuli/objects/cuttingpliers02.jpg,old,left,63,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.7882,3,1.425,0,26,26,26,1,stimuli/objects/megaphone.jpg,new,right,27,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.2962,3,1.4888,0,27,27,72,1,stimuli/objects/securitycamera.jpg,old,left,73,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0881,3,1.3438,0,28,28,65,1,stimuli/objects/antenna.jpg,new,right,66,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.692,3,1.2945,0,29,29,10,1,stimuli/objects/espressomachine.jpg,new,right,11,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.5097,3,1.4932,0,30,30,84,1,stimuli/objects/screwdriver04b.jpg,new,right,85,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.5084,3,2.0996,0,31,31,59,1,stimuli/objects/cuttingboard.jpg,old,left,60,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0976,3,0.8032,0,32,32,69,1,stimuli/objects/tripod01.jpg,new,right,70,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.5569,3,1.6499,0,33,33,12,1,stimuli/objects/fryingpan02a.jpg,old,left,13,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.957,3,1.3387,0,34,34,70,1,stimuli/objects/wateringcan.jpg,old,left,71,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0148,2,2.1709,0,35,35,17,1,stimuli/objects/carlighter02.jpg,old,left,18,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.125,4,1.762,0,36,36,41,1,stimuli/objects/thermos.jpg,new,right,42,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.8253,2,1.5469,0,37,37,28,1,stimuli/objects/swissarmyknife01a.jpg,old,left,29,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0007,3,1.2676,0,38,38,85,1,stimuli/objects/toyhockeystick01.jpg,old,left,86,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.5028,3,0.4696,0,39,39,87,1,stimuli/objects/bottleopener01.jpg,new,right,88,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0858,3,1.7603,0,40,40,16,1,stimuli/objects/walkman.jpg,old,left,17,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9215,3,1.1563,0,41,41,8,1,stimuli/objects/usbcable01a.jpg,new,right,9,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0251,3,1.2442,0,42,42,58,1,stimuli/objects/soundmixer.jpg,old,left,59,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4965,2,1.4324,0,43,43,54,1,stimuli/objects/dishrack.jpg,old,left,55,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9298,3,1.4109,0,44,44,80,1,stimuli/objects/crocodileclips.jpg,old,left,81,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.0566,2,2.3994,0,45,45,24,1,stimuli/objects/funnel.jpg,old,left,25,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9712,3,1.0658,0,46,46,45,1,stimuli/objects/hourglass.jpg,new,right,46,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1547,3,1.304,0,47,47,57,1,stimuli/objects/umbrella04.jpg,old,left,58,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.3925,3,3.3908,0,48,48,25,1,stimuli/objects/handmixer01d.jpg,old,left,26,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2332,4,1.2408,0,49,49,44,1,stimuli/objects/squeegee01b.jpg,old,left,45,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.077,4,2.7586,0,50,50,33,1,stimuli/objects/fork03c.jpg,old,left,34,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9826,3,1.4463,0,51,51,1,1,stimuli/objects/backpack01a.jpg,old,left,2,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8451,3,1.5318,0,52,52,40,1,stimuli/objects/cameracase01a.jpg,old,left,41,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9177,4,1.5403,0,53,53,76,1,stimuli/objects/nintendods.jpg,old,left,77,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.7904,3,1.4832,0,54,54,89,1,stimuli/objects/strainer01b.jpg,new,right,90,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1653,3,1.8949,0,55,55,86,1,stimuli/objects/nutcracker01.jpg,new,right,87,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0411,3,1.7306,0,56,56,11,1,stimuli/objects/pitcher02b.jpg,old,left,12,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0005,3,0.7176,0,57,57,9,1,stimuli/objects/hockeypuck.jpg,new,right,10,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0168,4,3.0641,0,58,58,47,1,stimuli/objects/chandelier.jpg,old,left,48,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1384,4,1.4614,0,59,59,55,1,stimuli/objects/tupperware03a.jpg,old,left,56,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.1231,3,1.8893,0,60,60,22,1,stimuli/objects/bowl02a.jpg,old,left,23,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.3224,2,2.0457,0,61,61,48,1,stimuli/objects/contactlens.jpg,new,right,49,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2557,3,2.7824,0,62,62,35,1,stimuli/objects/waterbottle03.jpg,old,left,36,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3109,1,1.8931,0,63,63,13,1,stimuli/objects/breadknife.jpg,old,left,14,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.3607,1,1.0091,0,64,64,3,1,stimuli/objects/garlicpress02a.jpg,new,right,4,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0139,4,1.4057,0,65,65,29,1,stimuli/objects/anchor.jpg,new,right,30,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2846,4,0.7154,0,66,66,74,1,stimuli/objects/podium.jpg,old,left,75,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.9674,2,1.3393,0,67,67,81,1,stimuli/objects/foodprocessor.jpg,new,right,82,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8933,4,1.2535,0,68,68,37,1,stimuli/objects/beachumbrella01.jpg,old,left,38,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3363,4,1.1315,0,69,69,6,1,stimuli/objects/toasteroven.jpg,old,left,7,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.2127,2,1.0324,0,70,70,71,1,stimuli/objects/spatula04.jpg,old,left,72,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1483,4,3.2425,0,71,71,56,1,stimuli/objects/gravyboat.jpg,new,right,57,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.7687,4,1.808,0,72,72,31,1,stimuli/objects/potatomasher03b.jpg,old,left,32,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9674,4,2.0632,0,73,73,77,1,stimuli/objects/filmroll.jpg,old,left,78,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.5185,4,0.6809,0,74,74,63,1,stimuli/objects/carantenna.jpg,old,left,64,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1676,4,1.0084,0,75,75,50,1,stimuli/objects/kneepad01c.jpg,old,left,51,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3782,4,0.822,0,76,76,75,1,stimuli/objects/lamp04a.jpg,old,left,76,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9503,4,1.2255,0,77,77,27,1,stimuli/objects/cashregister01.jpg,old,left,28,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0414,2,1.7515,0,78,78,83,1,stimuli/objects/knifesharpener.jpg,old,left,84,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3529,4,1.0814,0,79,79,68,1,stimuli/objects/scanner.jpg,old,left,69,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0449,4,1.0784,0,80,80,32,1,stimuli/objects/alarmclock01.jpg,new,right,33,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.7686,2,1.0567,0,81,81,61,1,stimuli/objects/minifridge.jpg,old,left,62,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9888,4,1.2841,0,82,82,2,1,stimuli/objects/cakeplatter.jpg,old,left,3,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.14,4,0.7783,0,83,83,38,1,stimuli/objects/fan.jpg,new,right,39,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9955,4,1.2474,0,84,84,64,1,stimuli/objects/alarmsystem.jpg,old,left,65,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.6858,4,1.0631,0,85,85,51,1,stimuli/objects/fuse.jpg,new,right,52,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1052,4,0.9755,0,86,86,53,1,stimuli/objects/fanheater.jpg,old,left,54,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,5.0398,4,0.8883,0,87,87,23,1,stimuli/objects/camera01a.jpg,old,left,24,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1614,4,1.7016,0,88,88,20,1,stimuli/objects/lightswitch01.jpg,old,left,21,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3631,2,2.1146,0,89,89,0,1,stimuli/objects/ramekin01.jpg,old,left,1,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,space,58.1001,0,0,0,0,1,condition_files/ImagesforRecog1_1.csv
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.799,2,1.5915,0,0,0,32,1,stimuli/objects/fonduefork01.jpg,old,left,123,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.7851,4,1.308,0,1,1,48,1,stimuli/objects/studiolight.jpg,new,right,139,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8746,3,1.6043,0,2,2,13,1,stimuli/objects/ladder.jpg,new,right,104,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1086,3,2.4826,0,3,3,87,1,stimuli/objects/microphone01.jpg,new,right,178,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8847,4,0.6271,0,4,4,17,1,stimuli/objects/webcam.jpg,new,right,108,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2421,3,3.4738,0,5,5,79,1,stimuli/objects/fishingrod.jpg,new,right,170,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7477,3,1.6255,0,6,6,66,1,stimuli/objects/heatpump.jpg,old,left,157,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8417,4,0.7766,0,7,7,85,1,stimuli/objects/smokedetector02.jpg,new,right,176,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2488,4,0.2691,0,8,8,70,1,stimuli/objects/solderingiron.jpg,new,right,161,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9418,4,0.001,0,9,9,49,1,stimuli/objects/lectern01.jpg,old,left,140,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2478,2,1.4825,0,10,10,26,1,stimuli/objects/jug.jpg,new,right,117,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7442,4,1.4245,0,11,11,38,1,stimuli/objects/fanblades.jpg,new,right,129,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7933,4,0.1494,0,12,12,11,1,stimuli/objects/faxmachine.jpg,old,left,102,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6926,4,3.4061,0,13,13,39,1,stimuli/objects/wafflemaker.jpg,new,right,130,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.6335,4,0.0014,0,14,14,4,1,stimuli/objects/cleaver01.jpg,old,left,95,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.2924,2,2.373,0,15,15,75,1,stimuli/objects/butterdish.jpg,new,right,166,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9743,4,2.7869,0,16,16,9,1,stimuli/objects/audiocablesplitter.jpg,old,left,100,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7586,4,1.039,0,17,17,89,1,stimuli/objects/telephone01b.jpg,old,left,180,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9325,3,3.2747,0,18,18,40,1,stimuli/objects/cassettetape01a.jpg,new,right,131,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4922,4,1.7252,0,19,19,47,1,stimuli/objects/peppermill02b.jpg,old,left,138,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1857,3,1.7909,0,20,20,77,1,stimuli/objects/shovel01.jpg,new,right,168,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8891,4,1.1089,0,21,21,57,1,stimuli/objects/canister.jpg,old,left,148,,,,,,,,
,,,,,,,,12,,2021-12-17_18h41.31.238,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.5383,2,1.8205,0,22,22,10,1,stimuli/objects/pastaspoon.jpg,old,left,101,,,,,,,,
