"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
25,250761,"[""l""]",1,"[15.378800000000751]","bless","l",0,"NoHit"
25,250761,"[""l""]",1,"[2.653900000000391]","nature","l",0,"NoHit"
25,250761,"[""l""]",1,"[1.4212999999998033]","carefree","l",0,"NoHit"
25,250761,"[""d""]",1,"[1.1045000000000016]","nature","d",1,"Hit"
25,250761,"[""l""]",1,"[1.3549000000003844]","easygoing","l",0,"NoHit"
25,250761,"[""l""]",1,"[1.2367000000001838]","pillow","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.9362000000001842]","easygoing","d",1,"Hit"
25,250761,"[""l""]",1,"[1.6694999999999993]","gentle","l",0,"NoHit"
25,250761,"[""l""]",1,"[1.25060000000056]","square","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.842299999999824]","gentle","d",1,"Hit"
25,250761,"[""l""]",1,"[0.8873999999994453]","carefree","l",0,"NoHit"
25,250761,"[""l""]",1,"[1.3529000000003748]","tool","l",0,"NoHit"
25,250761,"[""l""]",1,"[1.4550000000000125]","bored","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.7882999999997935]","tool","d",1,"Hit"
25,250761,"[""l""]",1,"[0.8199000000003878]","home","l",0,"NoHit"
25,250761,"[""l""]",1,"[1.490000000000009]","immature","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.671400000000375]","home","d",1,"Hit"
25,250761,"[""l""]",1,"[0.8855000000000075]","fault","l",0,"NoHit"
25,250761,"[""l""]",1,"[1.176200000000165]","pillow","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8602000000001908]","violin","l",0,"NoHit"
25,250761,"[""l""]",0,"[0.9870999999996286]","violin","d",1,"Hit"
25,250761,"[""l""]",1,"[0.8389999999999986]","tense","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8919999999999959]","confident","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8047000000001958]","bomb","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.7562999999998112]","confident","d",1,"Hit"
25,250761,"[""l""]",1,"[0.7714000000003978]","butterfly","l",0,"NoHit"
25,250761,"[""l""]",1,"[1.4127000000002]","cheer","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8547999999998126]","street","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.8013999999994326]","cheer","d",1,"Hit"
25,250761,"[""l""]",1,"[0.8026000000005524]","taxi","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8537000000002024]","adventure","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.7040000000000077]","crutch","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.9267999999998153]","adventure","d",1,"Hit"
25,250761,"[""l""]",1,"[0.8024000000003753]","vest","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.9225000000000136]","taxi","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8199000000003593]","brave","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8783000000007632]","square","l",0,"NoHit"
25,250761,"[""l""]",0,"[1.170799999999815]","brave","d",1,"Hit"
25,250761,"[""l""]",1,"[0.7490000000000236]","unhappy","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.6864000000003898]","deformed","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.6870999999996457]","rifle","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.8201999999992609]","deformed","d",1,"Hit"
25,250761,"[""l""]",1,"[0.651900000000353]","tense","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.7016000000005533]","inferior","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.7852000000002022]","exercise","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.883799999999809]","inferior","d",1,"Hit"
25,250761,"[""l""]",1,"[0.6515999999996325]","crutch","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.6842999999998085]","obesity","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8886000000005652]","bless","l",0,"NoHit"
25,250761,"[""d""]",1,"[1.1111000000005617]","obesity","d",1,"Hit"
25,250761,"[""l""]",1,"[0.6214999999999975]","pistol","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.859499999999997]","bored","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.9087999999998146]","pity","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.7848000000007289]","politeness","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.6772999999998319]","pity","d",1,"Hit"
25,250761,"[""l""]",1,"[0.5850999999996134]","beautiful","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8044999999999902]","street","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.8222999999998137]","beautiful","d",1,"Hit"
25,250761,"[""l""]",1,"[0.6725999999996191]","aroused","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.7358000000007507]","demon","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.771899999999448]","aroused","d",1,"Hit"
25,250761,"[""l""]",1,"[0.6175999999996407]","cash","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.7210000000000036]","immature","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.7559000000003664]","cheer","l",0,"NoHit"
25,250761,"[""l""]",0,"[0.9875000000000114]","cheer","d",1,"Hit"
25,250761,"[""l""]",1,"[0.7719000000003859]","controlling","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.7700000000000102]","messy","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.772500000000008]","cliff","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.936000000000007]","butterfly","l",0,"NoHit"
25,250761,"[""l""]",0,"[0.7707999999998094]","cliff","d",1,"Hit"
25,250761,"[""l""]",1,"[1.2874999999999943]","erotic","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.7022999999998092]","vest","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.7677000000001897]","dazzle","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8214999999999861]","disloyal","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.8682000000002006]","dazzle","d",1,"Hit"
25,250761,"[""l""]",1,"[0.7737000000001899]","defiant","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8108999999994353]","fault","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.7883000000007598]","defiant","d",1,"Hit"
25,250761,"[""l""]",1,"[0.8011999999992554]","shotgun","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.6094000000003632]","revolt","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.6759000000003823]","unhappy","l",0,"NoHit"
25,250761,"[""l""]",0,"[1.0241000000005727]","revolt","d",1,"Hit"
25,250761,"[""l""]",1,"[0.6597000000001856]","car","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.6750999999996168]","fight","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.751499999999993]","obsession","l",0,"NoHit"
25,250761,"[""d""]",1,"[0.7210999999996375]","obsession","d",1,"Hit"
25,250761,"[""l""]",1,"[0.7937999999998056]","messy","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8052999999998178]","anger","l",0,"NoHit"
25,250761,"[""l""]",1,"[1.524200000000178]","exercise","l",0,"NoHit"
25,250761,"[""l""]",0,"[1.088800000000731]","anger","d",1,"Hit"
25,250761,"[""l""]",1,"[0.7990000000000066]","suspicious","l",0,"NoHit"
25,250761,"[""l""]",1,"[1.5748999999994453]","politeness","l",0,"NoHit"
25,250761,"[""l""]",0,"[1.470799999999798]","suspicious","d",1,"Hit"
25,250761,"[""l""]",1,"[0.7684000000003834]","shark","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8197000000001822]","detest","l",0,"NoHit"
25,250761,"[""d""]",1,"[2.61959999999965]","shark","d",1,"Hit"
25,250761,"[""l""]",1,"[0.3367999999998119]","cash","l",0,"NoHit"
25,250761,"[""l""]",1,"[1.1559999999999775]","cancer","l",0,"NoHit"
25,250761,"[""l""]",1,"[0.8888999999994383]","pistol","l",0,"NoHit"
25,250761,"[""l""]",0,"[1.10129999999981]","cancer","d",1,"Hit"
