instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.7171,4,1.0069,0,33,33,0,1,stimuli/objects/spatula03.jpg,old,left,1,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.5703,3,0.987,0,34,34,29,1,stimuli/objects/extensioncord.jpg,old,left,30,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.6959,4,1.9941,0,35,35,14,1,stimuli/objects/potatomasher03b.jpg,old,left,15,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.9063,3,4.9622,0,36,36,60,1,stimuli/objects/swimgoggles.jpg,old,left,61,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.6756,2,1.8697,0,37,37,1,1,stimuli/objects/walkietalkie.jpg,old,left,2,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4571,4,1.1026,0,38,38,47,1,stimuli/objects/photocopier.jpg,old,left,48,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.0419,2,3.3084,0,39,39,89,1,stimuli/objects/garlicpress02a.jpg,new,right,90,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.1223,4,1.4025,0,40,40,45,1,stimuli/objects/cameracase01a.jpg,old,left,46,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2332,1,1.0201,0,41,41,67,1,stimuli/objects/knife03.jpg,old,left,68,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,4.7469,2,0.6025,0,42,42,23,1,stimuli/objects/foodprocessor.jpg,new,right,24,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.6197,4,1.1924,0,43,43,19,1,stimuli/objects/alarmsystem.jpg,old,left,20,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,4.4749,4,1.1914,0,44,44,6,1,stimuli/objects/coffeepot03a.jpg,old,left,7,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2836,1,0.8219,0,45,45,34,1,stimuli/objects/charcoalbarbecue.jpg,old,left,35,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3123,4,1.3791,0,46,46,69,1,stimuli/objects/securitycamera.jpg,old,left,70,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3004,2,2.3701,0,47,47,48,1,stimuli/objects/spotlight.jpg,old,left,49,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4817,4,0.9233,0,48,48,42,1,stimuli/objects/dishrack.jpg,old,left,43,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3152,3,1.9171,0,49,49,59,1,stimuli/objects/wheelbarrow01.jpg,new,right,60,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.5681,2,0.9358,0,50,50,49,1,stimuli/objects/cashregister01.jpg,old,left,50,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.9547,4,1.7447,0,51,51,2,1,stimuli/objects/podium.jpg,old,left,3,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2611,4,1.5672,0,52,52,61,1,stimuli/objects/chandelier.jpg,old,left,62,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.4931,1,0.7094,0,53,53,32,1,stimuli/objects/toasteroven.jpg,old,left,33,,,,,,,,
,,,,,,,,14,,2021-12-19_23h01.32.380,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1896,2,0.2653,0,54,54,58,1,stimuli/objects/fishingrod.jpg,new,right,59,,,,,,,,
