instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.347,4,0.4571,0,30,30,60,1,stimuli/objects/swimgoggles.jpg,Outdoor activity & sport item,old,left,61,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.3408,3,3.7599,0,31,31,75,1,stimuli/objects/styrofoamcup.jpg,Kitchen & utensil,new,right,76,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.7691,3,1.9357,0,32,32,55,1,stimuli/objects/expansioncard.jpg,Electronic device & accessory,old,left,56,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.205,4,0.5759,0,33,33,2,1,stimuli/objects/podium.jpg,Outdoor activity & sport item,old,left,3,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,3.0969,2,0.8829,0,34,34,27,1,stimuli/objects/avcable.jpg,Electronic device & accessory,old,left,28,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,0.9243,3,0.4898,0,35,35,86,1,stimuli/objects/camera01a.jpg,Electronic device & accessory,old,left,87,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,2.3472,2,0.489,0,36,36,39,1,stimuli/objects/phonejack.jpg,Electronic device & accessory,old,left,40,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.0201,3,0.3322,0,37,37,69,1,stimuli/objects/securitycamera.jpg,Electronic device & accessory,old,left,70,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,4.8779,3,2.3889,0,38,38,51,1,stimuli/objects/tupperware03a.jpg,Kitchen & utensil,old,left,52,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,2.129,3,0.8733,0,39,39,70,1,stimuli/objects/solderingiron.jpg,Hand labour tool & accessory,new,right,71,,,,,,,,
