illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
0,0,0,0,1,slide 1.jpg,'space’,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,1,1,1,1,slide 2.jpg,'l’,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,2,2,2,1,slide 3.jpg,'l’,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,3,3,3,1,slide 4.jpg,'l’,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,4,4,4,1,slide 5.jpg,'d’,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,5,5,5,1,slide 6.jpg,'l’,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[11.716800000071515],0,0,0,0,1,bless,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.5792999999523119],0,1,1,1,1,nature,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1476000000238429],0,2,2,2,1,carefree,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.3228999999761584],0,3,3,3,1,nature,d,1,Hit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.4853000000715326],0,4,4,4,1,easygoing,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.4882999999523179],0,5,5,5,1,pillow,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.1541000000238455],0,6,6,6,1,easygoing,d,1,Hit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3023000000715257],0,7,7,7,1,gentle,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2003999999761703],0,8,8,8,1,square,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.798100000023851],0,9,9,9,1,gentle,d,1,Hit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.5676999999284646],0,10,10,10,1,carefree,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0546000000238394],0,11,11,11,1,tool,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0357999999523173],0,12,12,12,1,bored,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9039000000953621],0,13,13,13,1,tool,d,1,Hit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.169200000047681],0,14,14,14,1,home,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0158999999761562],0,15,15,15,1,immature,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.2507999999523065],0,16,16,16,1,home,d,1,Hit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.119499999999988],0,17,17,17,1,fault,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.298100000023851],0,18,18,18,1,pillow,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8986999999284819],0,19,19,19,1,violin,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[1.0500000000000114],0,20,20,20,1,violin,d,1,Hit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3169000000953588],0,21,21,21,1,tense,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9558000000715197],0,22,22,22,1,confident,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.984800000071516],0,23,23,23,1,bomb,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.0841000000238523],0,24,24,24,1,confident,d,1,Hit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0165000000000077],0,25,25,25,1,butterfly,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0592999999523158],0,26,26,26,1,cheer,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0188999999761563],0,27,27,27,1,street,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.082399999976161],0,28,28,28,1,cheer,d,1,Hit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9839999999999804],0,29,29,29,1,taxi,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9012000000476803],0,30,30,30,1,adventure,l,0,NoHit
,,,,,,,28,,2022-01-05_19h34.39.758,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0163000000715101],0,31,31,31,1,crutch,l,0,NoHit
