illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
0,0,0,0,1,slide 1.jpg,'space’,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,1,1,1,1,slide 2.jpg,'l’,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,2,2,2,1,slide 3.jpg,'l’,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,3,3,3,1,slide 4.jpg,'l’,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,4,4,4,1,slide 5.jpg,'d’,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
0,5,5,5,1,slide 6.jpg,'l’,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,,,,,,,,,,,,
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[11.168999999999997],0,0,0,0,1,bless,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[9.055000000000007],0,1,1,1,1,nature,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.6809999999999974],0,2,2,2,1,carefree,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.4730000000000132],0,3,3,3,1,nature,d,1,Hit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.1030000000000086],0,4,4,4,1,easygoing,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.0029999999999717],0,5,5,5,1,pillow,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.6469999999999914],0,6,6,6,1,easygoing,d,1,Hit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[0.7779999999999916],0,7,7,7,1,gentle,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.5500000000000114],0,8,8,8,1,square,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.6049999999999898],0,9,9,9,1,gentle,d,1,Hit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[2.274000000000001],0,10,10,10,1,carefree,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.304000000000002],0,11,11,11,1,tool,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.4710000000000036],0,12,12,12,1,bored,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[0.9950000000000045],0,13,13,13,1,tool,d,1,Hit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.2270000000000039],0,14,14,14,1,home,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.9730000000000132],0,15,15,15,1,immature,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.0600000000000023],0,16,16,16,1,home,d,1,Hit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.6469999999999914],0,17,17,17,1,fault,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.51400000000001],0,18,18,18,1,pillow,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[0.9689999999999941],0,19,19,19,1,violin,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[1.3879999999999768],0,20,20,20,1,violin,d,1,Hit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[2.540999999999997],0,21,21,21,1,tense,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[2.3400000000000034],0,22,22,22,1,confident,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.3029999999999973],0,23,23,23,1,bomb,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.353999999999985],0,24,24,24,1,confident,d,1,Hit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[4.742999999999995],0,25,25,25,1,butterfly,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",1,[0.40100000000001046],0,26,26,26,1,cheer,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.6610000000000014],0,27,27,27,1,street,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",1,[0.9230000000000302],0,28,28,28,1,cheer,d,1,Hit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.1399999999999864],0,29,29,29,1,taxi,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.0749999999999886],0,30,30,30,1,adventure,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[2.809000000000026],0,31,31,31,1,crutch,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.2769999999999868],0,32,32,32,1,adventure,d,1,Hit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.254000000000019],0,33,33,33,1,vest,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[5.456999999999994],0,34,34,34,1,taxi,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.035000000000025],0,35,35,35,1,brave,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.0049999999999955],0,36,36,36,1,square,l,0,NoHit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""l""]",0,[1.0600000000000023],0,37,37,37,1,brave,d,1,Hit
,,,,,,,9,,2022-01-15_11h24.13.394,MemLear_ses-01_part-02_label-nBack,2020.1.3,MacIntel,60,"[""d""]",0,[1.2690000000000055],0,38,38,38,1,unhappy,l,0,NoHit
