instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.0635,4,1.8802,0,0,0,58,1,stimuli/objects/hedgeshears.jpg,Hand labour tool & accessory,old,left,59,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.4121,2,1.4259,0,1,1,59,1,stimuli/objects/volleyball.jpg,Outdoor activity & sport item,old,left,60,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0692,4,0.4243,0,2,2,64,1,stimuli/objects/walkman.jpg,Electronic device & accessory,old,left,65,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3605,2,1.0878,0,3,3,77,1,stimuli/objects/mitresaw.jpg,Hand labour tool & accessory,old,left,78,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8525,3,1.6507,0,4,4,5,1,stimuli/objects/remotecontrol04.jpg,Electronic device & accessory,new,right,6,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.2635,2,0.7697,0,5,5,38,1,stimuli/objects/nailgun.jpg,Hand labour tool & accessory,old,left,39,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2204,2,2.5877,0,6,6,42,1,stimuli/objects/swissarmyknife01a.jpg,Hand labour tool & accessory,new,right,43,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.9168,2,0.6201,0,7,7,62,1,stimuli/objects/paintbrush01.jpg,Hand labour tool & accessory,new,right,63,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1064,4,1.0106,0,8,8,50,1,stimuli/objects/kneepad01c.jpg,Outdoor activity & sport item,old,left,51,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.2233,4,1.1299,0,9,9,51,1,stimuli/objects/jackhammer.jpg,Hand labour tool & accessory,old,left,52,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.9427,1,0.5959,0,10,10,40,1,stimuli/objects/caulking.jpg,Hand labour tool & accessory,old,left,41,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.814,4,0.4421,0,11,11,71,1,stimuli/objects/bikehelmet.jpg,Outdoor activity & sport item,old,left,72,,,,,,,,
,,,,,,,,28,,2022-01-05_19h41.27.540,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.3177,2,0.8253,0,12,12,41,1,stimuli/objects/teapot.jpg,Kitchen & utensil,old,left,42,,,,,,,,
