illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
0,0,0,0,1,slide 1.jpg,'space’,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,1,1,1,1,slide 2.jpg,'l’,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,2,2,2,1,slide 3.jpg,'l’,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,3,3,3,1,slide 4.jpg,'l’,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,4,4,4,1,slide 5.jpg,'d’,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,5,5,5,1,slide 6.jpg,'l’,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[10.395300000011872],0,0,0,0,1,bless,l,0,NoHit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[2.2357999999970275],0,1,1,1,1,nature,l,0,NoHit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.7342999999970061],0,2,2,2,1,carefree,l,0,NoHit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[4.0833000000119455],0,3,3,3,1,nature,d,1,Hit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0898999999910757],0,4,4,4,1,easygoing,l,0,NoHit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8620999999940864],0,5,5,5,1,pillow,l,0,NoHit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.7046000000088952],0,6,6,6,1,easygoing,d,1,Hit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1780999999940605],0,7,7,7,1,gentle,l,0,NoHit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.6801999999880763],0,8,8,8,1,square,l,0,NoHit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.0326000000089834],0,9,9,9,1,gentle,d,1,Hit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[5.5986000000089575],0,10,10,10,1,carefree,l,0,NoHit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.9431000000089398],0,11,11,11,1,tool,l,0,NoHit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[2.0260000000000105],0,12,12,12,1,bored,l,0,NoHit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.8313999999910493],0,13,13,13,1,tool,d,1,Hit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.5985999999940645],0,14,14,14,1,home,l,0,NoHit
,,,,,,,19,,2022-01-13_21h09.14.043,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.5257000000029848],0,15,15,15,1,immature,l,0,NoHit
