instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,6.893,2,7.5108,0,0,0,50,1,stimuli/objects/cclamp.jpg,Hand labour tool & accessory,old,left,51,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.6322,4,1.604,0,1,1,15,1,stimuli/objects/volleyball.jpg,Outdoor activity & sport item,old,left,16,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.2808,4,1.4771,0,2,2,48,1,stimuli/objects/pliers02b.jpg,Hand labour tool & accessory,old,left,49,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.8138,3,1.5788,0,3,3,60,1,stimuli/objects/remotecontrol04.jpg,Electronic device & accessory,new,right,61,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.8881,3,4.0576,0,4,4,87,1,stimuli/objects/floodlight.jpg,Hand labour tool & accessory,new,right,88,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.7633,4,2.2693,0,5,5,77,1,stimuli/objects/skigoggles01.jpg,Outdoor activity & sport item,old,left,78,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.7161,4,1.1665,0,6,6,20,1,stimuli/objects/boogieboard.jpg,Outdoor activity & sport item,old,left,21,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4925,4,0.5087,0,7,7,39,1,stimuli/objects/weight01.jpg,Outdoor activity & sport item,old,left,40,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.8543,3,1.6279,0,8,8,32,1,stimuli/objects/diaperbag.jpg,Outdoor activity & sport item,new,right,33,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.9001,2,2.327,0,9,9,24,1,stimuli/objects/lawnmower.jpg,Hand labour tool & accessory,new,right,25,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.9161,2,0.8346,0,10,10,10,1,stimuli/objects/paintroller01.jpg,Hand labour tool & accessory,new,right,11,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.693,3,1.4345,0,11,11,66,1,stimuli/objects/exercisebench.jpg,Outdoor activity & sport item,old,left,67,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.5609,3,1.0761,0,12,12,7,1,stimuli/objects/wirestripper.jpg,Hand labour tool & accessory,old,left,8,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.3728,4,0.8227,0,13,13,52,1,stimuli/objects/grater01a.jpg,Kitchen & utensil,old,left,53,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.3319,3,1.4957,0,14,14,84,1,stimuli/objects/lifejacket.jpg,Outdoor activity & sport item,new,right,85,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.7543,3,1.0811,0,15,15,79,1,stimuli/objects/fonduefork01.jpg,Kitchen & utensil,old,left,80,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.2675,4,1.2227,0,16,16,18,1,stimuli/objects/filmnegative.jpg,Electronic device & accessory,new,right,19,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.8793,2,0.9947,0,17,17,36,1,stimuli/objects/battery02b.jpg,Electronic device & accessory,new,right,37,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.5328,1,0.4549,0,18,18,6,1,stimuli/objects/kite.jpg,Outdoor activity & sport item,new,right,7,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.6145,4,0.604,0,19,19,0,1,stimuli/objects/bowrake.jpg,Hand labour tool & accessory,old,left,1,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.9751,4,0.5723,0,20,20,59,1,stimuli/objects/needlenosepliers01.jpg,Hand labour tool & accessory,new,right,60,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.9234,2,0.4353,0,21,21,64,1,stimuli/objects/snowboard.jpg,Outdoor activity & sport item,old,left,65,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.073,4,0.7813,0,22,22,56,1,stimuli/objects/jackhammer.jpg,Hand labour tool & accessory,old,left,57,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,4.1622,2,0.3892,0,23,23,86,1,stimuli/objects/sledgehammer.jpg,Hand labour tool & accessory,old,left,87,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2373,4,0.4111,0,24,24,22,1,stimuli/objects/painttray.jpg,Hand labour tool & accessory,old,left,23,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.9597,2,2.6248,0,25,25,53,1,stimuli/objects/patioumbrella.jpg,Outdoor activity & sport item,new,right,54,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4281,4,0.4004,0,26,26,8,1,stimuli/objects/walkman.jpg,Electronic device & accessory,old,left,9,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.0001,4,0.3679,0,27,27,23,1,stimuli/objects/reflector.jpg,Outdoor activity & sport item,old,left,24,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.3169,2,0.4133,0,28,28,65,1,stimuli/objects/punchingball.jpg,Outdoor activity & sport item,old,left,66,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.623,3,2.7574,0,29,29,46,1,stimuli/objects/football.jpg,Outdoor activity & sport item,new,right,47,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.6672,1,0.3601,0,30,30,67,1,stimuli/objects/avcable.jpg,Electronic device & accessory,old,left,68,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.2784,2,0.8675,0,31,31,47,1,stimuli/objects/hedgeshears.jpg,Hand labour tool & accessory,old,left,48,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.3341,2,0.3566,0,32,32,85,1,stimuli/objects/waterbottleholder.jpg,Outdoor activity & sport item,new,right,86,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.469,3,0.406,0,33,33,37,1,stimuli/objects/shopvac.jpg,Hand labour tool & accessory,old,left,38,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.9529,2,0.3829,0,34,34,2,1,stimuli/objects/toyhardhat.jpg,Hand labour tool & accessory,new,right,3,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2082,4,0.3202,0,35,35,71,1,stimuli/objects/bikewheel.jpg,Outdoor activity & sport item,old,left,72,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3916,3,0.3936,0,36,36,51,1,stimuli/objects/securitycamera.jpg,Electronic device & accessory,old,left,52,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.686,2,1.7792,0,37,37,76,1,stimuli/objects/blender.jpg,Kitchen & utensil,old,left,77,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.7593,3,0.3474,0,38,38,69,1,stimuli/objects/icebucket.jpg,Kitchen & utensil,old,left,70,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.4999,3,0.4774,0,39,39,5,1,stimuli/objects/jumpercables.jpg,Hand labour tool & accessory,old,left,6,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.4837,2,0.9046,0,40,40,82,1,stimuli/objects/baseball01a.jpg,Outdoor activity & sport item,old,left,83,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.8048,2,0.2752,0,41,41,57,1,stimuli/objects/canoepaddle02.jpg,Outdoor activity & sport item,new,right,58,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.3513,3,0.633,0,42,42,70,1,stimuli/objects/loppingshears.jpg,Hand labour tool & accessory,old,left,71,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.4324,2,0.3495,0,43,43,40,1,stimuli/objects/staplegun.jpg,Hand labour tool & accessory,old,left,41,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.1321,3,0.4235,0,44,44,83,1,stimuli/objects/cheeseknife01.jpg,Hand labour tool & accessory,old,left,84,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.8012,1,0.8151,0,45,45,17,1,stimuli/objects/poolnet.jpg,Outdoor activity & sport item,new,right,18,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.2822,3,0.4746,0,46,46,43,1,stimuli/objects/flashlight02b.jpg,Hand labour tool & accessory,old,left,44,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.2303,2,0.5407,0,47,47,74,1,stimuli/objects/shinpad.jpg,Outdoor activity & sport item,new,right,75,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.673,3,0.5053,0,48,48,35,1,stimuli/objects/hedgetrimmer.jpg,Hand labour tool & accessory,new,right,36,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.9655,2,0.7832,0,49,49,54,1,stimuli/objects/rope03.jpg,Hand labour tool & accessory,new,right,55,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.9351,3,0.6488,0,50,50,89,1,stimuli/objects/gardenshears01a.jpg,Hand labour tool & accessory,old,left,90,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.3412,2,1.1169,0,51,51,41,1,stimuli/objects/leafblower01.jpg,Hand labour tool & accessory,old,left,42,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,4.2403,2,0.4504,0,52,52,29,1,stimuli/objects/ellipticalmachine.jpg,Outdoor activity & sport item,new,right,30,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,7.8802,3,0.4848,0,53,53,73,1,stimuli/objects/spatula03.jpg,Kitchen & utensil,new,right,74,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.3585,3,0.6186,0,54,54,33,1,stimuli/objects/exercisemachine.jpg,Outdoor activity & sport item,old,left,34,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,4.2344,3,0.3586,0,55,55,88,1,stimuli/objects/skihelmet01.jpg,Outdoor activity & sport item,new,right,89,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.2942,4,0.3139,0,56,56,14,1,stimuli/objects/binoculars01b.jpg,Outdoor activity & sport item,old,left,15,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.141,4,0.3007,0,57,57,44,1,stimuli/objects/skipole.jpg,Outdoor activity & sport item,old,left,45,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4755,4,0.3349,0,58,58,26,1,stimuli/objects/hockeygoalieglove.jpg,Outdoor activity & sport item,old,left,27,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.9819,3,1.9511,0,59,59,9,1,stimuli/objects/ethernetcable02.jpg,Electronic device & accessory,new,right,10,,,,,,,,
,,,,,,,,29,,2022-01-07_13h00.56.653,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.5103,4,0.4007,0,60,60,75,1,stimuli/objects/teapot.jpg,Kitchen & utensil,old,left,76,,,,,,,,
