illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
0,0,0,0,1,slide 1.jpg,'space’,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,1,1,1,1,slide 2.jpg,'l’,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,2,2,2,1,slide 3.jpg,'l’,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,3,3,3,1,slide 4.jpg,'l’,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,4,4,4,1,slide 5.jpg,'d’,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,5,5,5,1,slide 6.jpg,'l’,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[32.34109999990466],0,0,0,0,1,bless,l,0,NoHit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[1.6139000000953843],0,1,1,1,1,nature,l,0,NoHit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[1.190800000190734],0,2,2,2,1,carefree,l,0,NoHit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[1.0191999998092456],0,3,3,3,1,nature,d,1,Hit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[3.3803999996185325],0,4,4,4,1,easygoing,l,0,NoHit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[0.916499999999985],0,5,5,5,1,pillow,l,0,NoHit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[0.9124999999999659],0,6,6,6,1,easygoing,d,1,Hit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[0.8788000001907221],0,7,7,7,1,gentle,l,0,NoHit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[0.8151999998092379],0,8,8,8,1,square,l,0,NoHit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[0.8704000000953442],0,9,9,9,1,gentle,d,1,Hit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[0.9682999997138495],0,10,10,10,1,carefree,l,0,NoHit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[1.1627999997138545],0,11,11,11,1,tool,l,0,NoHit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[2.318599999904677],0,12,12,12,1,bored,l,0,NoHit
,,,,,,,16,,2022-01-09_23h11.47.706,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[1.1708000001907521],0,13,13,13,1,tool,d,1,Hit
