instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.4309,3,1.589,0,9,9,64,1,stimuli/objects/snowboard.jpg,Outdoor activity & sport item,old,left,65,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.436,1,1.1269,0,10,10,23,1,stimuli/objects/reflector.jpg,Outdoor activity & sport item,old,left,24,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0703,2,1.6174,0,11,11,16,1,stimuli/objects/baseballglove.jpg,Outdoor activity & sport item,new,right,17,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.9025,4,1.1007,0,12,12,55,1,stimuli/objects/bikepump01.jpg,Outdoor activity & sport item,old,left,56,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.3447,1,1.9446,0,13,13,36,1,stimuli/objects/battery02b.jpg,Electronic device & accessory,new,right,37,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,8.3951,4,2.5223,0,14,14,27,1,stimuli/objects/mallet01b.jpg,Hand labour tool & accessory,old,left,28,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0524,3,0.4235,0,15,15,12,1,stimuli/objects/toolbox02.jpg,Hand labour tool & accessory,new,right,13,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0822,1,0.2526,0,16,16,7,1,stimuli/objects/wirestripper.jpg,Hand labour tool & accessory,old,left,8,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1452,3,1.4394,0,17,17,34,1,stimuli/objects/squeegee01b.jpg,Hand labour tool & accessory,old,left,35,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8496,3,0.5756,0,18,18,76,1,stimuli/objects/blender.jpg,Kitchen & utensil,old,left,77,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,8.6516,1,1.7614,0,19,19,89,1,stimuli/objects/gardenshears01a.jpg,Hand labour tool & accessory,old,left,90,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.8908,4,1.1252,0,20,20,44,1,stimuli/objects/skipole.jpg,Outdoor activity & sport item,old,left,45,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.1313,1,1.2328,0,21,21,88,1,stimuli/objects/skihelmet01.jpg,Outdoor activity & sport item,new,right,89,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.9982,4,1.3225,0,22,22,54,1,stimuli/objects/rope03.jpg,Hand labour tool & accessory,new,right,55,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,4.9668,3,1.5255,0,23,23,87,1,stimuli/objects/floodlight.jpg,Hand labour tool & accessory,new,right,88,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1136,1,0.6445,0,24,24,50,1,stimuli/objects/cclamp.jpg,Hand labour tool & accessory,old,left,51,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1671,1,2.0029,0,25,25,85,1,stimuli/objects/waterbottleholder.jpg,Outdoor activity & sport item,new,right,86,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3846,4,1.7463,0,26,26,49,1,stimuli/objects/nailgun.jpg,Hand labour tool & accessory,old,left,50,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.7877,4,2.4569,0,27,27,13,1,stimuli/objects/solderingwire.jpg,Hand labour tool & accessory,old,left,14,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.5073,3,0.6982,0,28,28,11,1,stimuli/objects/drill01b.jpg,Hand labour tool & accessory,new,right,12,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3441,2,0.8886,0,29,29,60,1,stimuli/objects/remotecontrol04.jpg,Electronic device & accessory,new,right,61,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,6.8331,2,4.2944,0,30,30,24,1,stimuli/objects/lawnmower.jpg,Hand labour tool & accessory,new,right,25,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2521,3,1.5376,0,31,31,46,1,stimuli/objects/football.jpg,Outdoor activity & sport item,new,right,47,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4035,4,0.4999,0,32,32,25,1,stimuli/objects/bungeecord02.jpg,Hand labour tool & accessory,old,left,26,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.5511,3,12.1675,0,33,33,38,1,stimuli/objects/mug01.jpg,Kitchen & utensil,new,right,39,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9306,2,2.6388,0,34,34,15,1,stimuli/objects/volleyball.jpg,Outdoor activity & sport item,old,left,16,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2737,1,0.4581,0,35,35,35,1,stimuli/objects/hedgetrimmer.jpg,Hand labour tool & accessory,new,right,36,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9316,3,1.8016,0,36,36,45,1,stimuli/objects/gavel.jpg,Hand labour tool & accessory,old,left,46,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2546,4,0.6214,0,37,37,75,1,stimuli/objects/teapot.jpg,Kitchen & utensil,old,left,76,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,4.9684,1,1.7899,0,38,38,58,1,stimuli/objects/anchor.jpg,Outdoor activity & sport item,old,left,59,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,6.2178,3,1.2697,0,39,39,30,1,stimuli/objects/bicycle.jpg,Outdoor activity & sport item,old,left,31,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.4084,4,1.307,0,40,40,31,1,stimuli/objects/monitor.jpg,Electronic device & accessory,old,left,32,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3824,4,1.0746,0,41,41,83,1,stimuli/objects/cheeseknife01.jpg,Hand labour tool & accessory,old,left,84,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.8409,3,1.6661,0,42,42,2,1,stimuli/objects/toyhardhat.jpg,Hand labour tool & accessory,new,right,3,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.7522,2,2.2539,0,43,43,6,1,stimuli/objects/kite.jpg,Outdoor activity & sport item,new,right,7,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.218,4,1.3268,0,44,44,43,1,stimuli/objects/flashlight02b.jpg,Hand labour tool & accessory,old,left,44,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.6434,2,0.9317,0,45,45,8,1,stimuli/objects/walkman.jpg,Electronic device & accessory,old,left,9,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.4044,4,0.9871,0,46,46,68,1,stimuli/objects/snowbrush.jpg,Hand labour tool & accessory,new,right,69,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.0259,4,0.5615,0,47,47,22,1,stimuli/objects/painttray.jpg,Hand labour tool & accessory,old,left,23,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0102,4,0.481,0,48,48,3,1,stimuli/objects/golfbag.jpg,Outdoor activity & sport item,old,left,4,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0064,2,0.219,0,49,49,72,1,stimuli/objects/rollerblade.jpg,Outdoor activity & sport item,new,right,73,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8829,1,0.4084,0,50,50,65,1,stimuli/objects/punchingball.jpg,Outdoor activity & sport item,old,left,66,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.5588,3,1.2265,0,51,51,40,1,stimuli/objects/staplegun.jpg,Hand labour tool & accessory,old,left,41,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0927,1,0.8836,0,52,52,33,1,stimuli/objects/exercisemachine.jpg,Outdoor activity & sport item,old,left,34,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7023,4,0.7182,0,53,53,73,1,stimuli/objects/spatula03.jpg,Kitchen & utensil,new,right,74,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,4.2115,3,1.7675,0,54,54,48,1,stimuli/objects/pliers02b.jpg,Hand labour tool & accessory,old,left,49,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,10.5768,1,5.2716,0,55,55,74,1,stimuli/objects/shinpad.jpg,Outdoor activity & sport item,new,right,75,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8803,3,1.1543,0,56,56,63,1,stimuli/objects/caulking.jpg,Hand labour tool & accessory,old,left,64,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.9386,3,1.2011,0,57,57,5,1,stimuli/objects/jumpercables.jpg,Hand labour tool & accessory,old,left,6,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.2074,3,2.2593,0,58,58,81,1,stimuli/objects/charcoalbarbecue.jpg,Outdoor activity & sport item,old,left,82,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,4.0599,2,0.886,0,59,59,67,1,stimuli/objects/avcable.jpg,Electronic device & accessory,old,left,68,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.345,2,1.5021,0,60,60,57,1,stimuli/objects/canoepaddle02.jpg,Outdoor activity & sport item,new,right,58,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.376,2,0.9826,0,61,61,82,1,stimuli/objects/baseball01a.jpg,Outdoor activity & sport item,old,left,83,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3796,4,0.861,0,62,62,69,1,stimuli/objects/icebucket.jpg,Kitchen & utensil,old,left,70,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9484,2,0.4492,0,63,63,62,1,stimuli/objects/tennisball01b.jpg,Outdoor activity & sport item,old,left,63,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.6079,1,1.4008,0,64,64,32,1,stimuli/objects/diaperbag.jpg,Outdoor activity & sport item,new,right,33,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.5727,2,1.4059,0,65,65,41,1,stimuli/objects/leafblower01.jpg,Hand labour tool & accessory,old,left,42,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,10.6782,1,0.4288,0,66,66,28,1,stimuli/objects/file.jpg,Hand labour tool & accessory,old,left,29,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,6.5788,3,1.2915,0,67,67,21,1,stimuli/objects/alarmsystem.jpg,Electronic device & accessory,old,left,22,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8512,1,0.3869,0,68,68,61,1,stimuli/objects/swissarmyknife01a.jpg,Hand labour tool & accessory,new,right,62,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,4.9974,1,0.5025,0,69,69,37,1,stimuli/objects/shopvac.jpg,Hand labour tool & accessory,old,left,38,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,9.4924,3,3.5458,0,70,70,26,1,stimuli/objects/hockeygoalieglove.jpg,Outdoor activity & sport item,old,left,27,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.3598,4,1.0359,0,71,71,77,1,stimuli/objects/skigoggles01.jpg,Outdoor activity & sport item,old,left,78,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.884,1,0.4707,0,72,72,52,1,stimuli/objects/grater01a.jpg,Kitchen & utensil,old,left,53,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.8372,1,0.5202,0,73,73,78,1,stimuli/objects/tent.jpg,Outdoor activity & sport item,new,right,79,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,4.8357,3,0.6588,0,74,74,14,1,stimuli/objects/binoculars01b.jpg,Outdoor activity & sport item,old,left,15,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6293,1,0.2564,0,75,75,29,1,stimuli/objects/ellipticalmachine.jpg,Outdoor activity & sport item,new,right,30,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8725,1,0.7555,0,76,76,56,1,stimuli/objects/jackhammer.jpg,Hand labour tool & accessory,old,left,57,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8823,1,0.5993,0,77,77,18,1,stimuli/objects/filmnegative.jpg,Electronic device & accessory,new,right,19,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.5592,4,0.4007,0,78,78,51,1,stimuli/objects/securitycamera.jpg,Electronic device & accessory,old,left,52,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,11.1561,4,0.7921,0,79,79,42,1,stimuli/objects/videocamera01a.jpg,Electronic device & accessory,old,left,43,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.7097,3,0.7376,0,80,80,10,1,stimuli/objects/paintroller01.jpg,Hand labour tool & accessory,new,right,11,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.8223,1,0.8465,0,81,81,0,1,stimuli/objects/bowrake.jpg,Hand labour tool & accessory,old,left,1,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.4234,1,1.0107,0,82,82,71,1,stimuli/objects/bikewheel.jpg,Outdoor activity & sport item,old,left,72,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,7.5597,4,2.0953,0,83,83,4,1,stimuli/objects/cellphone.jpg,Electronic device & accessory,old,left,5,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.6505,4,3.9997,0,84,84,79,1,stimuli/objects/fonduefork01.jpg,Kitchen & utensil,old,left,80,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.963,3,1.5057,0,85,85,1,1,stimuli/objects/gps.jpg,Electronic device & accessory,new,right,2,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9134,1,0.6136,0,86,86,19,1,stimuli/objects/propanetank01.jpg,Outdoor activity & sport item,old,left,20,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,5.84,1,0.6645,0,87,87,20,1,stimuli/objects/boogieboard.jpg,Outdoor activity & sport item,old,left,21,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.724,4,1.0303,0,88,88,70,1,stimuli/objects/loppingshears.jpg,Hand labour tool & accessory,old,left,71,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8631,1,0.5455,0,89,89,80,1,stimuli/objects/toyhockeystick01.jpg,Outdoor activity & sport item,old,left,81,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,space,159.6837,0,0,0,0,1,condition_files/ImagesforRecog2_1.csv
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.2104,3,1.5604,0,0,0,86,1,stimuli/objects/gluetube.jpg,Hand labour tool & accessory,old,left,177,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0286,1,0.3756,0,1,1,52,1,stimuli/objects/surfboard.jpg,Outdoor activity & sport item,old,left,143,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.8236,1,0.4016,0,2,2,59,1,stimuli/objects/boatmotor.jpg,Outdoor activity & sport item,new,right,150,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.1375,2,0.8825,0,3,3,35,1,stimuli/objects/axe01.jpg,Hand labour tool & accessory,new,right,126,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.1545,4,0.6902,0,4,4,76,1,stimuli/objects/boltcutter.jpg,Hand labour tool & accessory,new,right,167,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0706,1,0.4583,0,5,5,57,1,stimuli/objects/footballhelmet.jpg,Outdoor activity & sport item,old,left,148,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8519,2,0.6093,0,6,6,53,1,stimuli/objects/television.jpg,Electronic device & accessory,new,right,144,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2202,1,0.3901,0,7,7,36,1,stimuli/objects/magneticcompass.jpg,Outdoor activity & sport item,old,left,127,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2576,4,0.5854,0,8,8,6,1,stimuli/objects/drillbit03a.jpg,Hand labour tool & accessory,old,left,97,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1886,1,0.4765,0,9,9,20,1,stimuli/objects/frisbee.jpg,Outdoor activity & sport item,old,left,111,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6173,1,1.4868,0,10,10,23,1,stimuli/objects/hoe.jpg,Hand labour tool & accessory,old,left,114,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.6444,4,0.5512,0,11,11,80,1,stimuli/objects/wateringcan.jpg,Hand labour tool & accessory,new,right,171,,,,,,,,
,,,,,,,,17,,2022-01-09_23h24.29.181,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.029,1,0.6382,0,12,12,13,1,stimuli/objects/soccerball.jpg,Outdoor activity & sport item,new,right,104,,,,,,,,
