"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
3,603301,"right",4.5052,2,3.538,"stimuli/objects/studiolight.jpg","new","right"
3,603301,"right",1.2794,3,0.8571,"stimuli/objects/jug.jpg","new","right"
3,603301,"right",1.3295,4,1.1699,"stimuli/objects/floppydisk02a.jpg","new","right"
3,603301,"left",1.7083,4,1.0091,"stimuli/objects/scanner.jpg","old","left"
3,603301,"left",1.3327,3,0.9201,"stimuli/objects/shotglass.jpg","old","left"
3,603301,"left",4.1884,3,0.6627,"stimuli/objects/lightbulb01.jpg","old","left"
3,603301,"right",0.7825,3,0.3342,"stimuli/objects/lectern01.jpg","old","left"
3,603301,"right",0.44,3,0.5245,"stimuli/objects/fonduefork01.jpg","old","left"
3,603301,"left",0.6104,2,0.3347,"stimuli/objects/martiniglass01b.jpg","old","left"
3,603301,"left",0.996,4,0.2748,"stimuli/objects/photocopier.jpg","old","left"
3,603301,"left",0.567,3,0.2478,"stimuli/objects/fryingpan02a.jpg","old","left"
3,603301,"left",0.2082,3,0.2477,"stimuli/objects/speaker04.jpg","new","right"
3,603301,"left",0.2296,3,0.9407,"stimuli/objects/ipod.jpg","old","left"
3,603301,"right",0.2063,4,0.3154,"stimuli/objects/wateringcan.jpg","old","left"
3,603301,"right",0.4787,3,0.4676,"stimuli/objects/garlicpress02a.jpg","new","right"
3,603301,"left",0.18,3,0.2125,"stimuli/objects/cassettetape01a.jpg","new","right"
3,603301,"left",0.3483,2,0.1344,"stimuli/objects/muffintray01.jpg","old","left"
3,603301,"left",0.2542,3,0.2293,"stimuli/objects/microphone01.jpg","new","right"
3,603301,"right",0.2638,3,0.0174,"stimuli/objects/whisk.jpg","old","left"
3,603301,"left",0.2627,2,0.1834,"stimuli/objects/foodprocessor.jpg","new","right"
3,603301,"left",0.0351,3,0.6913,"stimuli/objects/cameracase01a.jpg","old","left"
3,603301,"left",0.2174,3,0.2487,"stimuli/objects/podium.jpg","old","left"
3,603301,"left",0.2131,3,0.3733,"stimuli/objects/coffeemaker.jpg","old","left"
3,603301,"left",3.2594,3,0.3342,"stimuli/objects/espressomachine.jpg","new","right"
3,603301,"right",0.6625,3,0.2973,"stimuli/objects/spatula04.jpg","old","left"
3,603301,"left",0.2841,2,0.3045,"stimuli/objects/pastaspoon.jpg","old","left"
3,603301,"left",0.2264,3,0.2468,"stimuli/objects/adjustablewrench01b.jpg","old","left"
3,603301,"left",0.2397,3,0.2321,"stimuli/objects/knifesharpener.jpg","old","left"
3,603301,"left",0.2335,3,0.2705,"stimuli/objects/surfboard.jpg","old","left"
3,603301,"right",0.2257,2,0.3064,"stimuli/objects/hockeygoaliepad.jpg","new","right"
3,603301,"right",0.2349,3,0.304,"stimuli/objects/heatpump.jpg","old","left"
3,603301,"right",0.051,4,0.2728,"stimuli/objects/spotlight.jpg","old","left"
3,603301,"left",0.171,3,0.2242,"stimuli/objects/cuttingboard.jpg","old","left"
3,603301,"left",0.1753,3,0.2917,"stimuli/objects/servingspoon01.jpg","old","left"
3,603301,"left",0.2912,4,0.3303,"stimuli/objects/usbcable01a.jpg","new","right"
3,603301,"left",1.3087,4,0.1509,"stimuli/objects/djmixer02.jpg","old","left"
3,603301,"right",0.9874,2,0.4632,"stimuli/objects/peppermill02b.jpg","old","left"
3,603301,"left",0.8734,4,0.1327,"stimuli/objects/minifridge.jpg","old","left"
3,603301,"right",1.2654,4,0.1775,"stimuli/objects/fuse.jpg","new","right"
3,603301,"right",0.6291,3,0.1641,"stimuli/objects/fork03c.jpg","old","left"
3,603301,"right",0.3633,2,0.2246,"stimuli/objects/knife03.jpg","old","left"
3,603301,"right",1.6115,4,0.2878,"stimuli/objects/fanblades.jpg","new","right"
3,603301,"left",0.8804,4,0.2025,"stimuli/objects/bowl02a.jpg","old","left"
3,603301,"left",0.9232,4,0.0689,"stimuli/objects/dishrack.jpg","old","left"
3,603301,"left",0.9045,2,0.0937,"stimuli/objects/fanheater.jpg","old","left"
3,603301,"left",0.7757,4,0.6218,"stimuli/objects/soundmixer.jpg","old","left"
3,603301,"left",1.7884,4,0.2178,"stimuli/objects/footballhelmet.jpg","new","right"
3,603301,"left",0.9893,3,0.0799,"stimuli/objects/crocodileclips.jpg","old","left"
3,603301,"left",0.9579,2,0.0021,"stimuli/objects/contactlens.jpg","new","right"
3,603301,"right",1.1196,1,0.1987,"stimuli/objects/ladder.jpg","new","right"
3,603301,"right",1.0169,1,0.3081,"stimuli/objects/securitycamera.jpg","old","left"
3,603301,"left",0.8606,4,0.0347,"stimuli/objects/cleaver01.jpg","old","left"
3,603301,"left",1.1622,2,0.6881,"stimuli/objects/outletadapter.jpg","new","right"
3,603301,"left",0.7767,4,0.0744,"stimuli/objects/cork02.jpg","new","right"
3,603301,"right",1.08,3,0.0014,"stimuli/objects/thermos.jpg","new","right"
3,603301,"right",0.7616,4,0.1655,"stimuli/objects/payphone.jpg","old","left"
3,603301,"right",0.2504,2,0.2593,"stimuli/objects/beermug01a.jpg","old","left"
3,603301,"left",0.3556,4,0.1536,"stimuli/objects/alarmclock01.jpg","new","right"
3,603301,"left",0.9837,2,0.0723,"stimuli/objects/usbkey.jpg","old","left"
3,603301,"right",0.8446,4,0.4455,"stimuli/objects/tripod01.jpg","new","right"
3,603301,"right",0.5471,4,0.1753,"stimuli/objects/hockeygoaliemask.jpg","new","right"
3,603301,"right",0.6401,3,0.3597,"stimuli/objects/blender.jpg","new","right"
3,603301,"right",0.256,2,0.2513,"stimuli/objects/beachumbrella01.jpg","old","left"
3,603301,"left",0.2681,3,0.0889,"stimuli/objects/cakeplatter.jpg","old","left"
3,603301,"right",0.2849,1,0.3827,"stimuli/objects/caulking.jpg","old","left"
3,603301,"right",0.2941,4,0.2791,"stimuli/objects/filmnegative.jpg","old","left"
3,603301,"right",0.2769,3,0.2284,"stimuli/objects/tablesaw.jpg","old","left"
3,603301,"left",0.2247,2,0.0085,"stimuli/objects/stovetop.jpg","new","right"
3,603301,"right",1.2159,3,0.2469,"stimuli/objects/electricoutlet.jpg","old","left"
3,603301,"left",1.3835,2,0.5875,"stimuli/objects/chocolatefonduedish.jpg","old","left"
3,603301,"right",1.1597,3,0.334,"stimuli/objects/toyhockeystick01.jpg","old","left"
3,603301,"left",0.4297,4,0.2245,"stimuli/objects/powercable.jpg","old","left"
3,603301,"right",0.6601,3,0.2497,"stimuli/objects/charcoalbarbecue.jpg","old","left"
3,603301,"left",0.6926,4,0.3175,"stimuli/objects/avcable.jpg","old","left"
3,603301,"right",0.666,4,0.7875,"stimuli/objects/microwave.jpg","new","right"
3,603301,"right",0.3504,3,0.2988,"stimuli/objects/cuttingpliers02.jpg","old","left"
3,603301,"right",0.2535,3,0.3603,"stimuli/objects/walkietalkie.jpg","old","left"
3,603301,"right",0.4321,4,0.261,"stimuli/objects/telephone01b.jpg","old","left"
3,603301,"right",0.3004,2,0.7669,"stimuli/objects/cellphone.jpg","new","right"
3,603301,"right",0.4645,4,0.9069,"stimuli/objects/fan.jpg","new","right"
3,603301,"left",0.7863,4,0.5762,"stimuli/objects/coffeemachine.jpg","old","left"
3,603301,"left",0.4991,3,0.2452,"stimuli/objects/screwdriver04b.jpg","new","right"
3,603301,"left",1.2872,4,0.3292,"stimuli/objects/expansioncard.jpg","old","left"
3,603301,"left",0.2923,4,0.2807,"stimuli/objects/spicerack.jpg","old","left"
3,603301,"right",0.3018,2,0.2474,"stimuli/objects/toasteroven.jpg","old","left"
3,603301,"left",0.598,2,0.3352,"stimuli/objects/ethernetcable02.jpg","new","right"
3,603301,"left",0.3033,3,0.2985,"stimuli/objects/nutcracker01.jpg","new","right"
3,603301,"left",0.6411,3,0.5411,"stimuli/objects/umbrella04.jpg","old","left"
3,603301,"left",1.0267,1,0.2966,"stimuli/objects/aluminiumfoil.jpg","new","right"
3,603301,"right",0.8845,2,1.3444,"stimuli/objects/faxmachine.jpg","old","left"
3,603301,"left",1.6446,4,1.8798,"stimuli/objects/backpack01a.jpg","old","left"
3,603301,"left",0.9963,4,0.2739,"stimuli/objects/nintendods.jpg","old","left"
3,603301,"left",1.1494,4,0.1451,"stimuli/objects/smokedetector02.jpg","new","right"
3,603301,"left",0.7282,4,0.0699,"stimuli/objects/breadknife.jpg","old","left"
3,603301,"left",0.8443,4,0.2251,"stimuli/objects/remotecontrol04.jpg","old","left"
3,603301,"left",0.8627,4,0.4432,"stimuli/objects/grill.jpg","old","left"
3,603301,"right",1.2178,3,0.3144,"stimuli/objects/pitcher02b.jpg","old","left"
3,603301,"right",1.1013,3,7e-04,"stimuli/objects/anchor.jpg","new","right"
3,603301,"left",1.0544,4,0.2609,"stimuli/objects/walkman.jpg","old","left"
3,603301,"right",1.9936,1,0.0737,"stimuli/objects/filmroll.jpg","old","left"
3,603301,"left",1.0842,4,0.1626,"stimuli/objects/carantenna.jpg","old","left"
3,603301,"left",0.9839,3,0.2092,"stimuli/objects/lawnmower.jpg","old","left"
3,603301,"left",0.7272,4,0.0609,"stimuli/objects/coffeepot03a.jpg","old","left"
3,603301,"left",1.366,4,0.2375,"stimuli/objects/wheelbarrow01.jpg","new","right"
3,603301,"left",1.2872,4,0.0754,"stimuli/objects/hockeypuck.jpg","new","right"
3,603301,"left",0.7581,3,0.0512,"stimuli/objects/boltcutter.jpg","old","left"
3,603301,"left",0.8915,4,0.3087,"stimuli/objects/swimgoggles.jpg","old","left"
3,603301,"right",1.0476,3,0.2197,"stimuli/objects/airconditioner.jpg","new","right"
3,603301,"left",0.7335,4,0.2007,"stimuli/objects/bottleopener01.jpg","new","right"
3,603301,"right",0.9594,2,0.0341,"stimuli/objects/snowshoe.jpg","old","left"
3,603301,"left",0.6655,4,0.2507,"stimuli/objects/measuringspoon.jpg","old","left"
3,603301,"right",1.249,2,0.2854,"stimuli/objects/gravyboat.jpg","new","right"
3,603301,"left",0.9996,4,0.0858,"stimuli/objects/printer02.jpg","new","right"
3,603301,"left",0.6886,4,0.001,"stimuli/objects/lightswitch01.jpg","old","left"
3,603301,"right",1.0165,2,0.4654,"stimuli/objects/antenna.jpg","new","right"
3,603301,"left",1.4639,4,0.3039,"stimuli/objects/cowbell.jpg","old","left"
3,603301,"left",0.785,2,0.1478,"stimuli/objects/radio01.jpg","old","left"
3,603301,"left",0.7654,3,0.7945,"stimuli/objects/jack.jpg","old","left"
3,603301,"left",1.2242,4,0.2583,"stimuli/objects/peeler01.jpg","old","left"
