"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
3,603301,"[""d""]",0,"[14.128200000047684]","bless","l",0,"NoHit"
3,603301,"[""l""]",1,"[5.613499999999988]","nature","l",0,"NoHit"
3,603301,"[""l""]",1,"[6.988399999976167]","carefree","l",0,"NoHit"
3,603301,"[""d""]",1,"[4.479600000023822]","nature","d",1,"Hit"
3,603301,"[""l""]",1,"[2.1683999999761454]","easygoing","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.4693000000715415]","pillow","l",0,"NoHit"
3,603301,"[""d""]",1,"[2.167600000023839]","easygoing","d",1,"Hit"
3,603301,"[""l""]",1,"[3.8243999999761513]","gentle","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.3967999999523215]","square","l",0,"NoHit"
3,603301,"[""d""]",1,"[1.5132999999523236]","gentle","d",1,"Hit"
3,603301,"[""d""]",0,"[1.2704999999999984]","carefree","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.7177000000476994]","tool","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.4187000000476928]","bored","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.9486000000238448]","tool","d",1,"Hit"
3,603301,"[""l""]",1,"[1.6586000000238244]","home","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.2535000000000025]","immature","l",0,"NoHit"
3,603301,"[""d""]",1,"[1.082299999952312]","home","d",1,"Hit"
3,603301,"[""l""]",1,"[1.2360999999046385]","fault","l",0,"NoHit"
3,603301,"[""d""]",0,"[1.2693999999761445]","pillow","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.1097000000476953]","violin","l",0,"NoHit"
3,603301,"[""d""]",1,"[1.101200000047669]","violin","d",1,"Hit"
3,603301,"[""l""]",1,"[1.3045000000000186]","tense","l",0,"NoHit"
3,603301,"[""l""]",1,"[2.2831999999284847]","confident","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.285600000023834]","bomb","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.8830000000000098]","confident","d",1,"Hit"
3,603301,"[""l""]",1,"[1.0463999999761597]","butterfly","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.1859000000953586]","cheer","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.0541000000238512]","street","l",0,"NoHit"
3,603301,"[""d""]",1,"[1.0860000000000127]","cheer","d",1,"Hit"
3,603301,"[""l""]",1,"[0.9302999999523252]","taxi","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.2830999999046355]","adventure","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.198700000047694]","crutch","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.8022999999523392]","adventure","d",1,"Hit"
3,603301,"[""l""]",1,"[0.9218000000715278]","vest","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.9153999999761311]","taxi","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.9830000000000041]","brave","l",0,"NoHit"
3,603301,"[""d""]",0,"[0.9602000000476778]","square","l",0,"NoHit"
3,603301,"[""d""]",1,"[1.133299999952328]","brave","d",1,"Hit"
3,603301,"[""l""]",1,"[0.9966000000238466]","unhappy","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.208899999976154]","deformed","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.9772000000477021]","rifle","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.8668000000715494]","deformed","d",1,"Hit"
3,603301,"[""d""]",0,"[1.3062000000476814]","tense","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.934399999976165]","inferior","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.914999999999992]","exercise","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.8666000000238228]","inferior","d",1,"Hit"
3,603301,"[""l""]",1,"[1.0546000000238394]","crutch","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.2013999999761609]","obesity","l",0,"NoHit"
3,603301,"[""d""]",0,"[1.2157999999523383]","bless","l",0,"NoHit"
3,603301,"[""l""]",0,"[0.9761000000238482]","obesity","d",1,"Hit"
3,603301,"[""l""]",1,"[1.5803000000715315]","pistol","l",0,"NoHit"
3,603301,"[""d""]",0,"[1.3050000000000068]","bored","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.2506999999284858]","pity","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.936000000000007]","politeness","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.86489999997616]","pity","d",1,"Hit"
3,603301,"[""l""]",1,"[0.9899999999999807]","beautiful","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.8725000000000023]","street","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.7863999999761688]","beautiful","d",1,"Hit"
3,603301,"[""l""]",1,"[1.0824000000953902]","aroused","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.14939999997614]","demon","l",0,"NoHit"
3,603301,"[""d""]",1,"[1.0322999999523006]","aroused","d",1,"Hit"
3,603301,"[""l""]",1,"[0.9611000000238334]","cash","l",0,"NoHit"
3,603301,"[""d""]",0,"[1.1162000000476837]","immature","l",0,"NoHit"
3,603301,"[""d""]",0,"[1.492999999999995]","cheer","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.9041000000238455]","cheer","d",1,"Hit"
3,603301,"[""l""]",1,"[1.1204999999999927]","controlling","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.0096000000238519]","messy","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.8825999999046417]","cliff","l",0,"NoHit"
3,603301,"[""d""]",0,"[0.8894999999999982]","butterfly","l",0,"NoHit"
3,603301,"[""d""]",1,"[1.0881000000238146]","cliff","d",1,"Hit"
3,603301,"[""l""]",1,"[1.3289999999999793]","erotic","l",0,"NoHit"
3,603301,"[""d""]",0,"[1.2331000000238532]","vest","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.8499999999999659]","dazzle","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.9672000000476828]","disloyal","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.8357999999523145]","dazzle","d",1,"Hit"
3,603301,"[""l""]",1,"[1.2523999999762054]","defiant","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.071400000095366]","fault","l",0,"NoHit"
3,603301,"[""d""]",1,"[1.0476000000238628]","defiant","d",1,"Hit"
3,603301,"[""l""]",1,"[0.9207000000476455]","shotgun","l",0,"NoHit"
3,603301,"[""d""]",0,"[1.03839999997615]","revolt","l",0,"NoHit"
3,603301,"[""d""]",0,"[1.0513999999761836]","unhappy","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.9678999999761686]","revolt","d",1,"Hit"
3,603301,"[""l""]",1,"[0.8723999999761531]","car","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.9698999999761782]","fight","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.9511999999284626]","obsession","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.9148999999761713]","obsession","d",1,"Hit"
3,603301,"[""d""]",0,"[2.3360000000000127]","messy","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.8997000000476874]","anger","l",0,"NoHit"
3,603301,"[""d""]",0,"[1.0710000000000264]","exercise","l",0,"NoHit"
3,603301,"[""d""]",1,"[0.904599999904633]","anger","d",1,"Hit"
3,603301,"[""l""]",1,"[0.9032000000477183]","suspicious","l",0,"NoHit"
3,603301,"[""d""]",0,"[1.3836000000238187]","politeness","l",0,"NoHit"
3,603301,"[""d""]",1,"[1.3207000000476796]","suspicious","d",1,"Hit"
3,603301,"[""l""]",1,"[0.7208999999761545]","shark","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.893299999952319]","detest","l",0,"NoHit"
3,603301,"[""l""]",0,"[0.9653999999761709]","shark","d",1,"Hit"
3,603301,"[""d""]",0,"[0.620700000047691]","cash","l",0,"NoHit"
3,603301,"[""l""]",1,"[1.4699999999999704]","cancer","l",0,"NoHit"
3,603301,"[""l""]",1,"[0.8018999999761718]","pistol","l",0,"NoHit"
3,603301,"[""d""]",1,"[1.035399999976164]","cancer","d",1,"Hit"
