illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
0,0,0,0,1,slide 1.jpg,'space’,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,1,1,1,1,slide 2.jpg,'l’,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,2,2,2,1,slide 3.jpg,'l’,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,3,3,3,1,slide 4.jpg,'l’,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,4,4,4,1,slide 5.jpg,'d’,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,5,5,5,1,slide 6.jpg,'l’,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[3.2012999999519707],0,0,0,0,1,bless,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.2135000000002947],0,1,1,1,1,nature,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1662000000478656],0,2,2,2,1,carefree,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9940000000001419],0,3,3,3,1,nature,d,1,Hit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1543999998566505],0,4,4,4,1,easygoing,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0597999999522472],0,5,5,5,1,pillow,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.9831999998091305],0,6,6,6,1,easygoing,d,1,Hit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.105699999809076],0,7,7,7,1,gentle,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9088999998566578],0,8,8,8,1,square,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.8834999999999127],0,9,9,9,1,gentle,d,1,Hit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.4349999999999454],0,10,10,10,1,carefree,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.4238000001905675],0,11,11,11,1,tool,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9443000001911059],0,12,12,12,1,bored,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.925700000047982],0,13,13,13,1,tool,d,1,Hit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9287000000476837],0,14,14,14,1,home,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8744000000951928],0,15,15,15,1,immature,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.8347000000476328],0,16,16,16,1,home,d,1,Hit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8412000000475928],0,17,17,17,1,fault,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1465999999049927],0,18,18,18,1,pillow,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8945999999045853],0,19,19,19,1,violin,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[0.9834999999998217],0,20,20,20,1,violin,d,1,Hit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9505999999046253],0,21,21,21,1,tense,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0327999999522035],0,22,22,22,1,confident,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9129000000953056],0,23,23,23,1,bomb,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.8814000000952547],0,24,24,24,1,confident,d,1,Hit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8612999999522799],0,25,25,25,1,butterfly,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8526999998093743],0,26,26,26,1,cheer,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.945099999904869],0,27,27,27,1,street,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[0.8512999999525164],0,28,28,28,1,cheer,d,1,Hit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.7997999999524836],0,29,29,29,1,taxi,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9107000000476546],0,30,30,30,1,adventure,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9779000000953602],0,31,31,31,1,crutch,l,0,NoHit
,,,,,,,21,,2021-12-20_14h13.51.657,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.2514999999998508],0,32,32,32,1,adventure,d,1,Hit
