myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instr_resp.keys,Instr_resp.rt,key_resp_2.keys,key_resp_2.rt,instruction_loop.thisRepN,instruction_loop.thisTrialN,instruction_loop.thisN,instruction_loop.thisIndex,instruction_loop.ran,slides,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,taskGoresp.keys,taskGoresp.rt,pract_resp.keys,pract_resp.corr,pract_resp.rt,myownaccuracyCORR,pract_loop.thisRepN,pract_loop.thisTrialN,pract_loop.thisN,pract_loop.thisIndex,pract_loop.ran,character,left_categ,centleft_categ,centright_categ,right_categ,trial_cond,corr_ans,corr_ans_num,type,img,rep_resp.keys,rep_resp.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,task_response.keys,task_response.corr,task_response.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,condition
[],[],10,10,space,81.8287,space,29.8508,0,0,0,0,1,stimuli/slide1.png,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,52.7255,0,1,1,1,1,stimuli/slide2.png,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,37.3927,0,2,2,2,1,stimuli/slide3.png,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,52.0071,0,3,3,3,1,stimuli/slide4.png,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,7.2625,0,4,4,4,1,stimuli/slide5.png,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,9.8387,0,5,5,5,1,stimuli/slide6.png,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,[],,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,space,12.1571,1,1,3.5561,1,0,0,0,0,1,stimuli/m_red.jpg,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,stimuli/Clothing.png,1,Food,1,1,stimuli/objects/chocolatecroissant.jpg,,,,,,,,,,,,,,,,
0,[1],,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,0,2.0344,1,0,1,1,1,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,0,Vehicle,4,0,stimuli/objects/tricycle.jpg,,,,,,,,,,,,,,,,
0,[1],,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,0,1.9786,1,0,2,2,2,1,stimuli/m_blue.jpg,stimuli/Vehicle.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,0,Food,4,0,stimuli/objects/cracker02.jpg,,,,,,,,,,,,,,,,
0,[1],,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,0,2.9654,0,0,3,3,3,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,1,Food,4,1,stimuli/objects/hotdog.jpg,,,,,,,,,,,,,,,,
1,"[1,0]",,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,2.9365,1,0,4,4,4,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Vehicle.png,1,Food,3,1,stimuli/objects/kiwi03.jpg,,,,,,,,,,,,,,,,
1,"[1,0,1]",,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,1.0017,1,0,5,5,5,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Clothing.png,1,Food,3,1,stimuli/objects/greenolive.jpg,,,,,,,,,,,,,,,,
1,"[1,0,1,1]",,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,2.9967,1,0,6,6,6,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,1,Gamestoy & entertainment,4,1,stimuli/objects/paperairplane.jpg,,,,,,,,,,,,,,,,
0,"[1,0,1,1,1]",,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,0,1.6312,0,0,7,7,7,1,stimuli/m_blue.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Clothing.png,1,Gamestoy & entertainment,2,1,stimuli/objects/toyanimal02.jpg,,,,,,,,,,,,,,,,
1,"[1,0,1,1,1,0]",,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,1.0453,1,0,8,8,8,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,1,Food,4,1,stimuli/objects/casabamelon.jpg,,,,,,,,,,,,,,,,
0,"[1,0,1,1,1,0,1]",,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,0,1.7693,0,0,9,9,9,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Food.png,1,Gamestoy & entertainment,1,1,stimuli/objects/paddleball.jpg,,,,,,,,,,,,,,,,
1,"[1,0,1,1,1,0,1,0]",,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,2.43,1,0,10,10,10,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Food.png,stimuli/Vehicle.png,1,Gamestoy & entertainment,1,1,stimuli/objects/rockinghorse.jpg,,,,,,,,,,,,,,,,
1,"[1,0,1,1,1,0,1,0,1]",,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,1,0.7535,1,0,11,11,11,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Food.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,1,Food,2,1,stimuli/objects/arugula.jpg,,,,,,,,,,,,,,,,
1,"[1,0,1,1,1,0,1,0,1,1]",,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,0.9655,1,0,12,12,12,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,1,Gamestoy & entertainment,3,1,stimuli/objects/dartboard.jpg,,,,,,,,,,,,,,,,
1,"[1,0,1,1,1,0,1,0,1,1,1]",,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,0.7603,1,0,13,13,13,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,stimuli/Food.png,1,Food,4,1,stimuli/objects/chickenshishkebab.jpg,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,n,119.1333,0,0,0,0,1,,,,,,,,,
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/scanner.jpg,,,,,,,,4,0,3.8291,0,0,0,0,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/sportbag.jpg,,,,,,,,3,0,1.8838,0,1,1,1,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,0,stimuli/objects/backpack01a.jpg,,,,,,,,,0,,0,2,2,2,1,1
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/golfball.jpg,,,,,,,,3,0,2.514,0,3,3,3,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/lock03a.jpg,,,,,,,,4,0,1.1065,0,4,4,4,1,1
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/puttyknife.jpg,,,,,,,,2,1,0.6741,0,5,5,5,1,1
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/jumpingjack.jpg,,,,,,,,2,1,0.5808,0,6,6,6,1,1
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,0,stimuli/objects/tape02a.jpg,,,,,,,,,0,,0,7,7,7,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/mallet01b.jpg,,,,,,,,3,1,1.8575,0,8,8,8,1,1
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/swimgoggles.jpg,,,,,,,,1,0,1.2911,0,9,9,9,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/snowshoe.jpg,,,,,,,,4,0,2.3239,0,10,10,10,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/avcable.jpg,,,,,,,,2,0,1.6416,0,11,11,11,1,1
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/lifesaver.jpg,,,,,,,,2,0,1.1738,0,12,12,12,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,2,1,stimuli/objects/skigoggles01.jpg,,,,,,,,1,0,0.8003,0,13,13,13,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/bungeecord02.jpg,,,,,,,,1,1,1.3067,0,14,14,14,1,1
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,1,1,stimuli/objects/bikelock.jpg,,,,,,,,2,0,2.1232,0,15,15,15,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/hockeygoalieglove.jpg,,,,,,,,3,0,1.4875,0,16,16,16,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,3,1,stimuli/objects/flashlight02b.jpg,,,,,,,,3,1,1.329,0,17,17,17,1,1
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,1,0,stimuli/objects/bucket02.jpg,,,,,,,,2,0,0.9267,0,18,18,18,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/beachumbrella01.jpg,,,,,,,,4,0,1.4232,0,19,19,19,1,0
,,,,,,,,,,,,,,1,493907,2021-12-22_21h23.06.353,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,3,1,stimuli/objects/pickaxe02.jpg,,,,,,,,3,1,1.0868,0,20,20,20,1,1
