myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instr_resp.keys,Instr_resp.rt,key_resp_2.keys,key_resp_2.rt,instruction_loop.thisRepN,instruction_loop.thisTrialN,instruction_loop.thisN,instruction_loop.thisIndex,instruction_loop.ran,slides,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,taskGoresp.keys,taskGoresp.rt,pract_resp.keys,pract_resp.corr,pract_resp.rt,myownaccuracyCORR,pract_loop.thisRepN,pract_loop.thisTrialN,pract_loop.thisN,pract_loop.thisIndex,pract_loop.ran,character,left_categ,centleft_categ,centright_categ,right_categ,trial_cond,corr_ans,corr_ans_num,type,img,rep_resp.keys,rep_resp.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,task_response.keys,task_response.corr,task_response.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,condition
[],[],10,10,space,15.6081,space,6.4415,0,0,0,0,1,stimuli/slide1.png,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,27.8767,0,1,1,1,1,stimuli/slide2.png,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,21.3707,0,2,2,2,1,stimuli/slide3.png,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,34.2833,0,3,3,3,1,stimuli/slide4.png,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,16.8543,0,4,4,4,1,stimuli/slide5.png,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,space,9.4815,0,5,5,5,1,stimuli/slide6.png,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,[],,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,space,82.5232,1,1,3.1022,1,0,0,0,0,1,stimuli/m_red.jpg,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,stimuli/Clothing.png,1,Food,1,1,stimuli/objects/chocolatecroissant.jpg,,,,,,,,,,,,,,,,
0,[1],,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,0,1.7371,1,0,1,1,1,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,0,Vehicle,4,0,stimuli/objects/tricycle.jpg,,,,,,,,,,,,,,,,
0,[1],,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,0,,1,0,2,2,2,1,stimuli/m_blue.jpg,stimuli/Vehicle.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,0,Food,4,0,stimuli/objects/cracker02.jpg,,,,,,,,,,,,,,,,
1,[1],,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,3.3484,1,0,3,3,3,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,1,Food,4,1,stimuli/objects/hotdog.jpg,,,,,,,,,,,,,,,,
1,"[1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,2.1546,1,0,4,4,4,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Vehicle.png,1,Food,3,1,stimuli/objects/kiwi03.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,1.6305,1,0,5,5,5,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Clothing.png,1,Food,3,1,stimuli/objects/greenolive.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,0,,0,0,6,6,6,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,1,Gamestoy & entertainment,4,1,stimuli/objects/paperairplane.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,0,,0,0,7,7,7,1,stimuli/m_blue.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Clothing.png,1,Gamestoy & entertainment,2,1,stimuli/objects/toyanimal02.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0,0]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,0,1.5205,0,0,8,8,8,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,1,Food,4,1,stimuli/objects/casabamelon.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0,0,0]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,0,2.0303,0,0,9,9,9,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Food.png,1,Gamestoy & entertainment,1,1,stimuli/objects/paddleball.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,2.1739,1,0,10,10,10,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Food.png,stimuli/Vehicle.png,1,Gamestoy & entertainment,1,1,stimuli/objects/rockinghorse.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,1,0.9248,1,0,11,11,11,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Food.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,1,Food,2,1,stimuli/objects/arugula.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,1.5874,1,0,12,12,12,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,1,Gamestoy & entertainment,3,1,stimuli/objects/dartboard.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,2.5112,1,0,13,13,13,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,stimuli/Food.png,1,Food,4,1,stimuli/objects/chickenshishkebab.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,1.3865,1,0,14,14,14,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Vehicle.png,1,Food,3,1,stimuli/objects/relish.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0,0,0,0,1,1,1,1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,0,2.0896,0,0,15,15,15,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Vehicle.png,1,Gamestoy & entertainment,2,1,stimuli/objects/toyanimal01.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,1.0616,0,0,16,16,16,1,stimuli/m_red.jpg,stimuli/Food.png,stimuli/Vehicle.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,0,Gamestoy & entertainment,4,0,stimuli/objects/toyshape.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,1,2.2693,1,0,17,17,17,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,stimuli/Clothing.png,1,Gamestoy & entertainment,2,1,stimuli/objects/rattle.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,0,0.5876,1,0,18,18,18,1,stimuli/m_blue.jpg,stimuli/Clothing.png,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,0,Vehicle,4,0,stimuli/objects/cementtruck.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,0,1.8204,1,0,19,19,19,1,stimuli/m_red.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Food.png,0,Vehicle,1,0,stimuli/objects/scissorlift.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,0,1.8632,0,0,20,20,20,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Food.png,stimuli/Vehicle.png,stimuli/Clothing.png,1,Gamestoy & entertainment,1,1,stimuli/objects/toydinosaur.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,1.7961,1,0,21,21,21,1,stimuli/m_blue.jpg,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,1,Gamestoy & entertainment,4,1,stimuli/objects/sandbagthrowgame.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,0,1.7799,1,0,22,22,22,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Vehicle.png,0,Clothing,3,0,stimuli/objects/hikingshoe01.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,0,,0,0,23,23,23,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Clothing.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,1,Gamestoy & entertainment,4,1,stimuli/objects/beachpaddle01a.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,1.514,1,0,24,24,24,1,stimuli/m_red.jpg,stimuli/Food.png,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Vehicle.png,1,Food,1,1,stimuli/objects/apricot.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,0,1.7147,1,0,25,25,25,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,0,Food,1,0,stimuli/objects/croissant01.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,2,1,2.4805,1,0,26,26,26,1,stimuli/m_red.jpg,stimuli/Clothing.png,stimuli/Food.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,1,Food,2,1,stimuli/objects/icecreamcone01a.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,0,1.6374,1,0,27,27,27,1,stimuli/m_blue.jpg,stimuli/Clothing.png,stimuli/Food.png,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,0,Clothing,1,0,stimuli/objects/tie02.jpg,,,,,,,,,,,,,,,,
0,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,0,1.886,0,0,28,28,28,1,stimuli/m_blue.jpg,stimuli/Vehicle.png,stimuli/Gamestoy & entertainment.png,stimuli/Clothing.png,stimuli/Food.png,1,Gamestoy & entertainment,2,1,stimuli/objects/marble.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,3,1,1.8347,1,0,29,29,29,1,stimuli/m_red.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,stimuli/Food.png,stimuli/Clothing.png,1,Food,3,1,stimuli/objects/baguette01.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,3.4197,1,0,30,30,30,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,stimuli/Food.png,stimuli/Clothing.png,1,Gamestoy & entertainment,1,1,stimuli/objects/pusharoundtoy.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,1.9365,1,0,31,31,31,1,stimuli/m_blue.jpg,stimuli/Food.png,stimuli/Vehicle.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,1,Gamestoy & entertainment,4,1,stimuli/objects/puzzlepiece.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,1,1,2.0426,1,0,32,32,32,1,stimuli/m_blue.jpg,stimuli/Gamestoy & entertainment.png,stimuli/Vehicle.png,stimuli/Clothing.png,stimuli/Food.png,1,Gamestoy & entertainment,1,1,stimuli/objects/interlockingbuildingblock03b.jpg,,,,,,,,,,,,,,,,
1,"[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1]",,,,,,,,,,,,,27,,2021-12-26_13h02.34.070,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,4,1,2.6875,1,0,33,33,33,1,stimuli/m_blue.jpg,stimuli/Vehicle.png,stimuli/Food.png,stimuli/Clothing.png,stimuli/Gamestoy & entertainment.png,1,Gamestoy & entertainment,4,1,stimuli/objects/airhockeytable.jpg,,,,,,,,,,,,,,,,
