instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.723,4,0.297,0,44,44,42,1,stimuli/objects/dishrack.jpg,old,left,43,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.962,1,0.404,0,45,45,74,1,stimuli/objects/fan.jpg,new,right,75,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.779,2,0.363,0,46,46,50,1,stimuli/objects/cellphone.jpg,new,right,51,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.788,1,0.347,0,47,47,89,1,stimuli/objects/garlicpress02a.jpg,new,right,90,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.362,3,0.667,0,48,48,57,1,stimuli/objects/icebucket.jpg,old,left,58,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.434,3,0.508,0,49,49,49,1,stimuli/objects/cashregister01.jpg,old,left,50,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.43,3,0.938,0,50,50,2,1,stimuli/objects/podium.jpg,old,left,3,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.251,1,0.535,0,51,51,82,1,stimuli/objects/pitcher02b.jpg,old,left,83,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.623,1,0.242,0,52,52,3,1,stimuli/objects/cork02.jpg,new,right,4,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.286,1,0.844,0,53,53,32,1,stimuli/objects/toasteroven.jpg,old,left,33,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.808,1,0.513,0,54,54,33,1,stimuli/objects/footballhelmet.jpg,new,right,34,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.807,4,0.543,0,55,55,30,1,stimuli/objects/videocamera01a.jpg,old,left,31,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.281,3,0.461,0,56,56,44,1,stimuli/objects/airconditioner.jpg,new,right,45,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.074,1,0.448,0,57,57,15,1,stimuli/objects/hockeygoaliemask.jpg,new,right,16,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.87,2,0.34,0,58,58,88,1,stimuli/objects/fonduefork01.jpg,old,left,89,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.789,4,0.318,0,59,59,26,1,stimuli/objects/remotecontrol04.jpg,old,left,27,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.196,1,0.34,0,60,60,54,1,stimuli/objects/painttray.jpg,old,left,55,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.074,1,0.325,0,61,61,81,1,stimuli/objects/outletadapter.jpg,new,right,82,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.213,1,0.326,0,62,62,78,1,stimuli/objects/webcam.jpg,new,right,79,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.852,3,0.373,0,63,63,1,1,stimuli/objects/walkietalkie.jpg,old,left,2,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.382,4,0.307,0,64,64,63,1,stimuli/objects/carantenna.jpg,old,left,64,,,,,,,,
