instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.3789,3,0.2981,0,62,62,33,1,stimuli/objects/powercable.jpg,Electronic device & accessory,old,left,34,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,0.9977,4,0.4689,0,63,63,63,1,stimuli/objects/peppermill02b.jpg,Kitchen & utensil,old,left,64,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.2822,3,0.575,0,64,64,35,1,stimuli/objects/fryingpan02a.jpg,Kitchen & utensil,old,left,36,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.738,2,1.1208,0,65,65,52,1,stimuli/objects/coffeemaker.jpg,Kitchen & utensil,old,left,53,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.2528,4,0.4994,0,66,66,18,1,stimuli/objects/soundmixer.jpg,Electronic device & accessory,old,left,19,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.208,3,1.5676,0,67,67,88,1,stimuli/objects/cuttingboard.jpg,Kitchen & utensil,old,left,89,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.0408,3,2.1741,0,68,68,83,1,stimuli/objects/spotlight.jpg,Electronic device & accessory,old,left,84,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.6014,3,1.633,0,69,69,70,1,stimuli/objects/heatpump.jpg,Electronic device & accessory,old,left,71,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.0443,3,1.2135,0,70,70,79,1,stimuli/objects/espressomachine.jpg,Kitchen & utensil,new,right,80,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.4114,3,0.3183,0,71,71,45,1,stimuli/objects/studiolight.jpg,Electronic device & accessory,new,right,46,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.9643,3,0.193,0,72,72,15,1,stimuli/objects/spicerack.jpg,Kitchen & utensil,old,left,16,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.8899,3,0.2399,0,73,73,53,1,stimuli/objects/tripod01.jpg,Electronic device & accessory,new,right,54,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.0917,3,0.2957,0,74,74,86,1,stimuli/objects/floppydisk02a.jpg,Electronic device & accessory,new,right,87,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.7679,3,0.0257,0,75,75,67,1,stimuli/objects/foodprocessor.jpg,Kitchen & utensil,new,right,68,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.1552,4,0.2166,0,76,76,58,1,stimuli/objects/servingspoon01.jpg,Kitchen & utensil,old,left,59,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.2238,3,0.4211,0,77,77,24,1,stimuli/objects/fuse.jpg,Electronic device & accessory,new,right,25,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.1808,3,0.9217,0,78,78,61,1,stimuli/objects/cork02.jpg,Kitchen & utensil,new,right,62,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,2.1035,2,0.1682,0,79,79,39,1,stimuli/objects/screwdriver04b.jpg,Hand labour tool & accessory,new,right,40,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.0475,3,0.9222,0,80,80,27,1,stimuli/objects/surfboard.jpg,Outdoor activity & sport item,old,left,28,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.0878,3,0.7513,0,81,81,7,1,stimuli/objects/expansioncard.jpg,Electronic device & accessory,old,left,8,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.1009,3,1.7515,0,82,82,43,1,stimuli/objects/umbrella04.jpg,Outdoor activity & sport item,old,left,44,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,2.4405,2,0.3975,0,83,83,16,1,stimuli/objects/knifesharpener.jpg,Hand labour tool & accessory,old,left,17,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.0174,2,1.0042,0,84,84,40,1,stimuli/objects/beermug01a.jpg,Kitchen & utensil,old,left,41,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.3551,2,1.0594,0,85,85,66,1,stimuli/objects/coffeemachine.jpg,Electronic device & accessory,old,left,67,,,,,,,,
