"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
15,308395,"left",5.9531,4,2.5832,"stimuli/objects/dishrack.jpg","old","left"
15,308395,"right",3.6112,4,0.9372,"stimuli/objects/hockeygoaliemask.jpg","new","right"
15,308395,"right",3.8224,2,1.033,"stimuli/objects/fanblades.jpg","new","right"
15,308395,"right",4.3771,1,0.9272,"stimuli/objects/minifridge.jpg","old","left"
15,308395,"left",1.5496,4,1.292,"stimuli/objects/fuse.jpg","new","right"
15,308395,"left",3.365,4,0.3364,"stimuli/objects/contactlens.jpg","new","right"
15,308395,"right",2.7383,3,7.6931,"stimuli/objects/microphone01.jpg","new","right"
15,308395,"right",21.9486,3,1.5455,"stimuli/objects/aluminiumfoil.jpg","new","right"
15,308395,"left",2.6711,2,0.6022,"stimuli/objects/bowl02a.jpg","old","left"
15,308395,"left",1.5236,3,4.6279,"stimuli/objects/spicerack.jpg","old","left"
15,308395,"left",6.5463,4,0.4635,"stimuli/objects/spatula04.jpg","old","left"
15,308395,"right",1.0502,4,1.8019,"stimuli/objects/jug.jpg","new","right"
15,308395,"left",2.8683,4,3.4547,"stimuli/objects/usbkey.jpg","old","left"
15,308395,"left",2.4529,3,0.8577,"stimuli/objects/cameracase01a.jpg","old","left"
15,308395,"right",1.2202,2,1.5744,"stimuli/objects/studiolight.jpg","new","right"
15,308395,"left",7.0906,3,1.3558,"stimuli/objects/expansioncard.jpg","old","left"
15,308395,"left",1.1131,3,0.6191,"stimuli/objects/fanheater.jpg","old","left"
15,308395,"left",1.0314,3,0.4689,"stimuli/objects/photocopier.jpg","old","left"
15,308395,"right",2.5606,2,2.3243,"stimuli/objects/speaker04.jpg","new","right"
15,308395,"right",2.2676,1,0.2975,"stimuli/objects/cleaver01.jpg","old","left"
15,308395,"left",2.476,3,1.6719,"stimuli/objects/shotglass.jpg","old","left"
15,308395,"left",1.4473,4,0.3104,"stimuli/objects/ipod.jpg","old","left"
15,308395,"left",1.0314,4,0.2763,"stimuli/objects/powercable.jpg","old","left"
15,308395,"right",1.9369,2,0.8522,"stimuli/objects/wateringcan.jpg","old","left"
15,308395,"right",3.5563,3,0.5737,"stimuli/objects/espressomachine.jpg","new","right"
15,308395,"left",1.2247,4,0.4146,"stimuli/objects/fonduefork01.jpg","old","left"
15,308395,"right",14.9321,2,2.9242,"stimuli/objects/beermug01a.jpg","old","left"
15,308395,"right",1.2435,2,0.3859,"stimuli/objects/thermos.jpg","new","right"
15,308395,"left",1.1515,4,0.4696,"stimuli/objects/securitycamera.jpg","old","left"
15,308395,"left",2.6427,3,0.2496,"stimuli/objects/scanner.jpg","old","left"
15,308395,"right",3.9687,2,1.6843,"stimuli/objects/blender.jpg","new","right"
15,308395,"left",7.4073,2,0.9031,"stimuli/objects/adjustablewrench01b.jpg","old","left"
15,308395,"right",2.0161,2,0.817,"stimuli/objects/alarmclock01.jpg","new","right"
15,308395,"right",5.3638,3,1.325,"stimuli/objects/nutcracker01.jpg","new","right"
15,308395,"right",4.3704,2,4.4575,"stimuli/objects/faxmachine.jpg","old","left"
15,308395,"right",1.2171,3,0.4009,"stimuli/objects/cassettetape01a.jpg","new","right"
15,308395,"right",0.9262,2,0.4077,"stimuli/objects/cork02.jpg","new","right"
15,308395,"right",2.9046,3,2.1855,"stimuli/objects/fork03c.jpg","old","left"
15,308395,"left",10.392,3,1.2902,"stimuli/objects/cuttingboard.jpg","old","left"
15,308395,"right",1.146,2,1.1021,"stimuli/objects/djmixer02.jpg","old","left"
15,308395,"right",5.0566,3,1.7289,"stimuli/objects/fan.jpg","new","right"
15,308395,"left",18.3669,2,1.6516,"stimuli/objects/heatpump.jpg","old","left"
15,308395,"right",3.6539,3,1.8351,"stimuli/objects/ethernetcable02.jpg","new","right"
15,308395,"right",4.0927,2,0.7167,"stimuli/objects/garlicpress02a.jpg","new","right"
15,308395,"right",5.7021,2,0.8621,"stimuli/objects/screwdriver04b.jpg","new","right"
15,308395,"right",7.8216,3,2.5402,"stimuli/objects/foodprocessor.jpg","new","right"
15,308395,"left",7.0842,3,1.1271,"stimuli/objects/filmnegative.jpg","old","left"
15,308395,"right",1.7607,3,0.584,"stimuli/objects/whisk.jpg","old","left"
15,308395,"right",10.117,2,1.2578,"stimuli/objects/peppermill02b.jpg","old","left"
15,308395,"right",2.2842,1,0.4605,"stimuli/objects/cakeplatter.jpg","old","left"
15,308395,"right",10.9389,2,1.0418,"stimuli/objects/knifesharpener.jpg","old","left"
15,308395,"right",9.1854,3,0.8165,"stimuli/objects/martiniglass01b.jpg","old","left"
15,308395,"left",9.3011,1,1.6335,"stimuli/objects/avcable.jpg","old","left"
15,308395,"left",5.0977,4,0.7383,"stimuli/objects/soundmixer.jpg","old","left"
15,308395,"right",1.0879,2,0.43,"stimuli/objects/walkietalkie.jpg","old","left"
15,308395,"right",2.5727,2,0.6414,"stimuli/objects/tripod01.jpg","new","right"
15,308395,"left",2.9025,2,0.9536,"stimuli/objects/footballhelmet.jpg","new","right"
15,308395,"right",2.7975,3,1.9498,"stimuli/objects/lectern01.jpg","old","left"
15,308395,"right",1.2371,2,0.4048,"stimuli/objects/chocolatefonduedish.jpg","old","left"
15,308395,"right",3.6922,2,0.4843,"stimuli/objects/lightbulb01.jpg","old","left"
15,308395,"right",7.3567,2,0.9864,"stimuli/objects/pastaspoon.jpg","old","left"
15,308395,"left",1.1619,3,1.6111,"stimuli/objects/payphone.jpg","old","left"
15,308395,"right",3.501,2,0.4373,"stimuli/objects/tablesaw.jpg","old","left"
15,308395,"right",3.2808,3,1.9225,"stimuli/objects/toasteroven.jpg","old","left"
15,308395,"left",6.0675,3,1.4517,"stimuli/objects/knife03.jpg","old","left"
15,308395,"left",2.8692,4,0.7018,"stimuli/objects/podium.jpg","old","left"
15,308395,"left",4.1705,3,0.3809,"stimuli/objects/surfboard.jpg","old","left"
15,308395,"right",11.579,2,2.5406,"stimuli/objects/stovetop.jpg","new","right"
15,308395,"left",3.5807,3,0.818,"stimuli/objects/fryingpan02a.jpg","old","left"
15,308395,"left",10.0562,3,0.3498,"stimuli/objects/beachumbrella01.jpg","old","left"
15,308395,"left",4.777,4,0.4661,"stimuli/objects/toyhockeystick01.jpg","old","left"
15,308395,"left",4.6923,3,0.319,"stimuli/objects/servingspoon01.jpg","old","left"
15,308395,"left",3.586,4,0.3243,"stimuli/objects/coffeemachine.jpg","old","left"
15,308395,"left",4.6038,3,0.8037,"stimuli/objects/electricoutlet.jpg","old","left"
15,308395,"left",11.5365,3,0.6156,"stimuli/objects/coffeemaker.jpg","old","left"
15,308395,"right",1.1197,2,1.0007,"stimuli/objects/hockeygoaliepad.jpg","new","right"
15,308395,"left",3.147,4,0.2982,"stimuli/objects/cuttingpliers02.jpg","old","left"
15,308395,"left",1.5559,2,1.5313,"stimuli/objects/cellphone.jpg","new","right"
15,308395,"left",2.5035,4,0.6124,"stimuli/objects/outletadapter.jpg","new","right"
15,308395,"right",2.1167,2,0.6474,"stimuli/objects/floppydisk02a.jpg","new","right"
15,308395,"left",14.4101,3,0.6082,"stimuli/objects/caulking.jpg","old","left"
15,308395,"left",1.09,3,0.5338,"stimuli/objects/usbcable01a.jpg","new","right"
15,308395,"left",1.1163,4,0.3227,"stimuli/objects/spotlight.jpg","old","left"
15,308395,"left",2.0981,2,0.3345,"stimuli/objects/muffintray01.jpg","old","left"
15,308395,"right",1.0456,3,0.2654,"stimuli/objects/ladder.jpg","new","right"
15,308395,"left",1.0561,4,0.4335,"stimuli/objects/umbrella04.jpg","old","left"
15,308395,"right",1.6763,2,0.7934,"stimuli/objects/microwave.jpg","new","right"
15,308395,"right",3.3256,1,0.4829,"stimuli/objects/charcoalbarbecue.jpg","old","left"
15,308395,"left",3.5867,3,0.3026,"stimuli/objects/telephone01b.jpg","old","left"
15,308395,"left",2.5329,2,0.4174,"stimuli/objects/crocodileclips.jpg","old","left"
15,308395,"right",5.3422,2,0.7427,"stimuli/objects/papershredder.jpg","new","right"
15,308395,"right",2.1657,3,0.6568,"stimuli/objects/walkman.jpg","old","left"
15,308395,"left",1.4455,4,0.2545,"stimuli/objects/icepack.jpg","old","left"
15,308395,"left",3.1366,3,0.256,"stimuli/objects/tupperware03a.jpg","old","left"
15,308395,"left",7.6115,2,0.2677,"stimuli/objects/webcam.jpg","new","right"
15,308395,"left",9.7115,2,3.1887,"stimuli/objects/wiicontroller.jpg","old","left"
15,308395,"left",9.3134,3,1.1356,"stimuli/objects/cutleryset.jpg","new","right"
15,308395,"left",0.8402,3,0.2579,"stimuli/objects/bottlecap.jpg","old","left"
15,308395,"right",20.4169,2,0.8791,"stimuli/objects/squeegee01b.jpg","old","left"
15,308395,"right",11.3211,2,0.8749,"stimuli/objects/styrofoamcup.jpg","new","right"
15,308395,"right",10.4984,2,0.8372,"stimuli/objects/ramekin01.jpg","old","left"
15,308395,"left",2.5532,3,0.2304,"stimuli/objects/pitcher02b.jpg","old","left"
15,308395,"left",4.2058,3,0.1196,"stimuli/objects/taperecorder.jpg","old","left"
15,308395,"right",3.2195,3,1.8572,"stimuli/objects/lawnmower.jpg","old","left"
15,308395,"left",1.6938,4,1.0866,"stimuli/objects/kneepad01c.jpg","old","left"
15,308395,"right",14.2228,2,0.4939,"stimuli/objects/hockeypuck.jpg","new","right"
15,308395,"right",1.3339,3,2.0608,"stimuli/objects/lamp04a.jpg","old","left"
15,308395,"left",1.2701,2,0.4564,"stimuli/objects/kitchenscale01a.jpg","old","left"
15,308395,"right",1.4733,4,1.9081,"stimuli/objects/antenna.jpg","new","right"
15,308395,"left",1.5273,2,0.2798,"stimuli/objects/nintendods.jpg","old","left"
15,308395,"left",1.0452,4,0.2597,"stimuli/objects/snowshoe.jpg","old","left"
15,308395,"left",1.019,3,1.3182,"stimuli/objects/pot01.jpg","old","left"
15,308395,"left",3.3386,2,0.1012,"stimuli/objects/bikepump01.jpg","old","left"
15,308395,"left",1.2037,3,0.6432,"stimuli/objects/audiocablesplitter.jpg","old","left"
15,308395,"left",0.5506,2,0.7793,"stimuli/objects/freezer02.jpg","old","left"
15,308395,"right",1.6347,2,0.4031,"stimuli/objects/dvdcase01.jpg","new","right"
15,308395,"right",1.2004,2,0.5241,"stimuli/objects/smokedetector02.jpg","new","right"
15,308395,"right",6.5602,2,0.4677,"stimuli/objects/spatula03.jpg","old","left"
15,308395,"right",8.3211,3,0.439,"stimuli/objects/gravyboat.jpg","new","right"
15,308395,"left",1.6036,4,1.6631,"stimuli/objects/measuringspoon.jpg","old","left"
15,308395,"left",5.7551,3,0.2464,"stimuli/objects/swissarmyknife01a.jpg","old","left"
15,308395,"left",3.6497,3,0.3358,"stimuli/objects/chandelier.jpg","old","left"
15,308395,"left",11.8448,4,0.1045,"stimuli/objects/alarmsystem.jpg","old","left"
15,308395,"left",1.9564,3,0.4184,"stimuli/objects/filmroll.jpg","old","left"
15,308395,"right",5.2058,3,0.3786,"stimuli/objects/icebucket.jpg","old","left"
15,308395,"right",3.2856,4,0.3654,"stimuli/objects/painttray.jpg","old","left"
15,308395,"left",0.935,2,0.3011,"stimuli/objects/camera01a.jpg","old","left"
15,308395,"right",4.5514,2,1.8225,"stimuli/objects/radio01.jpg","old","left"
15,308395,"left",1.7972,4,0.3554,"stimuli/objects/backpack01a.jpg","old","left"
15,308395,"left",1.6256,4,0.2166,"stimuli/objects/potatomasher03b.jpg","old","left"
15,308395,"right",5.2076,2,0.6196,"stimuli/objects/wafflemaker.jpg","new","right"
15,308395,"right",7.7647,3,1.7039,"stimuli/objects/mitresaw.jpg","new","right"
15,308395,"left",0.8223,4,0.5539,"stimuli/objects/snowshovel.jpg","old","left"
15,308395,"left",0.3056,2,1.1109,"stimuli/objects/carlighter02.jpg","old","left"
15,308395,"left",0.8185,2,0.6355,"stimuli/objects/oven.jpg","old","left"
15,308395,"left",1.4097,3,0.5162,"stimuli/objects/strainer01b.jpg","new","right"
15,308395,"left",0.8577,1,1.2569,"stimuli/objects/jack.jpg","old","left"
15,308395,"left",7.781,1,0.8952,"stimuli/objects/satellitedish01.jpg","new","right"
15,308395,"left",1.6022,3,0.8227,"stimuli/objects/shovel01.jpg","new","right"
15,308395,"right",9.0568,2,0.2455,"stimuli/objects/megaphone.jpg","new","right"
15,308395,"left",5.9709,2,0.6333,"stimuli/objects/toaster01.jpg","new","right"
15,308395,"right",0.995,2,0.3698,"stimuli/objects/extensioncord.jpg","old","left"
15,308395,"left",0.9185,4,0.1896,"stimuli/objects/canister.jpg","old","left"
15,308395,"right",1.4623,2,0.2456,"stimuli/objects/breadknife.jpg","old","left"
15,308395,"left",0.6959,1,0.5155,"stimuli/objects/grill.jpg","old","left"
15,308395,"left",0.9771,2,0.1991,"stimuli/objects/butterdish.jpg","new","right"
15,308395,"left",0.8965,2,0.2241,"stimuli/objects/wire.jpg","new","right"
15,308395,"left",1.0714,1,1.0035,"stimuli/objects/fishingrod.jpg","new","right"
15,308395,"right",2.0029,2,0.5226,"stimuli/objects/gps.jpg","old","left"
15,308395,"right",0.9755,2,0.2596,"stimuli/objects/peeler01.jpg","old","left"
15,308395,"left",1.8376,2,0.5348,"stimuli/objects/computerkeyboard02.jpg","old","left"
15,308395,"left",0.7838,4,0.2063,"stimuli/objects/fridge.jpg","old","left"
15,308395,"left",1.0458,3,0.1421,"stimuli/objects/cowbell.jpg","old","left"
15,308395,"left",3.6326,4,0.2951,"stimuli/objects/coffeepot03a.jpg","old","left"
15,308395,"right",8.1548,2,2.7117,"stimuli/objects/handmixer01d.jpg","old","left"
15,308395,"right",1.7361,2,0.2486,"stimuli/objects/icecubetray01a.jpg","new","right"
15,308395,"left",5.028,4,0.1275,"stimuli/objects/phonejack.jpg","old","left"
15,308395,"left",1.2451,3,0.4882,"stimuli/objects/printer02.jpg","new","right"
15,308395,"left",0.8393,2,0.1652,"stimuli/objects/cookingpot.jpg","old","left"
15,308395,"left",1.462,3,0.2972,"stimuli/objects/battery02b.jpg","old","left"
15,308395,"left",0.8577,4,0.2624,"stimuli/objects/funnel.jpg","old","left"
15,308395,"right",1.5006,2,1.2056,"stimuli/objects/solderingiron.jpg","new","right"
15,308395,"left",1.5449,3,0.7439,"stimuli/objects/saltshaker03a.jpg","old","left"
15,308395,"right",2.3749,2,0.9202,"stimuli/objects/bottleopener01.jpg","new","right"
15,308395,"right",4.0522,2,0.4326,"stimuli/objects/corkscrew03a.jpg","new","right"
15,308395,"left",24.8469,2,0.5923,"stimuli/objects/swimgoggles.jpg","old","left"
15,308395,"right",6.4468,2,0.2362,"stimuli/objects/airconditioner.jpg","new","right"
15,308395,"right",1.3517,2,2.1522,"stimuli/objects/golfbag.jpg","old","left"
15,308395,"right",4.0283,1,0.4073,"stimuli/objects/hourglass.jpg","new","right"
15,308395,"right",1.5311,2,0.1398,"stimuli/objects/remotecontrol04.jpg","old","left"
15,308395,"left",2.5744,2,0.2203,"stimuli/objects/lightswitch01.jpg","old","left"
15,308395,"right",1.0454,2,0.3707,"stimuli/objects/desktopcomputer.jpg","old","left"
15,308395,"left",1.5739,2,0.2527,"stimuli/objects/videocamera01a.jpg","old","left"
15,308395,"right",0.954,2,0.2197,"stimuli/objects/anchor.jpg","new","right"
15,308395,"left",1.9469,2,0.7286,"stimuli/objects/waterbottle03.jpg","old","left"
15,308395,"right",0.9432,1,0.701,"stimuli/objects/tableknife02.jpg","new","right"
15,308395,"right",2.5649,2,0.2222,"stimuli/objects/wheelbarrow01.jpg","new","right"
15,308395,"left",1.8169,2,0.081,"stimuli/objects/carantenna.jpg","old","left"
15,308395,"right",1.6028,1,1.8413,"stimuli/objects/cashregister01.jpg","old","left"
15,308395,"left",1.3181,4,0.1698,"stimuli/objects/boltcutter.jpg","old","left"
