"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
15,308395,"[""l""]",1,"[7.616600000023823]","bless","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.6776000000238298]","nature","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.3214999999999861]","carefree","l",0,"NoHit"
15,308395,"[""d""]",1,"[4.305299999952325]","nature","d",1,"Hit"
15,308395,"[""l""]",1,"[2.592599999904621]","easygoing","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.5857000000476944]","pillow","l",0,"NoHit"
15,308395,"[""d""]",1,"[1.2462000000476792]","easygoing","d",1,"Hit"
15,308395,"[""l""]",1,"[1.1372999999523188]","gentle","l",0,"NoHit"
15,308395,"[""l""]",1,"[2.1905000000000143]","square","l",0,"NoHit"
15,308395,"[""d""]",1,"[2.2421000000238394]","gentle","d",1,"Hit"
15,308395,"[""l""]",1,"[1.4699999999999989]","carefree","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.6293999999761581]","tool","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.0016999999284906]","bored","l",0,"NoHit"
15,308395,"[""d""]",1,"[1.76010000002384]","tool","d",1,"Hit"
15,308395,"[""l""]",1,"[0.7683999999761397]","home","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.3906999999284722]","immature","l",0,"NoHit"
15,308395,"[""d""]",1,"[1.3685000000000116]","home","d",1,"Hit"
15,308395,"[""l""]",1,"[1.1449999999999534]","fault","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.9812000000476928]","pillow","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.9119000000953292]","violin","l",0,"NoHit"
15,308395,"[""l""]",0,"[1.1687000000476928]","violin","d",1,"Hit"
15,308395,"[""l""]",1,"[0.9784999999999968]","tense","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.3352999999523263]","confident","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8614000000953297]","bomb","l",0,"NoHit"
15,308395,"[""d""]",1,"[1.3519999999999754]","confident","d",1,"Hit"
15,308395,"[""l""]",1,"[1.0632000000476864]","butterfly","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.0258000000715128]","cheer","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8197999999522949]","street","l",0,"NoHit"
15,308395,"[""d""]",1,"[0.8807000000476819]","cheer","d",1,"Hit"
15,308395,"[""l""]",1,"[0.8073000000715069]","taxi","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.001699999928519]","adventure","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8684000000953915]","crutch","l",0,"NoHit"
15,308395,"[""d""]",1,"[0.9417000000476605]","adventure","d",1,"Hit"
15,308395,"[""l""]",1,"[0.9852999999523604]","vest","l",0,"NoHit"
15,308395,"[""d""]",0,"[1.005800000071531]","taxi","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8582999999523508]","brave","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.415800000071556]","square","l",0,"NoHit"
15,308395,"[""d""]",1,"[0.8694999999999595]","brave","d",1,"Hit"
15,308395,"[""l""]",1,"[0.8741999999284644]","unhappy","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.9236000000238391]","deformed","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8518000000715347]","rifle","l",0,"NoHit"
15,308395,"[""l""]",0,"[1.5632000000476864]","deformed","d",1,"Hit"
15,308395,"[""l""]",1,"[1.1194000000953679]","tense","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.9606000000238168]","inferior","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8456000000238078]","exercise","l",0,"NoHit"
15,308395,"[""l""]",0,"[1.0049999999999955]","inferior","d",1,"Hit"
15,308395,"[""l""]",1,"[0.9352000000476437]","crutch","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.3253999999761277]","obesity","l",0,"NoHit"
15,308395,"[""d""]",0,"[1.0387999999523458]","bless","l",0,"NoHit"
15,308395,"[""d""]",1,"[2.191899999976158]","obesity","d",1,"Hit"
15,308395,"[""l""]",1,"[1.4284999999999854]","pistol","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.4423999999762032]","bored","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8354999999999677]","pity","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.9181999999284471]","politeness","l",0,"NoHit"
15,308395,"[""l""]",0,"[2.670899999976143]","pity","d",1,"Hit"
15,308395,"[""l""]",1,"[0.8003000000715019]","beautiful","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.7102000000476778]","street","l",0,"NoHit"
15,308395,"[""d""]",1,"[0.867999999999995]","beautiful","d",1,"Hit"
15,308395,"[""l""]",1,"[0.6287000000476723]","aroused","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.1229999999999905]","demon","l",0,"NoHit"
15,308395,"[""d""]",1,"[0.9736000000238505]","aroused","d",1,"Hit"
15,308395,"[""l""]",1,"[1.5144999999999982]","cash","l",0,"NoHit"
15,308395,"[""l""]",1,"[2.145899999976166]","immature","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.6999999999999886]","cheer","l",0,"NoHit"
15,308395,"[""l""]",0,"[0.9870000000000232]","cheer","d",1,"Hit"
15,308395,"[""l""]",1,"[0.9261000000238369]","controlling","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.7211000000238528]","messy","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.7035000000000196]","cliff","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.7180000000000177]","butterfly","l",0,"NoHit"
15,308395,"[""l""]",0,"[2.049699999928464]","cliff","d",1,"Hit"
15,308395,"[""l""]",1,"[0.7427999999523536]","erotic","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.80989999997621]","vest","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.6691000000238319]","dazzle","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.6728999999761527]","disloyal","l",0,"NoHit"
15,308395,"[""d""]",1,"[2.828200000047673]","dazzle","d",1,"Hit"
15,308395,"[""l""]",1,"[0.82650000000001]","defiant","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8684999999999832]","fault","l",0,"NoHit"
15,308395,"[""d""]",1,"[1.2102999999522694]","defiant","d",1,"Hit"
15,308395,"[""l""]",1,"[0.670799999952294]","shotgun","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.6541999999284371]","revolt","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.9461999999284672]","unhappy","l",0,"NoHit"
15,308395,"[""d""]",1,"[2.472500000000025]","revolt","d",1,"Hit"
15,308395,"[""l""]",1,"[0.8796000000238564]","car","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.5748999999761395]","fight","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.6678999999761572]","obsession","l",0,"NoHit"
15,308395,"[""l""]",0,"[0.9134999999999991]","obsession","d",1,"Hit"
15,308395,"[""l""]",1,"[0.6891999999284621]","messy","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8432999999523076]","anger","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8768000000715119]","exercise","l",0,"NoHit"
15,308395,"[""l""]",0,"[1.3189000000953683]","anger","d",1,"Hit"
15,308395,"[""l""]",1,"[0.7517999999523681]","suspicious","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8925999999046326]","politeness","l",0,"NoHit"
15,308395,"[""d""]",1,"[0.8372000000476874]","suspicious","d",1,"Hit"
15,308395,"[""l""]",1,"[0.608799999952339]","shark","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.5742000000477105]","detest","l",0,"NoHit"
15,308395,"[""d""]",1,"[0.5629999999999882]","shark","d",1,"Hit"
15,308395,"[""l""]",1,"[0.5088000000715169]","cash","l",0,"NoHit"
15,308395,"[""l""]",1,"[0.8056000000238441]","cancer","l",0,"NoHit"
15,308395,"[""l""]",1,"[1.0095000000000027]","pistol","l",0,"NoHit"
15,308395,"[""l""]",0,"[1.3607000000476432]","cancer","d",1,"Hit"
