"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
17,NA,"[""d""]",0,"[9.583699999988085]","bless","l",0,"NoHit"
17,NA,"[""d""]",0,"[1.4623000000119077]","nature","l",0,"NoHit"
17,NA,"[""d""]",0,"[0.9751999999880354]","carefree","l",0,"NoHit"
17,NA,"[""l""]",0,"[0.7715000000000032]","nature","d",1,"Hit"
17,NA,"[""d""]",0,"[1.612400000035791]","easygoing","l",0,"NoHit"
17,NA,"[""d""]",0,"[0.8108000000119091]","pillow","l",0,"NoHit"
17,NA,"[""l""]",0,"[0.8124000000357228]","easygoing","d",1,"Hit"
17,NA,"[""d""]",0,"[2.1737000000476883]","gentle","l",0,"NoHit"
17,NA,"[""d""]",0,"[1.63900000000001]","square","l",0,"NoHit"
17,NA,"[""l""]",0,"[0.7121000000238382]","gentle","d",1,"Hit"
17,NA,"[""d""]",0,"[1.375900000035756]","carefree","l",0,"NoHit"
17,NA,"[""d""]",0,"[1.0089000000357373]","tool","l",0,"NoHit"
17,NA,"[""d""]",0,"[0.7090999999642804]","bored","l",0,"NoHit"
17,NA,"[""d""]",1,"[4.094499999999982]","tool","d",1,"Hit"
17,NA,"[""d""]",0,"[0.8525000000000205]","home","l",0,"NoHit"
17,NA,"[""d""]",0,"[0.771000000000015]","immature","l",0,"NoHit"
17,NA,"[""l""]",0,"[0.804099999964194]","home","d",1,"Hit"
17,NA,"[""d""]",0,"[0.8965000000000032]","fault","l",0,"NoHit"
17,NA,"[""d""]",0,"[1.2208999999761545]","pillow","l",0,"NoHit"
17,NA,"[""d""]",0,"[0.9331000000238419]","violin","l",0,"NoHit"
17,NA,"[""d""]",1,"[1.0478999999761527]","violin","d",1,"Hit"
17,NA,"[""d""]",0,"[12.181400000035751]","tense","l",0,"NoHit"
17,NA,"[""d""]",0,"[0.7521999999880791]","confident","l",0,"NoHit"
17,NA,"[""d""]",0,"[0.7950000000000159]","bomb","l",0,"NoHit"
17,NA,"[""l""]",0,"[0.8701000000238537]","confident","d",1,"Hit"
