"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
17,NA,"left",2.4398,2,5.0585,"stimuli/objects/patioumbrella.jpg","new","right"
17,NA,"left",1.4813,3,1.9936,"stimuli/objects/ethernetcable02.jpg","new","right"
17,NA,"left",1.14,4,1.2622,"stimuli/objects/hedgeshears.jpg","old","left"
17,NA,"left",1.1953,4,0.4515,"stimuli/objects/weight01.jpg","old","left"
17,NA,"right",1.2171,3,1.1951,"stimuli/objects/poolnet.jpg","new","right"
17,NA,"left",0.9042,4,0.6794,"stimuli/objects/exercisebench.jpg","old","left"
17,NA,"left",2.9924,2,0.7115,"stimuli/objects/sledgehammer.jpg","old","left"
17,NA,"right",1.0993,4,1.5332,"stimuli/objects/lifejacket.jpg","new","right"
17,NA,"left",10.142,3,2.4745,"stimuli/objects/needlenosepliers01.jpg","new","right"
17,NA,"left",2.4309,3,1.589,"stimuli/objects/snowboard.jpg","old","left"
17,NA,"right",1.436,1,1.1269,"stimuli/objects/reflector.jpg","old","left"
17,NA,"left",1.0703,2,1.6174,"stimuli/objects/baseballglove.jpg","new","right"
17,NA,"left",0.9025,4,1.1007,"stimuli/objects/bikepump01.jpg","old","left"
17,NA,"left",3.3447,1,1.9446,"stimuli/objects/battery02b.jpg","new","right"
17,NA,"right",8.3951,4,2.5223,"stimuli/objects/mallet01b.jpg","old","left"
17,NA,"left",1.0524,3,0.4235,"stimuli/objects/toolbox02.jpg","new","right"
17,NA,"right",1.0822,1,0.2526,"stimuli/objects/wirestripper.jpg","old","left"
17,NA,"left",1.1452,3,1.4394,"stimuli/objects/squeegee01b.jpg","old","left"
17,NA,"right",0.8496,3,0.5756,"stimuli/objects/blender.jpg","old","left"
17,NA,"right",8.6516,1,1.7614,"stimuli/objects/gardenshears01a.jpg","old","left"
17,NA,"left",0.8908,4,1.1252,"stimuli/objects/skipole.jpg","old","left"
17,NA,"right",2.1313,1,1.2328,"stimuli/objects/skihelmet01.jpg","new","right"
17,NA,"left",3.9982,4,1.3225,"stimuli/objects/rope03.jpg","new","right"
17,NA,"left",4.9668,3,1.5255,"stimuli/objects/floodlight.jpg","new","right"
17,NA,"left",1.1136,1,0.6445,"stimuli/objects/cclamp.jpg","old","left"
17,NA,"left",1.1671,1,2.0029,"stimuli/objects/waterbottleholder.jpg","new","right"
17,NA,"right",1.3846,4,1.7463,"stimuli/objects/nailgun.jpg","old","left"
17,NA,"left",1.7877,4,2.4569,"stimuli/objects/solderingwire.jpg","old","left"
17,NA,"right",1.5073,3,0.6982,"stimuli/objects/drill01b.jpg","new","right"
17,NA,"right",1.3441,2,0.8886,"stimuli/objects/remotecontrol04.jpg","new","right"
17,NA,"right",6.8331,2,4.2944,"stimuli/objects/lawnmower.jpg","new","right"
17,NA,"right",1.2521,3,1.5376,"stimuli/objects/football.jpg","new","right"
17,NA,"left",1.4035,4,0.4999,"stimuli/objects/bungeecord02.jpg","old","left"
17,NA,"left",2.5511,3,12.1675,"stimuli/objects/mug01.jpg","new","right"
17,NA,"right",0.9306,2,2.6388,"stimuli/objects/volleyball.jpg","old","left"
17,NA,"left",1.2737,1,0.4581,"stimuli/objects/hedgetrimmer.jpg","new","right"
17,NA,"right",0.9316,3,1.8016,"stimuli/objects/gavel.jpg","old","left"
17,NA,"left",1.2546,4,0.6214,"stimuli/objects/teapot.jpg","old","left"
17,NA,"right",4.9684,1,1.7899,"stimuli/objects/anchor.jpg","old","left"
17,NA,"right",6.2178,3,1.2697,"stimuli/objects/bicycle.jpg","old","left"
17,NA,"right",2.4084,4,1.307,"stimuli/objects/monitor.jpg","old","left"
17,NA,"left",1.3824,4,1.0746,"stimuli/objects/cheeseknife01.jpg","old","left"
17,NA,"right",1.8409,3,1.6661,"stimuli/objects/toyhardhat.jpg","new","right"
17,NA,"right",1.7522,2,2.2539,"stimuli/objects/kite.jpg","new","right"
17,NA,"left",1.218,4,1.3268,"stimuli/objects/flashlight02b.jpg","old","left"
17,NA,"right",2.6434,2,0.9317,"stimuli/objects/walkman.jpg","old","left"
17,NA,"left",1.4044,4,0.9871,"stimuli/objects/snowbrush.jpg","new","right"
17,NA,"left",3.0259,4,0.5615,"stimuli/objects/painttray.jpg","old","left"
17,NA,"right",1.0102,4,0.481,"stimuli/objects/golfbag.jpg","old","left"
17,NA,"right",1.0064,2,0.219,"stimuli/objects/rollerblade.jpg","new","right"
17,NA,"right",0.8829,1,0.4084,"stimuli/objects/punchingball.jpg","old","left"
17,NA,"left",3.5588,3,1.2265,"stimuli/objects/staplegun.jpg","old","left"
17,NA,"right",1.0927,1,0.8836,"stimuli/objects/exercisemachine.jpg","old","left"
17,NA,"right",0.7023,4,0.7182,"stimuli/objects/spatula03.jpg","new","right"
17,NA,"left",4.2115,3,1.7675,"stimuli/objects/pliers02b.jpg","old","left"
17,NA,"right",10.5768,1,5.2716,"stimuli/objects/shinpad.jpg","new","right"
17,NA,"right",0.8803,3,1.1543,"stimuli/objects/caulking.jpg","old","left"
17,NA,"right",1.9386,3,1.2011,"stimuli/objects/jumpercables.jpg","old","left"
17,NA,"right",3.2074,3,2.2593,"stimuli/objects/charcoalbarbecue.jpg","old","left"
17,NA,"right",4.0599,2,0.886,"stimuli/objects/avcable.jpg","old","left"
17,NA,"right",2.345,2,1.5021,"stimuli/objects/canoepaddle02.jpg","new","right"
17,NA,"right",1.376,2,0.9826,"stimuli/objects/baseball01a.jpg","old","left"
17,NA,"left",1.3796,4,0.861,"stimuli/objects/icebucket.jpg","old","left"
17,NA,"right",0.9484,2,0.4492,"stimuli/objects/tennisball01b.jpg","old","left"
17,NA,"right",1.6079,1,1.4008,"stimuli/objects/diaperbag.jpg","new","right"
17,NA,"right",3.5727,2,1.4059,"stimuli/objects/leafblower01.jpg","old","left"
