"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
29,NA,"[""l""]",1,"[2.3838999999761654]","crutch","l",0,"NoHit"
29,NA,"[""d""]",1,"[0.9236000000238391]","adventure","d",1,"Hit"
29,NA,"[""l""]",1,"[1.4053000000715201]","vest","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.9070999999046307]","taxi","l",0,"NoHit"
29,NA,"[""l""]",1,"[3.190599999904606]","brave","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.363399999976167]","square","l",0,"NoHit"
29,NA,"[""d""]",1,"[0.8620999999046433]","brave","d",1,"Hit"
29,NA,"[""l""]",1,"[1.68360000002383]","unhappy","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.1126000000238605]","deformed","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.1566000000238432]","rifle","l",0,"NoHit"
29,NA,"[""l""]",0,"[1.8346999999284606]","deformed","d",1,"Hit"
29,NA,"[""l""]",1,"[0.9986999999284762]","tense","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.436300000071526]","inferior","l",0,"NoHit"
29,NA,"[""l""]",1,"[2.5676000000238446]","exercise","l",0,"NoHit"
29,NA,"[""d""]",1,"[2.869200000047698]","inferior","d",1,"Hit"
29,NA,"[""l""]",1,"[1.4681000000238384]","crutch","l",0,"NoHit"
29,NA,"[""l""]",1,"[2.268700000047687]","obesity","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.6003999999761618]","bless","l",0,"NoHit"
29,NA,"[""l""]",0,"[1.5952000000476687]","obesity","d",1,"Hit"
29,NA,"[""l""]",1,"[2.084000000000003]","pistol","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.344300000071513]","bored","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.286900000095386]","pity","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.529199999928494]","politeness","l",0,"NoHit"
29,NA,"[""l""]",0,"[1.259799999952321]","pity","d",1,"Hit"
29,NA,"[""l""]",1,"[2.019700000047692]","beautiful","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.116899999976141]","street","l",0,"NoHit"
29,NA,"[""d""]",1,"[1.4505000000000052]","beautiful","d",1,"Hit"
29,NA,"[""l""]",1,"[1.2577000000477199]","aroused","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.7712000000476564]","demon","l",0,"NoHit"
29,NA,"[""d""]",1,"[1.0049999999999955]","aroused","d",1,"Hit"
29,NA,"[""l""]",1,"[0.8670999999046671]","cash","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.0607000000476887]","immature","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.158099999904664]","cheer","l",0,"NoHit"
29,NA,"[""l""]",0,"[1.1708999999761431]","cheer","d",1,"Hit"
29,NA,"[""l""]",1,"[1.1763999999761836]","controlling","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.1846000000238632]","messy","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.8757000000476864]","cliff","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.9672999999522744]","butterfly","l",0,"NoHit"
29,NA,"[""d""]",1,"[1.1707999999523508]","cliff","d",1,"Hit"
29,NA,"[""l""]",1,"[0.8600000000000136]","erotic","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.8952999999523286]","vest","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.9559000000953688]","dazzle","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.8698999999761554]","disloyal","l",0,"NoHit"
29,NA,"[""d""]",1,"[1.6693999999761218]","dazzle","d",1,"Hit"
29,NA,"[""l""]",1,"[1.7403999999761481]","defiant","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.9137000000476974]","fault","l",0,"NoHit"
29,NA,"[""d""]",1,"[0.7697000000476919]","defiant","d",1,"Hit"
29,NA,"[""l""]",1,"[0.7169999999999845]","shotgun","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.0275000000000318]","revolt","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.4012000000477087]","unhappy","l",0,"NoHit"
29,NA,"[""l""]",0,"[1.1276000000238469]","revolt","d",1,"Hit"
29,NA,"[""l""]",1,"[1.4230999999046503]","car","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.9838999999761882]","fight","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.9466000000238068]","obsession","l",0,"NoHit"
29,NA,"[""l""]",0,"[1.2603999999761868]","obsession","d",1,"Hit"
29,NA,"[""l""]",1,"[1.1050000000000182]","messy","l",0,"NoHit"
29,NA,"[""l""]",1,"[1.0226999999284772]","anger","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.8449999999999704]","exercise","l",0,"NoHit"
29,NA,"[""d""]",1,"[2.8167000000477174]","anger","d",1,"Hit"
29,NA,"[""l""]",1,"[0.9164000000953934]","suspicious","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.7522000000477078]","politeness","l",0,"NoHit"
29,NA,"[""d""]",1,"[0.7788999999762041]","suspicious","d",1,"Hit"
29,NA,"[""l""]",1,"[0.6893999999761604]","shark","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.7878999999761618]","detest","l",0,"NoHit"
29,NA,"[""l""]",0,"[0.9833999999761431]","shark","d",1,"Hit"
29,NA,"[""l""]",1,"[0.8837999999523163]","cash","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.9171999999285276]","cancer","l",0,"NoHit"
29,NA,"[""l""]",1,"[0.7956999999285017]","pistol","l",0,"NoHit"
29,NA,"[""d""]",1,"[1.0668999999761581]","cancer","d",1,"Hit"
