"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
1,493907,"left",4.8939,3,3.0634,"stimuli/objects/gardenshears01a.jpg","old","left"
1,493907,"right",2.3086,3,3.1628,"stimuli/objects/file.jpg","old","left"
1,493907,"left",2.5979,2,1.9064,"stimuli/objects/paintroller01.jpg","new","right"
1,493907,"right",1.915,3,1.6104,"stimuli/objects/reflector.jpg","old","left"
1,493907,"left",2.1123,4,6.8995,"stimuli/objects/needlenosepliers01.jpg","new","right"
1,493907,"right",2.5052,3,1.5999,"stimuli/objects/shinpad.jpg","new","right"
1,493907,"left",5.2948,2,0.4709,"stimuli/objects/bikepump01.jpg","old","left"
1,493907,"right",2.8657,2,0.493,"stimuli/objects/toyhockeystick01.jpg","old","left"
1,493907,"left",3.3571,4,0.5634,"stimuli/objects/baseball01a.jpg","old","left"
1,493907,"left",2.9318,4,0.6874,"stimuli/objects/floodlight.jpg","new","right"
1,493907,"right",2.3015,2,0.6036,"stimuli/objects/gps.jpg","new","right"
1,493907,"right",2.6038,2,0.6581,"stimuli/objects/monitor.jpg","old","left"
1,493907,"left",1.9907,3,1.5541,"stimuli/objects/drill01b.jpg","new","right"
1,493907,"left",2.0989,2,1.1357,"stimuli/objects/painttray.jpg","old","left"
1,493907,"left",3.985,2,0.4164,"stimuli/objects/propanetank01.jpg","old","left"
1,493907,"left",4.1017,2,1.5397,"stimuli/objects/jackhammer.jpg","old","left"
1,493907,"right",1.2322,3,1.2615,"stimuli/objects/snowbrush.jpg","new","right"
1,493907,"right",3.7645,3,4.82,"stimuli/objects/anchor.jpg","old","left"
1,493907,"left",2.6109,2,0.3447,"stimuli/objects/hedgeshears.jpg","old","left"
1,493907,"left",3.1918,2,0.4039,"stimuli/objects/cheeseknife01.jpg","old","left"
1,493907,"right",1.7879,1,1.6497,"stimuli/objects/football.jpg","new","right"
1,493907,"right",1.5805,3,0.513,"stimuli/objects/rope03.jpg","new","right"
1,493907,"right",3.6106,2,0.3105,"stimuli/objects/cellphone.jpg","old","left"
1,493907,"left",1.7671,3,0.6368,"stimuli/objects/loppingshears.jpg","old","left"
1,493907,"left",2.3035,4,0.8564,"stimuli/objects/gavel.jpg","old","left"
1,493907,"right",4.5473,3,2.458,"stimuli/objects/bikewheel.jpg","old","left"
1,493907,"left",1.7456,2,1.4675,"stimuli/objects/blender.jpg","old","left"
1,493907,"right",2.2937,3,0.5381,"stimuli/objects/toyhardhat.jpg","new","right"
1,493907,"right",2.1319,2,0.6315,"stimuli/objects/fonduefork01.jpg","old","left"
1,493907,"left",1.9094,3,0.3546,"stimuli/objects/hedgetrimmer.jpg","new","right"
1,493907,"right",1.6677,2,1.0881,"stimuli/objects/volleyball.jpg","old","left"
1,493907,"left",2.1285,3,0.3553,"stimuli/objects/mallet01b.jpg","old","left"
1,493907,"left",1.6655,4,0.3231,"stimuli/objects/alarmsystem.jpg","old","left"
1,493907,"left",2.0823,4,0.2693,"stimuli/objects/wirestripper.jpg","old","left"
1,493907,"left",1.6098,4,0.4867,"stimuli/objects/grater01a.jpg","old","left"
1,493907,"left",2.9411,4,0.3248,"stimuli/objects/avcable.jpg","old","left"
1,493907,"left",1.3571,4,1.0219,"stimuli/objects/cclamp.jpg","old","left"
1,493907,"right",2.8799,3,0.3495,"stimuli/objects/punchingball.jpg","old","left"
1,493907,"right",1.4941,3,0.0397,"stimuli/objects/exercisebench.jpg","old","left"
1,493907,"left",3.3112,4,0.2222,"stimuli/objects/swissarmyknife01a.jpg","new","right"
1,493907,"left",1.8954,4,0.0242,"stimuli/objects/pliers02b.jpg","old","left"
