"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
26,378308,"left",36.7203,4,1.7552,"stimuli/objects/alarmsystem.jpg","old","left"
26,378308,"left",0.8484,4,0.7288,"stimuli/objects/expansioncard.jpg","old","left"
26,378308,"left",0.7245,4,0.5446,"stimuli/objects/fonduefork01.jpg","old","left"
26,378308,"right",9.5162,2,1.7684,"stimuli/objects/dvdcase01.jpg","new","right"
26,378308,"left",3.0349,4,1.7246,"stimuli/objects/electricoutlet.jpg","old","left"
26,378308,"left",2.6687,3,1.885,"stimuli/objects/bottleopener01.jpg","new","right"
26,378308,"left",0.8726,4,1.0872,"stimuli/objects/walkietalkie.jpg","old","left"
26,378308,"right",4.1924,2,2.0742,"stimuli/objects/floppydisk02a.jpg","new","right"
26,378308,"right",2.9417,2,0.4648,"stimuli/objects/cameracase01a.jpg","old","left"
26,378308,"left",0.7245,4,0.8459,"stimuli/objects/remotecontrol04.jpg","old","left"
26,378308,"left",0.8301,4,0.5657,"stimuli/objects/icepack.jpg","old","left"
26,378308,"left",1.079,4,0.1789,"stimuli/objects/icebucket.jpg","old","left"
26,378308,"left",0.5793,3,0.3936,"stimuli/objects/pot01.jpg","old","left"
26,378308,"left",1.0557,4,0.1589,"stimuli/objects/strainer01b.jpg","new","right"
26,378308,"left",0.7527,4,0.3651,"stimuli/objects/coffeemaker.jpg","old","left"
26,378308,"left",0.762,4,0.4884,"stimuli/objects/snowshovel.jpg","old","left"
26,378308,"right",1.5011,1,0.7437,"stimuli/objects/styrofoamcup.jpg","new","right"
26,378308,"left",1.1201,3,0.0667,"stimuli/objects/backpack01a.jpg","old","left"
26,378308,"right",1.1022,2,1.0315,"stimuli/objects/smokedetector02.jpg","new","right"
26,378308,"right",1.7559,2,0.1047,"stimuli/objects/golfbag.jpg","old","left"
26,378308,"left",0.8883,4,0.5686,"stimuli/objects/ipod.jpg","old","left"
26,378308,"left",0.8807,4,0.0428,"stimuli/objects/chandelier.jpg","old","left"
26,378308,"right",4.562,2,2.1411,"stimuli/objects/fan.jpg","new","right"
26,378308,"right",6.4042,2,1.6518,"stimuli/objects/foodprocessor.jpg","new","right"
26,378308,"left",3.2002,4,0.5878,"stimuli/objects/scanner.jpg","old","left"
26,378308,"left",0.821,4,0.2516,"stimuli/objects/whisk.jpg","old","left"
26,378308,"left",0.7567,4,0.9236,"stimuli/objects/carantenna.jpg","old","left"
26,378308,"left",0.8951,4,0.4909,"stimuli/objects/swissarmyknife01a.jpg","old","left"
26,378308,"right",1.0367,2,3.3322,"stimuli/objects/wafflemaker.jpg","new","right"
26,378308,"left",0.8603,4,0.4352,"stimuli/objects/tupperware03a.jpg","old","left"
26,378308,"right",1.3524,2,4.7323,"stimuli/objects/charcoalbarbecue.jpg","old","left"
26,378308,"left",1.0612,4,0.5455,"stimuli/objects/breadknife.jpg","old","left"
26,378308,"left",1.433,4,0.6045,"stimuli/objects/fishingrod.jpg","new","right"
26,378308,"right",5.3169,1,1.2997,"stimuli/objects/footballhelmet.jpg","new","right"
26,378308,"left",1.5028,4,1.3211,"stimuli/objects/extensioncord.jpg","old","left"
26,378308,"left",1.0421,4,1.1448,"stimuli/objects/toasteroven.jpg","old","left"
26,378308,"right",0.8951,1,1.4998,"stimuli/objects/jug.jpg","new","right"
26,378308,"left",1.3552,4,0.6369,"stimuli/objects/securitycamera.jpg","old","left"
26,378308,"left",0.9361,4,0.1978,"stimuli/objects/spotlight.jpg","old","left"
26,378308,"left",1.9123,2,0.562,"stimuli/objects/chocolatefonduedish.jpg","old","left"
26,378308,"left",0.8602,4,0.0335,"stimuli/objects/photocopier.jpg","old","left"
26,378308,"left",2.4479,2,0.1672,"stimuli/objects/cellphone.jpg","new","right"
26,378308,"right",2.6744,4,0.1581,"stimuli/objects/megaphone.jpg","new","right"
26,378308,"right",4.494,1,0.4368,"stimuli/objects/airconditioner.jpg","new","right"
26,378308,"right",2.0103,1,0.089,"stimuli/objects/alarmclock01.jpg","new","right"
26,378308,"right",1.4245,2,0.2526,"stimuli/objects/gps.jpg","old","left"
26,378308,"right",5.4607,2,0.6818,"stimuli/objects/bowl02a.jpg","old","left"
26,378308,"right",0.8461,2,0.2331,"stimuli/objects/icecubetray01a.jpg","new","right"
26,378308,"right",0.838,2,0.2359,"stimuli/objects/desktopcomputer.jpg","old","left"
26,378308,"right",1.7147,1,0.969,"stimuli/objects/waterbottle03.jpg","old","left"
26,378308,"right",1.2273,2,0.7955,"stimuli/objects/cakeplatter.jpg","old","left"
