"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
2,473878,"right",1.8106,1,1.9535,"stimuli/objects/coffeemaker.jpg","old","left"
2,473878,"right",1.6853,4,1.2365,"stimuli/objects/hockeygoaliemask.jpg","new","right"
2,473878,"right",2.9509,1,0.083,"stimuli/objects/wheelbarrow01.jpg","new","right"
2,473878,"left",1.4268,4,0.7173,"stimuli/objects/expansioncard.jpg","old","left"
2,473878,"left",1.3642,4,0.4412,"stimuli/objects/securitycamera.jpg","old","left"
2,473878,"left",1.7224,4,0.0679,"stimuli/objects/remotecontrol04.jpg","old","left"
2,473878,"right",3.7796,2,2.7239,"stimuli/objects/ipod.jpg","old","left"
2,473878,"left",3.1575,1,0.7575,"stimuli/objects/phonejack.jpg","old","left"
2,473878,"left",2.1876,1,0.3217,"stimuli/objects/waterbottle03.jpg","old","left"
2,473878,"right",1.9764,1,0.2315,"stimuli/objects/wafflemaker.jpg","new","right"
2,473878,"left",2.7186,1,0.2633,"stimuli/objects/cashregister01.jpg","old","left"
2,473878,"right",1.9197,3,1.1786,"stimuli/objects/hockeypuck.jpg","new","right"
2,473878,"left",1.4717,4,0.3958,"stimuli/objects/cakeplatter.jpg","old","left"
2,473878,"left",1.1249,4,7e-04,"stimuli/objects/snowshovel.jpg","old","left"
2,473878,"left",2.7269,4,5e-04,"stimuli/objects/carantenna.jpg","old","left"
2,473878,"left",2.0032,4,0.6895,"stimuli/objects/spatula03.jpg","old","left"
2,473878,"right",2.1553,3,1.0991,"stimuli/objects/fanblades.jpg","new","right"
2,473878,"left",1.1532,3,1.4378,"stimuli/objects/lawnmower.jpg","old","left"
2,473878,"right",1.7415,2,0.4989,"stimuli/objects/fan.jpg","new","right"
2,473878,"right",3.4692,2,0.3462,"stimuli/objects/floppydisk02a.jpg","new","right"
2,473878,"left",1.2976,2,0.5272,"stimuli/objects/potatomasher03b.jpg","old","left"
2,473878,"right",1.5763,1,0.2962,"stimuli/objects/smokedetector02.jpg","new","right"
2,473878,"left",1.2362,4,0.3145,"stimuli/objects/cuttingpliers02.jpg","old","left"
2,473878,"left",1.7295,4,0.4092,"stimuli/objects/jack.jpg","old","left"
2,473878,"right",2.175,2,0.3012,"stimuli/objects/usbcable01a.jpg","new","right"
2,473878,"left",1.4042,4,0.2794,"stimuli/objects/tupperware03a.jpg","old","left"
2,473878,"right",1.8633,1,0.3437,"stimuli/objects/alarmclock01.jpg","new","right"
2,473878,"left",2.6832,3,0.9672,"stimuli/objects/cookingpot.jpg","old","left"
2,473878,"left",1.7565,4,0.3338,"stimuli/objects/swimgoggles.jpg","old","left"
2,473878,"left",1.2948,4,0.3539,"stimuli/objects/surfboard.jpg","old","left"
2,473878,"left",1.8625,4,0.3327,"stimuli/objects/golfbag.jpg","old","left"
2,473878,"right",1.4027,1,0.3276,"stimuli/objects/desktopcomputer.jpg","old","left"
2,473878,"left",1.1476,4,0.2686,"stimuli/objects/painttray.jpg","old","left"
2,473878,"left",3.8674,4,0.3282,"stimuli/objects/podium.jpg","old","left"
2,473878,"left",2.6865,1,0.4862,"stimuli/objects/oven.jpg","old","left"
2,473878,"right",1.5684,2,0.3832,"stimuli/objects/megaphone.jpg","new","right"
2,473878,"right",1.3548,2,0.3167,"stimuli/objects/mitresaw.jpg","new","right"
2,473878,"right",1.1981,3,0.6029,"stimuli/objects/dvdcase01.jpg","new","right"
2,473878,"right",1.1695,1,0.1833,"stimuli/objects/airconditioner.jpg","new","right"
2,473878,"left",0.8982,4,0.3114,"stimuli/objects/camera01a.jpg","old","left"
2,473878,"left",1.0654,4,0.3389,"stimuli/objects/videocamera01a.jpg","old","left"
2,473878,"right",1.5704,2,0.1027,"stimuli/objects/icecubetray01a.jpg","new","right"
2,473878,"right",1.0574,2,0.3599,"stimuli/objects/handmixer01d.jpg","old","left"
2,473878,"left",2.7685,3,0.7131,"stimuli/objects/icebucket.jpg","old","left"
2,473878,"left",1.2318,4,0.3684,"stimuli/objects/icepack.jpg","old","left"
2,473878,"right",1.4442,3,0.9586,"stimuli/objects/webcam.jpg","new","right"
2,473878,"left",1.3403,1,0.3147,"stimuli/objects/taperecorder.jpg","old","left"
