"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
12,NA,"right",0.8933,4,1.2535,"stimuli/objects/beachumbrella01.jpg","old","left"
12,NA,"right",1.3363,4,1.1315,"stimuli/objects/toasteroven.jpg","old","left"
12,NA,"left",2.2127,2,1.0324,"stimuli/objects/spatula04.jpg","old","left"
12,NA,"right",1.1483,4,3.2425,"stimuli/objects/gravyboat.jpg","new","right"
12,NA,"right",1.7687,4,1.808,"stimuli/objects/potatomasher03b.jpg","old","left"
12,NA,"right",0.9674,4,2.0632,"stimuli/objects/filmroll.jpg","old","left"
12,NA,"right",1.5185,4,0.6809,"stimuli/objects/carantenna.jpg","old","left"
12,NA,"right",1.1676,4,1.0084,"stimuli/objects/kneepad01c.jpg","old","left"
12,NA,"right",1.3782,4,0.822,"stimuli/objects/lamp04a.jpg","old","left"
12,NA,"right",0.9503,4,1.2255,"stimuli/objects/cashregister01.jpg","old","left"
12,NA,"right",1.0414,2,1.7515,"stimuli/objects/knifesharpener.jpg","old","left"
12,NA,"right",1.3529,4,1.0814,"stimuli/objects/scanner.jpg","old","left"
12,NA,"right",1.0449,4,1.0784,"stimuli/objects/alarmclock01.jpg","new","right"
12,NA,"left",1.7686,2,1.0567,"stimuli/objects/minifridge.jpg","old","left"
12,NA,"right",0.9888,4,1.2841,"stimuli/objects/cakeplatter.jpg","old","left"
12,NA,"right",1.14,4,0.7783,"stimuli/objects/fan.jpg","new","right"
12,NA,"right",0.9955,4,1.2474,"stimuli/objects/alarmsystem.jpg","old","left"
12,NA,"right",1.6858,4,1.0631,"stimuli/objects/fuse.jpg","new","right"
12,NA,"right",1.1052,4,0.9755,"stimuli/objects/fanheater.jpg","old","left"
12,NA,"right",5.0398,4,0.8883,"stimuli/objects/camera01a.jpg","old","left"
12,NA,"right",1.1614,4,1.7016,"stimuli/objects/lightswitch01.jpg","old","left"
12,NA,"left",1.3631,2,2.1146,"stimuli/objects/ramekin01.jpg","old","left"
12,NA,"right",3.799,2,1.5915,"stimuli/objects/fonduefork01.jpg","old","left"
12,NA,"right",1.7851,4,1.308,"stimuli/objects/studiolight.jpg","new","right"
12,NA,"right",0.8746,3,1.6043,"stimuli/objects/ladder.jpg","new","right"
12,NA,"right",1.1086,3,2.4826,"stimuli/objects/microphone01.jpg","new","right"
12,NA,"right",0.8847,4,0.6271,"stimuli/objects/webcam.jpg","new","right"
12,NA,"left",1.2421,3,3.4738,"stimuli/objects/fishingrod.jpg","new","right"
12,NA,"right",0.7477,3,1.6255,"stimuli/objects/heatpump.jpg","old","left"
12,NA,"right",0.8417,4,0.7766,"stimuli/objects/smokedetector02.jpg","new","right"
12,NA,"right",1.2488,4,0.2691,"stimuli/objects/solderingiron.jpg","new","right"
12,NA,"right",0.9418,4,0.001,"stimuli/objects/lectern01.jpg","old","left"
12,NA,"left",1.2478,2,1.4825,"stimuli/objects/jug.jpg","new","right"
12,NA,"right",0.7442,4,1.4245,"stimuli/objects/fanblades.jpg","new","right"
12,NA,"right",0.7933,4,0.1494,"stimuli/objects/faxmachine.jpg","old","left"
12,NA,"right",0.6926,4,3.4061,"stimuli/objects/wafflemaker.jpg","new","right"
12,NA,"right",1.6335,4,0.0014,"stimuli/objects/cleaver01.jpg","old","left"
12,NA,"left",3.2924,2,2.373,"stimuli/objects/butterdish.jpg","new","right"
12,NA,"right",0.9743,4,2.7869,"stimuli/objects/audiocablesplitter.jpg","old","left"
12,NA,"right",0.7586,4,1.039,"stimuli/objects/telephone01b.jpg","old","left"
12,NA,"right",0.9325,3,3.2747,"stimuli/objects/cassettetape01a.jpg","new","right"
12,NA,"left",1.4922,4,1.7252,"stimuli/objects/peppermill02b.jpg","old","left"
12,NA,"right",1.1857,3,1.7909,"stimuli/objects/shovel01.jpg","new","right"
12,NA,"right",0.8891,4,1.1089,"stimuli/objects/canister.jpg","old","left"
12,NA,"left",1.5383,2,1.8205,"stimuli/objects/pastaspoon.jpg","old","left"
12,NA,"right",0.8939,3,2.0389,"stimuli/objects/bottlecap.jpg","old","left"
12,NA,"right",1.0078,4,1.222,"stimuli/objects/avcable.jpg","old","left"
12,NA,"right",3.3593,3,1.1535,"stimuli/objects/wheelbarrow01.jpg","new","right"
12,NA,"right",0.9268,4,1.5809,"stimuli/objects/cork02.jpg","new","right"
12,NA,"right",1.0925,4,1.0975,"stimuli/objects/lightbulb01.jpg","old","left"
12,NA,"right",1.02,4,1.4778,"stimuli/objects/powercable.jpg","old","left"
12,NA,"left",2.507,4,0.9466,"stimuli/objects/footballhelmet.jpg","new","right"
12,NA,"right",0.8411,4,2.9784,"stimuli/objects/electricoutlet.jpg","old","left"
12,NA,"right",0.9076,4,1.2343,"stimuli/objects/icebucket.jpg","old","left"
12,NA,"right",4.1213,3,1.0213,"stimuli/objects/swimgoggles.jpg","old","left"
12,NA,"right",0.8783,4,1.1643,"stimuli/objects/remotecontrol04.jpg","old","left"
12,NA,"right",3.5988,4,0.8218,"stimuli/objects/spatula03.jpg","old","left"
12,NA,"right",1.0568,3,1.1127,"stimuli/objects/pot01.jpg","old","left"
12,NA,"right",1.0817,3,1.0445,"stimuli/objects/aluminiumfoil.jpg","new","right"
12,NA,"right",1.1027,2,2.1213,"stimuli/objects/airconditioner.jpg","new","right"
12,NA,"right",1.5352,3,1.1912,"stimuli/objects/snowshovel.jpg","old","left"
12,NA,"left",3.5558,2,1.5887,"stimuli/objects/golfbag.jpg","old","left"
12,NA,"right",1.138,3,1.5712,"stimuli/objects/cowbell.jpg","old","left"
12,NA,"right",1.2205,4,0.628,"stimuli/objects/chocolatefonduedish.jpg","old","left"
12,NA,"left",3.7131,2,0.1541,"stimuli/objects/snowshoe.jpg","old","left"
12,NA,"right",0.8984,3,1.3044,"stimuli/objects/kitchenscale01a.jpg","old","left"
12,NA,"right",1.3546,4,1.0898,"stimuli/objects/printer02.jpg","new","right"
12,NA,"right",2.7969,2,1.3568,"stimuli/objects/blender.jpg","new","right"
12,NA,"right",4.4038,3,1.3068,"stimuli/objects/surfboard.jpg","old","left"
12,NA,"left",3.1214,2,0.9659,"stimuli/objects/coffeepot03a.jpg","old","left"
12,NA,"right",0.987,4,1.073,"stimuli/objects/spotlight.jpg","old","left"
12,NA,"right",0.9337,4,0.7815,"stimuli/objects/shotglass.jpg","old","left"
12,NA,"right",1.2545,4,0.0813,"stimuli/objects/satellitedish01.jpg","new","right"
12,NA,"right",0.9369,4,0.4728,"stimuli/objects/cellphone.jpg","new","right"
12,NA,"left",1.5162,2,1.2419,"stimuli/objects/bikepump01.jpg","old","left"
12,NA,"right",1.9788,4,0.7856,"stimuli/objects/jack.jpg","old","left"
12,NA,"right",0.6812,4,0.2656,"stimuli/objects/lawnmower.jpg","old","left"
12,NA,"right",0.9955,4,2.895,"stimuli/objects/caulking.jpg","old","left"
12,NA,"right",0.9931,4,1.0249,"stimuli/objects/photocopier.jpg","old","left"
12,NA,"right",1.1176,4,0.1959,"stimuli/objects/radio01.jpg","old","left"
12,NA,"left",1.9583,2,2.9848,"stimuli/objects/knife03.jpg","old","left"
12,NA,"right",0.7226,3,2.0042,"stimuli/objects/beermug01a.jpg","old","left"
12,NA,"right",0.7347,4,1.4069,"stimuli/objects/papershredder.jpg","new","right"
12,NA,"right",1.1995,4,0.6843,"stimuli/objects/phonejack.jpg","old","left"
12,NA,"left",1.7122,1,0.8546,"stimuli/objects/boltcutter.jpg","old","left"
12,NA,"right",0.9296,4,0.705,"stimuli/objects/floppydisk02a.jpg","new","right"
12,NA,"right",0.9379,4,0.0231,"stimuli/objects/taperecorder.jpg","old","left"
12,NA,"left",1.5467,3,1.5681,"stimuli/objects/muffintray01.jpg","old","left"
12,NA,"right",1.272,3,1.5832,"stimuli/objects/hockeygoaliepad.jpg","new","right"
12,NA,"right",0.7596,4,0.8832,"stimuli/objects/outletadapter.jpg","new","right"
12,NA,"right",0.9503,3,1.415,"stimuli/objects/icecubetray01a.jpg","new","right"
12,NA,"left",2.8291,2,2.5061,"stimuli/objects/cookingpot.jpg","old","left"
12,NA,"right",0.7547,4,1.6475,"stimuli/objects/dvdcase01.jpg","new","right"
12,NA,"right",0.9118,4,0.6276,"stimuli/objects/fridge.jpg","old","left"
12,NA,"left",2.5901,2,1.7769,"stimuli/objects/tableknife02.jpg","new","right"
12,NA,"right",0.8612,4,6.6129,"stimuli/objects/peeler01.jpg","old","left"
12,NA,"right",1.6167,4,2.2519,"stimuli/objects/payphone.jpg","old","left"
12,NA,"right",0.6625,4,0.5426,"stimuli/objects/expansioncard.jpg","old","left"
12,NA,"right",0.8534,4,0.9812,"stimuli/objects/spicerack.jpg","old","left"
12,NA,"right",0.6148,4,0.7096,"stimuli/objects/microwave.jpg","new","right"
12,NA,"right",1.2547,4,0.1601,"stimuli/objects/cutleryset.jpg","new","right"
12,NA,"right",0.8592,4,0.5484,"stimuli/objects/videocamera01a.jpg","old","left"
12,NA,"left",1.3169,4,1.2274,"stimuli/objects/adjustablewrench01b.jpg","old","left"
12,NA,"right",2.3049,3,1.7889,"stimuli/objects/measuringspoon.jpg","old","left"
12,NA,"right",0.6896,4,1.1995,"stimuli/objects/styrofoamcup.jpg","new","right"
12,NA,"right",0.7109,4,0.7453,"stimuli/objects/icepack.jpg","old","left"
12,NA,"right",0.7229,4,0.0759,"stimuli/objects/stovetop.jpg","new","right"
12,NA,"right",0.7434,4,0.0315,"stimuli/objects/coffeemachine.jpg","old","left"
12,NA,"right",0.5852,4,0.0547,"stimuli/objects/djmixer02.jpg","old","left"
12,NA,"left",1.2594,1,0.9087,"stimuli/objects/saltshaker03a.jpg","old","left"
12,NA,"right",1.1472,4,1.0829,"stimuli/objects/charcoalbarbecue.jpg","old","left"
12,NA,"right",0.7596,4,0.0118,"stimuli/objects/gps.jpg","old","left"
