"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
21,NA,"[""d""]",1,"[0.8140999999045562]","deformed","d",1,"Hit"
21,NA,"[""l""]",1,"[0.8679999999999382]","tense","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.8957999999524873]","inferior","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9002999999524945]","exercise","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.8697999999521926]","inferior","d",1,"Hit"
21,NA,"[""l""]",1,"[0.8300999999046326]","crutch","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9065999999043015]","obesity","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9117000000474036]","bless","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.9079000000956512]","obesity","d",1,"Hit"
21,NA,"[""l""]",1,"[0.7167999999524]","pistol","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9390999999045562]","bored","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9665999999047017]","pity","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9317999999520907]","politeness","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.8179000000955057]","pity","d",1,"Hit"
21,NA,"[""l""]",1,"[0.8454999999999018]","beautiful","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9392999999522544]","street","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.6750999999048872]","beautiful","d",1,"Hit"
21,NA,"[""l""]",1,"[0.9018999998570507]","aroused","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.7992999999523818]","demon","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.8160000000002583]","aroused","d",1,"Hit"
21,NA,"[""l""]",1,"[0.8352000000477346]","cash","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9394000000952474]","immature","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.8985999999044907]","cheer","l",0,"NoHit"
21,NA,"[""l""]",0,"[0.9320000000002437]","cheer","d",1,"Hit"
21,NA,"[""l""]",1,"[0.9517999999520725]","controlling","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.8237000000476655]","messy","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9415999999046107]","cliff","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.8939999999997781]","butterfly","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.7219999999997526]","cliff","d",1,"Hit"
21,NA,"[""l""]",1,"[1.0082999999522144]","erotic","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.6947000000477601]","vest","l",0,"NoHit"
21,NA,"[""l""]",1,"[1.0257999999525964]","dazzle","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.8601000001426655]","disloyal","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.9130000000000109]","dazzle","d",1,"Hit"
21,NA,"[""l""]",1,"[0.8699999999998909]","defiant","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.8452999999522035]","fault","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.8840999999042651]","defiant","d",1,"Hit"
21,NA,"[""l""]",1,"[0.9846000001434732]","shotgun","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.8688999998571489]","revolt","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.8969000000952292]","unhappy","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.9904999999998836]","revolt","d",1,"Hit"
21,NA,"[""l""]",1,"[2.8994000000952838]","car","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.8329999999996289]","fight","l",0,"NoHit"
21,NA,"[""l""]",1,"[1.0125000000002728]","obsession","l",0,"NoHit"
21,NA,"[""l""]",0,"[1.1079000000950145]","obsession","d",1,"Hit"
21,NA,"[""l""]",1,"[0.9349000000956948]","messy","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9172000000476146]","anger","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9602000000477346]","exercise","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.963599999905]","anger","d",1,"Hit"
21,NA,"[""l""]",1,"[0.8854000000956148]","suspicious","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9043000001906876]","politeness","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.8459000000952983]","suspicious","d",1,"Hit"
21,NA,"[""l""]",1,"[0.9429999999997563]","shark","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.9621999998093997]","detest","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.6117999999523818]","shark","d",1,"Hit"
21,NA,"[""l""]",1,"[0.6400999999050327]","cash","l",0,"NoHit"
21,NA,"[""l""]",1,"[0.7999999999997272]","cancer","l",0,"NoHit"
21,NA,"[""l""]",1,"[1.0520999999043852]","pistol","l",0,"NoHit"
21,NA,"[""d""]",1,"[0.9218999998570325]","cancer","d",1,"Hit"
