"","participant","Expra.Code","character","left_categ","centleft_categ","centright_categ","right_categ","corr_ans","corr_ans_num","type","img","task_response.keys","task_response.corr","task_response.rt","condition","recogAcc","trialN"
"26",29,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,0,"stimuli/objects/avcable.jpg",2,0,1.3838,1,1,12
"27",29,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",4,1,"stimuli/objects/lifesaver.jpg",NA,0,NA,0,0,13
"28",29,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",2,1,"stimuli/objects/skigoggles01.jpg",2,1,2.78,0,1,14
"29",29,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",1,1,"stimuli/objects/bungeecord02.jpg",1,1,1.2841,1,0,15
"30",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",1,1,"stimuli/objects/bikelock.jpg",1,1,1.5357,0,1,16
"31",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",1,1,"stimuli/objects/hockeygoalieglove.jpg",1,1,2.5985,0,1,17
"32",29,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",3,1,"stimuli/objects/flashlight02b.jpg",3,1,1.1733,1,1,18
"33",29,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",1,0,"stimuli/objects/bucket02.jpg",4,0,3.2072,0,0,19
"34",29,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",3,1,"stimuli/objects/beachumbrella01.jpg",2,0,2.1134,0,0,20
"35",29,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Hand labour tool & accessory",3,1,"stimuli/objects/pickaxe02.jpg",3,1,1.5234,1,0,21
"36",29,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",3,1,"stimuli/objects/file.jpg",3,1,0.7189,1,0,22
"37",29,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",4,1,"stimuli/objects/solderingwire.jpg",4,1,1.0832,1,0,23
"38",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",3,0,"stimuli/objects/teapot.jpg",1,0,1.0507,0,1,24
"39",29,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Hand labour tool & accessory",2,1,"stimuli/objects/gardenshears01a.jpg",2,1,3.5505,1,0,25
"40",29,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",2,0,"stimuli/objects/hoe.jpg",1,0,0.6447,0,1,26
"41",29,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",1,1,"stimuli/objects/pipewrench.jpg",1,1,3.5171,1,0,27
"42",29,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",3,1,"stimuli/objects/metalscissors.jpg",4,0,1.0558,1,1,28
"43",29,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",3,1,"stimuli/objects/magneticcompass.jpg",4,0,3.6725,0,1,29
"44",29,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",2,1,"stimuli/objects/weight01.jpg",2,1,3.485,0,1,30
"45",29,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",3,0,"stimuli/objects/chandelier.jpg",4,0,1.3796,0,1,31
"46",29,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Hand labour tool & accessory",3,1,"stimuli/objects/painttray.jpg",3,1,2.7302,1,1,32
"47",29,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",3,0,"stimuli/objects/fonduefork01.jpg",4,0,3.9226,0,1,33
"48",29,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",4,1,"stimuli/objects/cheeseknife01.jpg",4,1,1.9621,1,1,34
"49",29,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",2,1,"stimuli/objects/gavel.jpg",2,1,1.5523,1,1,35
"50",29,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",3,1,"stimuli/objects/birdie.jpg",NA,0,NA,0,1,36
"51",29,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",3,1,"stimuli/objects/footballhelmet.jpg",3,1,3.5458,0,0,37
"52",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,0,"stimuli/objects/tray.jpg",1,0,1.9333,0,0,38
"53",29,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",4,1,"stimuli/objects/charcoalbarbecue.jpg",3,0,3.1687,0,0,39
"54",29,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",4,1,"stimuli/objects/jumpercables.jpg",4,1,1.8837,1,0,40
"55",29,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Hand labour tool & accessory",2,1,"stimuli/objects/sledgehammer.jpg",2,1,1.368,1,0,41
"56",29,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,0,"stimuli/objects/cellphone.jpg",4,0,1.4579,0,0,42
"57",29,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",3,1,"stimuli/objects/squeegee01b.jpg",3,1,1.7075,1,0,43
"58",29,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",4,1,"stimuli/objects/loppingshears.jpg",4,1,1.2603,1,1,44
"59",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",1,1,"stimuli/objects/handgripper.jpg",2,0,2.2837,0,0,45
"60",29,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",1,0,"stimuli/objects/oven.jpg",4,0,0.8659,1,0,46
"61",29,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",2,1,"stimuli/objects/bikepump01.jpg",4,0,2.6958,0,0,47
"62",29,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",4,1,"stimuli/objects/bowrake.jpg",4,1,1.3323,1,1,48
"63",29,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Hand labour tool & accessory",3,1,"stimuli/objects/leafblower01.jpg",3,1,1.6545,1,0,49
"64",29,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",2,1,"stimuli/objects/cooler01.jpg",2,1,1.8173,0,0,50
"65",29,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Hand labour tool & accessory",1,1,"stimuli/objects/pylon01.jpg",1,1,1.5209,1,1,51
"66",29,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,0,"stimuli/objects/videocamera01a.jpg",3,0,0.9607,0,0,52
"67",29,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,0,"stimuli/objects/grater01a.jpg",1,0,1.6431,1,1,53
"68",29,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",1,1,"stimuli/objects/nailgun.jpg",1,1,0.6299,1,1,54
"69",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",2,0,"stimuli/objects/blender.jpg",4,0,1.9552,0,0,55
"70",29,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,0,"stimuli/objects/carlighter02.jpg",2,0,0.9536,1,0,56
"71",29,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",4,1,"stimuli/objects/tennisracket.jpg",2,0,0.8563,0,1,57
"72",29,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",3,1,"stimuli/objects/carjack.jpg",3,1,2.7782,1,0,58
"73",29,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",1,0,"stimuli/objects/shopvac.jpg",3,0,3.6374,0,1,59
"74",29,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",4,1,"stimuli/objects/exercisebench.jpg",NA,0,NA,0,1,60
"75",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",1,1,"stimuli/objects/punchingball.jpg",1,1,1.1843,0,1,61
"76",29,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",2,1,"stimuli/objects/solderingiron.jpg",2,1,1.3014,1,1,62
"77",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",3,0,"stimuli/objects/wheel01.jpg",1,0,1.5879,0,1,63
"78",29,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",3,0,"stimuli/objects/monitor.jpg",1,0,2.5722,1,1,64
"79",29,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",3,1,"stimuli/objects/gastank.jpg",3,1,3.1484,1,1,65
"80",29,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",4,1,"stimuli/objects/staplegun.jpg",4,1,1.5015,1,1,66
"81",29,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",4,0,"stimuli/objects/gluetube.jpg",1,0,2.073,0,1,67
"82",29,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",2,1,"stimuli/objects/basketballhoop01.jpg",2,1,1.1513,0,1,68
"83",29,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",3,1,"stimuli/objects/umbrella04.jpg",2,0,1.5696,0,0,69
"84",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",1,1,"stimuli/objects/reflector.jpg",1,1,1.2612,0,1,70
"85",29,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,0,"stimuli/objects/tennisball01b.jpg",2,0,0.994,1,1,71
"86",29,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",4,1,"stimuli/objects/adjustablewrench01b.jpg",4,1,3.8844,1,1,72
"87",29,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",4,1,"stimuli/objects/swing.jpg",4,1,1.4603,0,1,73
"88",29,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",2,1,"stimuli/objects/skipole.jpg",2,1,1.2997,0,1,74
"89",29,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",3,1,"stimuli/objects/binoculars01b.jpg",3,1,1.0952,0,1,75
"90",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,1,"stimuli/objects/anchor.jpg",1,1,1.3539,0,0,76
"91",29,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",3,1,"stimuli/objects/bikehelmet.jpg",3,1,1.2123,0,1,77
"92",29,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,0,"stimuli/objects/walkman.jpg",1,0,1.155,1,1,78
"93",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,1,"stimuli/objects/boogieboard.jpg",1,1,1.3484,0,1,79
"94",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",1,1,"stimuli/objects/badmintonracket.jpg",1,1,1.1078,0,1,80
"95",29,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",2,1,"stimuli/objects/volleyball.jpg",2,1,0.8077,0,1,81
"96",29,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,0,"stimuli/objects/pot01.jpg",3,0,0.7942,1,0,82
"97",29,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",3,1,"stimuli/objects/cclamp.jpg",3,1,2.012,1,0,83
"98",29,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",2,1,"stimuli/objects/bicycle.jpg",2,1,1.4731,0,1,84
"99",29,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",4,1,"stimuli/objects/golfbag.jpg",4,1,2.001,0,1,85
"100",29,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,0,"stimuli/objects/cleaver01.jpg",1,0,1.6334,1,1,86
"101",29,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",1,0,"stimuli/objects/icebucket.jpg",2,0,2.4847,1,1,87
"102",29,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Hand labour tool & accessory",4,1,"stimuli/objects/tablesaw.jpg",4,1,1.9425,1,0,88
"103",29,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",3,1,"stimuli/objects/frisbee.jpg",3,1,1.9736,0,1,89
"104",29,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",3,0,"stimuli/objects/kitchenscale01a.jpg",1,0,1.0759,1,0,90
"105",29,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",1,0,"stimuli/objects/securitycamera.jpg",2,0,3.1003,0,1,91
"106",29,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Hand labour tool & accessory",3,1,"stimuli/objects/measuringtape01.jpg",3,1,1.1898,1,1,92
"107",29,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Hand labour tool & accessory",1,1,"stimuli/objects/mitresaw.jpg",1,1,1.1205,1,0,93
"108",29,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",1,0,"stimuli/objects/propanetank01.jpg",2,0,1.3044,1,0,94
"109",29,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",2,0,"stimuli/objects/styrofoamcup.jpg",1,0,2.16,0,0,95
"110",29,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",3,1,"stimuli/objects/exercisemachine.jpg",3,1,2.4693,0,0,96
