"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
28,NA,"left",2.0635,4,1.8802,"stimuli/objects/hedgeshears.jpg","old","left"
28,NA,"left",2.4121,2,1.4259,"stimuli/objects/volleyball.jpg","old","left"
28,NA,"left",1.0692,4,0.4243,"stimuli/objects/walkman.jpg","old","left"
28,NA,"left",1.3605,2,1.0878,"stimuli/objects/mitresaw.jpg","old","left"
28,NA,"right",0.8525,3,1.6507,"stimuli/objects/remotecontrol04.jpg","new","right"
28,NA,"right",2.2635,2,0.7697,"stimuli/objects/nailgun.jpg","old","left"
28,NA,"right",1.2204,2,2.5877,"stimuli/objects/swissarmyknife01a.jpg","new","right"
28,NA,"right",2.9168,2,0.6201,"stimuli/objects/paintbrush01.jpg","new","right"
28,NA,"left",1.1064,4,1.0106,"stimuli/objects/kneepad01c.jpg","old","left"
28,NA,"left",2.2233,4,1.1299,"stimuli/objects/jackhammer.jpg","old","left"
28,NA,"left",2.9427,1,0.5959,"stimuli/objects/caulking.jpg","old","left"
28,NA,"left",0.814,4,0.4421,"stimuli/objects/bikehelmet.jpg","old","left"
28,NA,"right",2.3177,2,0.8253,"stimuli/objects/teapot.jpg","old","left"
28,NA,"left",1.4496,2,0.7886,"stimuli/objects/handgripper.jpg","old","left"
28,NA,"right",3.2105,2,0.5424,"stimuli/objects/poolnet.jpg","new","right"
28,NA,"right",2.2547,2,0.309,"stimuli/objects/monitor.jpg","old","left"
28,NA,"left",0.9866,4,0.783,"stimuli/objects/tennisracket.jpg","old","left"
28,NA,"right",1.3083,3,0.6343,"stimuli/objects/gps.jpg","new","right"
28,NA,"left",0.8878,4,0.7838,"stimuli/objects/beachumbrella01.jpg","old","left"
28,NA,"right",1.9862,3,1.1776,"stimuli/objects/mallet01b.jpg","old","left"
28,NA,"left",1.0043,4,0.4963,"stimuli/objects/tennisball01b.jpg","old","left"
28,NA,"left",1.2401,3,0.4418,"stimuli/objects/basketball01.jpg","new","right"
28,NA,"right",1.4067,3,0.7356,"stimuli/objects/floodlight.jpg","new","right"
