"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
4,611976,"[""l""]",1,"[8.242000000000019]","bless","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.0875000000000057]","nature","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.2099000000059448]","carefree","l",0,"NoHit"
4,611976,"[""d""]",1,"[1.088700000002973]","nature","d",1,"Hit"
4,611976,"[""l""]",1,"[1.1522000000029777]","easygoing","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.1334000000059632]","pillow","l",0,"NoHit"
4,611976,"[""d""]",1,"[0.9939999999999998]","easygoing","d",1,"Hit"
4,611976,"[""l""]",1,"[0.9683999999910782]","gentle","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.085000000000008]","square","l",0,"NoHit"
4,611976,"[""d""]",1,"[0.7684000000059541]","gentle","d",1,"Hit"
4,611976,"[""l""]",1,"[1.0397000000029948]","carefree","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.1352000000029818]","tool","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.0182000000029916]","bored","l",0,"NoHit"
4,611976,"[""d""]",1,"[1.3724000000059675]","tool","d",1,"Hit"
4,611976,"[""l""]",1,"[0.902100000008943]","home","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.0377000000029852]","immature","l",0,"NoHit"
4,611976,"[""d""]",1,"[1.0398000000119225]","home","d",1,"Hit"
4,611976,"[""l""]",1,"[1.1854000000059557]","fault","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.0519000000059577]","pillow","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.7882000000029734]","violin","l",0,"NoHit"
4,611976,"[""l""]",0,"[1.0955000000000155]","violin","d",1,"Hit"
4,611976,"[""l""]",1,"[0.943600000008928]","tense","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.0172000000029868]","confident","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.0174000000059493]","bomb","l",0,"NoHit"
4,611976,"[""d""]",1,"[0.8852000000029818]","confident","d",1,"Hit"
4,611976,"[""l""]",1,"[0.8091000000089252]","butterfly","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.155099999994036]","cheer","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9054999999999893]","street","l",0,"NoHit"
4,611976,"[""l""]",0,"[0.868899999991072]","cheer","d",1,"Hit"
4,611976,"[""l""]",1,"[0.9519000000059634]","taxi","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.0005999999940514]","adventure","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9419000000059441]","crutch","l",0,"NoHit"
4,611976,"[""d""]",1,"[0.9852000000030046]","adventure","d",1,"Hit"
4,611976,"[""l""]",1,"[0.9675000000000011]","vest","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9239000000059434]","taxi","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.8949000000059755]","brave","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.8189000000059821]","square","l",0,"NoHit"
4,611976,"[""d""]",1,"[0.9334000000059746]","brave","d",1,"Hit"
4,611976,"[""l""]",1,"[0.9017000000029611]","unhappy","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9727000000029875]","deformed","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.7920000000000016]","rifle","l",0,"NoHit"
4,611976,"[""d""]",1,"[0.8357999999970218]","deformed","d",1,"Hit"
4,611976,"[""l""]",1,"[1.015500000000003]","tense","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.0209000000059802]","inferior","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.1897999999970068]","exercise","l",0,"NoHit"
4,611976,"[""d""]",1,"[0.8881000000089614]","inferior","d",1,"Hit"
4,611976,"[""l""]",1,"[0.9089999999999918]","crutch","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9964999999999975]","obesity","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9369000000059486]","bless","l",0,"NoHit"
4,611976,"[""d""]",1,"[1.6532999999970173]","obesity","d",1,"Hit"
4,611976,"[""l""]",1,"[0.9702000000029898]","pistol","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.0120000000000005]","bored","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.151900000005952]","pity","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9272999999970182]","politeness","l",0,"NoHit"
4,611976,"[""d""]",1,"[1.3689999999999998]","pity","d",1,"Hit"
4,611976,"[""l""]",1,"[0.9672000000030039]","beautiful","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.867999999999995]","street","l",0,"NoHit"
4,611976,"[""d""]",1,"[0.8819999999999766]","beautiful","d",1,"Hit"
4,611976,"[""l""]",1,"[0.9121999999880757]","aroused","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9872999999970204]","demon","l",0,"NoHit"
4,611976,"[""d""]",1,"[0.7668999999910682]","aroused","d",1,"Hit"
4,611976,"[""l""]",1,"[0.8672999999970159]","cash","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.8845000000000027]","immature","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9068999999910545]","cheer","l",0,"NoHit"
4,611976,"[""l""]",0,"[1.126299999997002]","cheer","d",1,"Hit"
4,611976,"[""l""]",1,"[1.170700000002995]","controlling","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.060099999994037]","messy","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.0372999999970318]","cliff","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.8457000000030064]","butterfly","l",0,"NoHit"
4,611976,"[""d""]",1,"[1.1873999999910438]","cliff","d",1,"Hit"
4,611976,"[""l""]",1,"[0.8617000000029691]","erotic","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.8325000000000102]","vest","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.8520999999940386]","dazzle","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.8931000000089568]","disloyal","l",0,"NoHit"
4,611976,"[""d""]",1,"[2.121300000011928]","dazzle","d",1,"Hit"
4,611976,"[""l""]",1,"[0.8505000000000109]","defiant","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9851999999880832]","fault","l",0,"NoHit"
4,611976,"[""d""]",1,"[0.7020999999940329]","defiant","d",1,"Hit"
4,611976,"[""l""]",1,"[0.8849000000059561]","shotgun","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.3017000000029668]","revolt","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.921999999999997]","unhappy","l",0,"NoHit"
4,611976,"[""l""]",0,"[2.677700000003]","revolt","d",1,"Hit"
4,611976,"[""l""]",1,"[0.8435999999940407]","car","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.1105999999940366]","fight","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9504000000059705]","obsession","l",0,"NoHit"
4,611976,"[""l""]",0,"[0.90949999999998]","obsession","d",1,"Hit"
4,611976,"[""l""]",1,"[0.8653999999910695]","messy","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9137999999970248]","anger","l",0,"NoHit"
4,611976,"[""l""]",1,"[1.3114999999999952]","exercise","l",0,"NoHit"
4,611976,"[""l""]",0,"[0.9532000000029655]","anger","d",1,"Hit"
4,611976,"[""l""]",1,"[0.8837999999970236]","suspicious","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.8412000000029991]","politeness","l",0,"NoHit"
4,611976,"[""d""]",1,"[1.1223999999910745]","suspicious","d",1,"Hit"
4,611976,"[""l""]",1,"[0.7189000000059593]","shark","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.8186999999880982]","detest","l",0,"NoHit"
4,611976,"[""l""]",0,"[1.1514000000059639]","shark","d",1,"Hit"
4,611976,"[""l""]",1,"[0.835000000000008]","cash","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.9741999999880875]","cancer","l",0,"NoHit"
4,611976,"[""l""]",1,"[0.7765999999940334]","pistol","l",0,"NoHit"
4,611976,"[""d""]",1,"[0.9775999999940552]","cancer","d",1,"Hit"
