illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,illustration_loop.ran,images,key,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,n_back_loop.ran,word,CORRanswer,trialtype,hit_NoHit
0,0,0,0,1,slide 1.jpg,'space’,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,1,1,1,1,slide 2.jpg,'l’,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,2,2,2,1,slide 3.jpg,'l’,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,3,3,3,1,slide 4.jpg,'l’,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,4,4,4,1,slide 5.jpg,'d’,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
0,5,5,5,1,slide 6.jpg,'l’,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,,,,,,,,,,,,
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[1.0993000000119224],0,0,0,0,1,bless,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[10.650199999988079],0,1,1,1,1,nature,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3455000000000013],0,2,2,2,1,carefree,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[2.7674999999999983],0,3,3,3,1,nature,d,1,Hit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.5058000000119236],0,4,4,4,1,easygoing,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3329999999999984],0,5,5,5,1,pillow,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.304099999994044],0,6,6,6,1,easygoing,d,1,Hit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.837899999976159],0,7,7,7,1,gentle,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.9710999999940455],0,8,8,8,1,square,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.0839000000059613],0,9,9,9,1,gentle,d,1,Hit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",0,[1.691400000005956],0,10,10,10,1,carefree,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.5244000000059543],0,11,11,11,1,tool,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.1512999999821147],0,12,12,12,1,bored,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.1599000000059618],0,13,13,13,1,tool,d,1,Hit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[2.2271999999880734],0,14,14,14,1,home,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.976699999988078],0,15,15,15,1,immature,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[0.8175999999940444],0,16,16,16,1,home,d,1,Hit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8054000000059602],0,17,17,17,1,fault,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.7283000000119202],0,18,18,18,1,pillow,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.7213000000119223],0,19,19,19,1,violin,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",0,[1.0294999999999987],0,20,20,20,1,violin,d,1,Hit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.7511999999880743],0,21,21,21,1,tense,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.6863000000119186],0,22,22,22,1,confident,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.3768000000119258],0,23,23,23,1,bomb,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.2258000000119225],0,24,24,24,1,confident,d,1,Hit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.0196999999880845],0,25,25,25,1,butterfly,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9578999999761493],0,26,26,26,1,cheer,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8453000000119246],0,27,27,27,1,street,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""d""]",1,[1.533200000017871],0,28,28,28,1,cheer,d,1,Hit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[1.4945999999940511],0,29,29,29,1,taxi,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.8877999999821071],0,30,30,30,1,adventure,l,0,NoHit
,,,,,,,24,,2021-12-21_12h17.03.268,MemLear_ses-01_part-02_label-nBack,2020.1.3,Win32,60,"[""l""]",1,[0.9998000000119163],0,31,31,31,1,crutch,l,0,NoHit
