"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
14,NA,"[""l""]",1,"[2.055799999999806]","bless","l",0,"NoHit"
14,NA,"[""l""]",1,"[1.141400000000374]","nature","l",0,"NoHit"
14,NA,"[""l""]",1,"[1.0398999999999035]","carefree","l",0,"NoHit"
14,NA,"[""d""]",1,"[0.8944999999999936]","nature","d",1,"Hit"
14,NA,"[""l""]",1,"[1.0079999999999956]","easygoing","l",0,"NoHit"
14,NA,"[""l""]",1,"[0.9869999999999948]","pillow","l",0,"NoHit"
14,NA,"[""l""]",0,"[0.2602999999998161]","easygoing","d",1,"Hit"
14,NA,"[""l""]",1,"[1.6673999999999154]","gentle","l",0,"NoHit"
14,NA,"[""l""]",1,"[1.3284999999999911]","square","l",0,"NoHit"
14,NA,"[""d""]",1,"[1.0438999999999083]","gentle","d",1,"Hit"
14,NA,"[""l""]",1,"[1.4069999999999965]","carefree","l",0,"NoHit"
14,NA,"[""l""]",1,"[0.9440000000000168]","tool","l",0,"NoHit"
14,NA,"[""l""]",1,"[0.8437000000002115]","bored","l",0,"NoHit"
14,NA,"[""d""]",1,"[1.0162000000001967]","tool","d",1,"Hit"
14,NA,"[""l""]",1,"[1.2306999999997288]","home","l",0,"NoHit"
14,NA,"[""l""]",1,"[1.7802000000001783]","immature","l",0,"NoHit"
14,NA,"[""d""]",1,"[0.8954999999999984]","home","d",1,"Hit"
14,NA,"[""l""]",1,"[0.8948999999999216]","fault","l",0,"NoHit"
14,NA,"[""l""]",1,"[0.9433999999998832]","pillow","l",0,"NoHit"
14,NA,"[""l""]",1,"[1.095600000000104]","violin","l",0,"NoHit"
14,NA,"[""d""]",1,"[0.8392999999998096]","violin","d",1,"Hit"
14,NA,"[""l""]",1,"[3.5283999999999196]","tense","l",0,"NoHit"
14,NA,"[""l""]",1,"[3.3286000000000797]","confident","l",0,"NoHit"
14,NA,"[""l""]",1,"[0.9781000000000972]","bomb","l",0,"NoHit"
14,NA,"[""d""]",1,"[0.7852999999998076]","confident","d",1,"Hit"
14,NA,"[""l""]",1,"[1.0844999999999914]","butterfly","l",0,"NoHit"
14,NA,"[""l""]",1,"[0.986699999999729]","cheer","l",0,"NoHit"
14,NA,"[""l""]",1,"[0.8913999999999191]","street","l",0,"NoHit"
14,NA,"[""d""]",1,"[1.0887999999998215]","cheer","d",1,"Hit"
14,NA,"[""l""]",1,"[0.8077999999998156]","taxi","l",0,"NoHit"
14,NA,"[""l""]",1,"[0.7467999999998369]","adventure","l",0,"NoHit"
14,NA,"[""l""]",1,"[0.765799999999814]","crutch","l",0,"NoHit"
