"participant","Expra.Code","recog_resp.keys","recog_resp.rt","conf_resp.keys","conf_resp.rt","images","type","corr_ans"
30,570780,"left",1.9479,4,2.2142,"stimuli/objects/ipod.jpg","old","left"
30,570780,"left",0.9508,4,0.451,"stimuli/objects/cuttingpliers02.jpg","old","left"
30,570780,"right",1.2199,2,0.6551,"stimuli/objects/styrofoamcup.jpg","new","right"
30,570780,"left",0.9865,4,0.5066,"stimuli/objects/icepack.jpg","old","left"
30,570780,"left",0.8778,4,0.5959,"stimuli/objects/pot01.jpg","old","left"
30,570780,"right",1.9692,1,1.1264,"stimuli/objects/cookingpot.jpg","old","left"
30,570780,"right",1.2418,3,1.2056,"stimuli/objects/dvdcase01.jpg","new","right"
30,570780,"right",1.1916,2,0.7771,"stimuli/objects/backpack01a.jpg","old","left"
30,570780,"right",1.7877,3,0.4252,"stimuli/objects/fanblades.jpg","new","right"
30,570780,"left",1.314,2,0.332,"stimuli/objects/mitresaw.jpg","new","right"
30,570780,"right",1.155,1,0.4016,"stimuli/objects/phonejack.jpg","old","left"
30,570780,"left",0.877,4,0.2283,"stimuli/objects/strainer01b.jpg","new","right"
30,570780,"left",0.8897,4,0.38,"stimuli/objects/photocopier.jpg","old","left"
30,570780,"right",1.2709,2,0.1944,"stimuli/objects/fan.jpg","new","right"
30,570780,"right",1.1962,1,0.2166,"stimuli/objects/foodprocessor.jpg","new","right"
30,570780,"left",0.8964,4,0.2292,"stimuli/objects/coffeepot03a.jpg","old","left"
30,570780,"right",0.8852,1,0.3542,"stimuli/objects/cellphone.jpg","new","right"
30,570780,"left",1.126,4,0.2761,"stimuli/objects/usbcable01a.jpg","new","right"
30,570780,"right",1.1336,1,0.1731,"stimuli/objects/peeler01.jpg","old","left"
30,570780,"left",1.079,4,0.4205,"stimuli/objects/chocolatefonduedish.jpg","old","left"
30,570780,"right",0.7666,4,0.2735,"stimuli/objects/hockeygoaliemask.jpg","new","right"
30,570780,"left",0.9235,4,0.3479,"stimuli/objects/swimgoggles.jpg","old","left"
30,570780,"right",1.0423,2,0.2955,"stimuli/objects/tripod01.jpg","new","right"
30,570780,"right",1.0843,3,0.918,"stimuli/objects/lawnmower.jpg","old","left"
30,570780,"left",1.1471,2,0.3147,"stimuli/objects/coffeemaker.jpg","old","left"
30,570780,"right",1.3238,3,1.0385,"stimuli/objects/carantenna.jpg","old","left"
