"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
30,570780,"[""d""]",0,"[18.926700000047674]","bless","l",0,"NoHit"
30,570780,"[""d""]",0,"[2.0962000000476735]","nature","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.8746999999284526]","carefree","l",0,"NoHit"
30,570780,"[""d""]",1,"[1.5078000000715122]","nature","d",1,"Hit"
30,570780,"[""l""]",1,"[1.4327999999523229]","easygoing","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.074100000023833]","pillow","l",0,"NoHit"
30,570780,"[""l""]",0,"[2.6776000000238582]","easygoing","d",1,"Hit"
30,570780,"[""l""]",1,"[2.5609000000953586]","gentle","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.8997000000476874]","square","l",0,"NoHit"
30,570780,"[""d""]",1,"[1.199899999976168]","gentle","d",1,"Hit"
30,570780,"[""l""]",1,"[1.4268999999761718]","carefree","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.1396999999284674]","tool","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.5163999999761586]","bored","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.745799999952311]","tool","d",1,"Hit"
30,570780,"[""l""]",1,"[1.6565000000000225]","home","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.0800999999046326]","immature","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.845400000095367]","home","d",1,"Hit"
30,570780,"[""l""]",1,"[1.8164999999999907]","fault","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.8708999999761602]","pillow","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.5093999999761536]","violin","l",0,"NoHit"
30,570780,"[""l""]",0,"[1.2179999999999893]","violin","d",1,"Hit"
30,570780,"[""l""]",1,"[1.4687999999523242]","tense","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.362100000023844]","confident","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.7450999999046246]","bomb","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.8297999999523142]","confident","d",1,"Hit"
30,570780,"[""l""]",1,"[1.1084000000953722]","butterfly","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.8787000000476723]","cheer","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.1922000000476771]","street","l",0,"NoHit"
30,570780,"[""d""]",1,"[1.056600000023849]","cheer","d",1,"Hit"
30,570780,"[""l""]",1,"[1.9848999999761645]","taxi","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.338899999976178]","adventure","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.3592000000476787]","crutch","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.9347000000476839]","adventure","d",1,"Hit"
30,570780,"[""l""]",1,"[1.2878999999761618]","vest","l",0,"NoHit"
30,570780,"[""d""]",0,"[1.0408999999761477]","taxi","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.9502000000476585]","brave","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.142199999928465]","square","l",0,"NoHit"
30,570780,"[""l""]",0,"[1.229899999976169]","brave","d",1,"Hit"
30,570780,"[""l""]",1,"[0.8212999999523163]","unhappy","l",0,"NoHit"
30,570780,"[""d""]",0,"[1.0396999999285015]","deformed","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.8756000000238373]","rifle","l",0,"NoHit"
30,570780,"[""d""]",1,"[1.046899999976148]","deformed","d",1,"Hit"
30,570780,"[""l""]",1,"[0.8168999999761581]","tense","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.2278000000715394]","inferior","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.599700000047676]","exercise","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.7786000000238005]","inferior","d",1,"Hit"
30,570780,"[""l""]",1,"[1.650299999952324]","crutch","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.3340000000000032]","obesity","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.0788999999761586]","bless","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.9074999999999704]","obesity","d",1,"Hit"
30,570780,"[""l""]",1,"[0.7826000000238196]","pistol","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.9775000000000205]","bored","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.9136000000238482]","pity","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.9831000000238532]","politeness","l",0,"NoHit"
30,570780,"[""d""]",1,"[1.4902000000477074]","pity","d",1,"Hit"
30,570780,"[""l""]",1,"[1.929300000071521]","beautiful","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.6102999999523036]","street","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.7350000000000136]","beautiful","d",1,"Hit"
30,570780,"[""l""]",1,"[2.095299999952317]","aroused","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.1381999999284744]","demon","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.9033000000715106]","aroused","d",1,"Hit"
30,570780,"[""l""]",1,"[2.6410000000000196]","cash","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.9254999999999995]","immature","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.0549000000953583]","cheer","l",0,"NoHit"
30,570780,"[""l""]",0,"[2.0993999999761286]","cheer","d",1,"Hit"
30,570780,"[""d""]",0,"[1.6904000000953374]","controlling","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.0091999999285122]","messy","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.8133000000715356]","cliff","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.24610000002383]","butterfly","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.9051000000238218]","cliff","d",1,"Hit"
30,570780,"[""l""]",1,"[0.9223999999761645]","erotic","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.1966000000238637]","vest","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.9947000000476578]","dazzle","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.0668000000715097]","disloyal","l",0,"NoHit"
30,570780,"[""d""]",1,"[1.0516999999284735]","dazzle","d",1,"Hit"
30,570780,"[""l""]",1,"[2.7759999999999536]","defiant","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.1558999999761568]","fault","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.8678999999761459]","defiant","d",1,"Hit"
30,570780,"[""l""]",1,"[0.833100000023876]","shotgun","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.029800000071532]","revolt","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.8168000000715097]","unhappy","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.777100000023836]","revolt","d",1,"Hit"
30,570780,"[""l""]",1,"[0.989100000023825]","car","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.956299999952364]","fight","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.3177999999523422]","obsession","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.7838999999761427]","obsession","d",1,"Hit"
30,570780,"[""l""]",1,"[1.4863999999761859]","messy","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.7917000000476833]","anger","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.7337000000476905]","exercise","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.8497999999523245]","anger","d",1,"Hit"
30,570780,"[""l""]",1,"[0.8186000000238778]","suspicious","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.3162000000476723]","politeness","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.6177999999522967]","suspicious","d",1,"Hit"
30,570780,"[""l""]",1,"[0.8405999999046685]","shark","l",0,"NoHit"
30,570780,"[""l""]",1,"[1.3621000000238723]","detest","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.5891000000238478]","shark","d",1,"Hit"
30,570780,"[""l""]",1,"[0.9303999999762027]","cash","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.9660000000000082]","cancer","l",0,"NoHit"
30,570780,"[""l""]",1,"[0.7676000000238332]","pistol","l",0,"NoHit"
30,570780,"[""d""]",1,"[0.8494999999999777]","cancer","d",1,"Hit"
